experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,note,validator_i_host,validator_j_host
run4-tbt-3s,regionale,1,3,none,true,38,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,-0.85859371,0,0,12,not computable: a zero count in the epoch,m3,m2
run4-tbt-3s,regionale,1,3,none,true,38,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,0.918835,12,0,12,not computable: a zero count in the epoch,m1,m2
run4-tbt-3s,regionale,1,3,none,true,39,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,,-1.89263953,0,5,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,regionale,1,3,none,true,39,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,-0.85328754,0,7,12,not computable: a zero count in the epoch,m3,m2
run4-tbt-3s,regionale,1,3,none,true,39,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,-0.33647224,1.03935199,5,7,12,,m1,m2
run4-tbt-3s,regionale,1,3,none,true,40,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,,-2.02913606,0,11,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,regionale,1,3,none,true,40,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,-0.88859979,0,1,12,not computable: a zero count in the epoch,m3,m2
run4-tbt-3s,regionale,1,3,none,true,40,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,2.39789527,1.14053627,11,1,12,,m1,m2
run4-tbt-3s,regionale,1,3,none,true,41,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,,-1.94105342,0,10,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,regionale,1,3,none,true,41,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,-0.92972604,0,2,12,not computable: a zero count in the epoch,m3,m2
run4-tbt-3s,regionale,1,3,none,true,41,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,1.60943791,1.01132738,10,2,12,,m1,m2
run4-tbt-3s,regionale,1,3,none,true,42,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,,-1.89719332,0,12,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,regionale,1,3,none,true,42,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,-0.97917518,0,0,12,not computable: a zero count in the epoch,m3,m2
run4-tbt-3s,regionale,1,3,none,true,42,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,0.91801814,12,0,12,not computable: a zero count in the epoch,m1,m2
run4-tbt-3s,regionale,1,3,none,true,43,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,,-1.66339784,0,9,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,regionale,1,3,none,true,43,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,-0.72099044,0,3,12,not computable: a zero count in the epoch,m3,m2
run4-tbt-3s,regionale,1,3,none,true,43,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,1.09861229,0.9424074,9,3,12,,m1,m2
run4-tbt-3s,regionale,1,3,none,true,44,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,,-1.85136285,0,12,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,regionale,1,3,none,true,44,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,-0.81102854,0,0,12,not computable: a zero count in the epoch,m3,m2
run4-tbt-3s,regionale,1,3,none,true,44,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,,1.04033432,12,0,12,not computable: a zero count in the epoch,m1,m2
