experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run2-tbt-10s,nazionale,1,10,none,true,7,27,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,0.247023,0.08333333,0.01486509,0.35387991,0.249904,0.08333333,0.01486509,0.35387991,0.0,0.002881,1,20,13,7,0.53846154,0.5,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run2-tbt-10s,nazionale,1,10,none,true,7,27,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0.079469,0.0,0.0,0.24249401,0.081589,0.08333333,0.01486509,0.35387991,0.08333333,0.00212,1,20,10,6,0.6,0.37695312,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run2-tbt-10s,nazionale,1,10,none,true,7,27,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,0.673508,0.91666667,0.64612009,0.98513491,0.668507,0.83333333,0.55196914,0.95303486,-0.08333333,-0.005001,1,20,17,10,0.58823529,0.31452942,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
