experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,cluster_head_host,cluster_head_address,n_epoch_pairs,n_distinct_rho_values,n_pairs_rho_equal_1,spearman_rho_e_vs_w_next,spearman_p,spearman_rho_e_vs_w_next_over_W_raw_next,spearman_p_control,spearman_R_k_vs_rho_k,spearman_p_R_vs_rho,note
run2-tbt-10s,nazionale,1,10,none,true,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,21,2,20,0.376813,0.092228,0.376813,0.092228,0.369274,0.099468,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run2-tbt-10s,nazionale,1,10,none,true,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,18,2,17,0.412769,0.088682,0.412769,0.088682,0.39736,0.102495,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run2-tbt-10s,nazionale,1,10,none,true,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,23,2,22,0.358185,0.093306,0.358185,0.093306,0.353553,0.097929,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run2-tbt-10s,nazionale,1,10,none,true,all clusters pooled,,62,2,59,0.301012,0.017437,0.372581,0.002862,0.371735,0.002931,"pooled across clusters: w_k(e+1) mixes cluster sizes, so the pooled coefficient is dominated by the between-cluster ESG x activity differences, not by rho"
