height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
1,006b28c2d37a07a8c0fc7b3d78e2f9c12d18b49db0c4c2f61162971897ec986a,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684801,1,655,1,1
2,006110db4967698f0790849c30a016e11c7f897100dc48c2a08e2f772e28b08b,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684802,1,654,1,1
3,00684acd0c5e3e8851d94e3094bace276a0b49ea6c3b7da469bd1cb0e640cffb,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684802,1,653,1,1
4,0022d12d1cf4c95bb41bb1a197693a3037b9748b1a502840779f8387414d1af5,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684804,4,652,1,1
5,00b9eedfa9fc0a7e2203f371b0b117d473c76f5983b5ca4689e0751748e7f0be,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684807,1,651,1,1
6,002f60dca5cd45a20a335d6abd8f7176048eb0730d8e4a3dbf99b4da92b39e72,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684811,1,650,1,1
7,00a28ade709374a61a2c18c13142cd7c5ab58f77fb40e09ba7539951f9e6b211,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684814,1,649,1,1
8,001cbf8344a73ba897b33ffb87570c1efef82673d55d05febb0b16b467d9bc16,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684816,1,648,1,1
9,007b6833aae230c520ccadeb03d75b22e4fc0c4a359a8aa6b1c8ffcbffe2ad56,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684820,1,647,1,1
10,00c56ae9c946a6d6db33967018fcfa351bf37a46922abdc05aafdcc35d179fca,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684823,1,646,1,1
11,00ad91cc2009d8c9524ac1e3312c1c602aa1669240bdb7a408dcecc1b9b4362e,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684826,1,645,1,1
12,00506c4e2618443b9253e846b6018f94ca4fa3f6c5a82e04a93279b9385b6dea,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684827,1,644,2,1
13,000d63a33b693f4537433c014eed396946dc4718b04ea24faaa01ed60ada3b6b,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684828,1,643,2,1
14,00946ba17e18e9b7c75d98caeb31f75b300e38da02bdb17941ae0f680eac9eab,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684829,1,642,2,1
15,008220e3a13fc4133d78f1c5ed8692ca862254db785b87e0fd88bd8ca601998e,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684831,1,641,2,1
16,005ebd5aec3bad672bcc5cb0e82914098b183c3128b8ab50f64b978e1a6daa1b,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684833,1,640,2,1
17,00c97825017f54e30941d52e21dbbbfba58ed96490447da1c34fb61e587fc252,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684835,1,639,2,1
18,00f4d7864b490177e75d5271902ed45b5c7b7cf6ea14937dd1e39e82c9e96d21,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684838,1,638,2,1
19,0088ac40cb0d980c7c0918e3d6ad281b1b72b52fc4609b1e7c1d80e245f792b6,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684840,1,637,2,1
20,0063dfe561979d3e6b17c3045e1272eb33473f106e7222cd713fe18787122ec6,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684842,1,636,2,1
21,007839b3ad4c11caeaac65ea5d8c6f11b1522b39359f4148566d2af5de2b933a,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684845,1,635,2,1
22,000f546f220f079a7b40f9633017a13bdc5d24b64a25a115adfc75aaf7a8c599,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684847,1,634,2,1
23,00b495d0c038428d6d28c3c47c7a1da863b3ae02c0112fa6dd76c508359b1443,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684849,1,633,2,1
24,00069318bb3db8d8713926b0ea8fcfa6d1e6ca378accdb5f1737aba3a4ed8751,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684851,1,632,3,1
25,00937af768f662a87015543654f6ee7de8654dd3c8678cca073ebd46b79c8a5b,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684854,1,631,3,1
26,00724086a49ff1a04512c9e9b7bbebdbc37ac198f5572cc3e1e5a7169db673a8,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684856,1,630,3,1
27,00db0d2a76d566e2846978a04f7c513f1fe1f64652d8cda716165ab87e2f3154,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684857,1,629,3,1
28,00aadbdb61f44f773e7fbbf7f294f41c5624423e7dd0ebbdf3ce047dd01eee53,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684858,1,628,3,1
29,00f9730df067a92eeafb65671648575e5da1bec1aabfd55fa97beebec1c22969,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684861,40,627,3,1
30,0044e2b0cace9f6ff0505a4798ab2285a11a2e4179136e43eb56223c117d443a,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684864,1,626,3,1
31,0025eba70c823af0696b8c1993b700a08945017c8570c03565650fcf9b597dc7,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684867,1,625,3,1
32,009fee247ae300535daeed0074f7a36406b4a09192c599f1bdcebb1d746bb8c0,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684869,1,624,3,1
33,00c2349cc9238fe0fb864debb10c60f7cbcb9e2e37441562f40f7d16fe457452,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684870,1,623,3,1
34,000216a9391aef08e762bfe57c91c5ed7dc8ffdb1332c31d1421bcb5e9e42662,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684871,1,622,3,1
35,00a35c27e183bc1d0b7c6816713756ffd587099c14e2a1ad81530c199b7bc6ae,1ZB18b6P44CXNLwxCA9qA6PFe6PdB3VVLZXpUw,,946684874,1,621,3,1
