txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
32737a2e34deda87a9488d39a3608b05f192d167bb1668a38cb9108bcdf3eaa5,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1,9,123,946685061,946685062,532,124,txs.log UpdateTx
a531511555faaccb2d1ec6f643875d5c499e861ea7f7384eb2d0a74e2466905e,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,1,9,123,946685061,946685062,532,124,txs.log UpdateTx
fdb439dac53d374d706780380acfc2bcdb952352b20a6ad7f1d2c34573b86f50,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,m3,1,9,123,946685061,946685064,531,125,txs.log UpdateTx
3bed73edd574a10aaeb7d5c64e4906cbfe4f2cd32668e255b326260d4bda3645,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,12606,11,137,946685091,946685093,518,138,txs.log UpdateTx
c9bee2142aa21b732d92f45fa8aa4103beae10cb812e154174ff3da260b28a51,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,5186,11,137,946685091,946685093,518,138,txs.log UpdateTx
e9c994deee2885e6d81efe61fd2763d41b935a2d01f9901cf19a6f3dc3d810a4,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,m3,3269,11,137,946685091,946685093,518,138,txs.log UpdateTx
796d4135a00509912231f7d6148223b41173fdc8957b1a1dd4af90835bcaee56,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,4278,12,149,946685115,946685117,506,150,txs.log UpdateTx
cfde01f0edcdf3a4bb0b06e1552b56de0609784ed5b66fade14aee749c620a0d,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,1323,12,149,946685115,946685117,506,150,txs.log UpdateTx
a1141ab0905ebdd079c67fba77190fd5f31c39c4ecc7e18d871cb3e8bdfb0df7,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,m3,1209,12,149,946685115,946685117,506,150,txs.log UpdateTx
2e8cc2870a8271ce5beab475111a129e0b52c81a38c66690ebc93f2625419709,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,3863,14,173,946685166,946685168,482,174,txs.log UpdateTx
