height,signer_address,signer_host,score,delay_floor_s,ntime,parent_ntime,n_hosts_seen,hosts_seen,n_lines,first_log_timestamp,first_source_file,first_source_line
200,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,m3,3.01103465e-06,1,946685223,946685221,4,admin m1 m2 m3,11,2000-01-01 00:07:04,run/data/admin/debug.log,923
200,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,5.49668388e-06,1,946685224,946685221,4,admin m1 m2 m3,9,2000-01-01 00:07:04,run/data/admin/debug.log,938
201,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,4.43022577e-06,1,946685226,946685224,4,admin m1 m2 m3,8,2000-01-01 00:07:06,run/data/admin/debug.log,957
202,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,5.01205876e-06,1,946685228,946685226,4,admin m1 m2 m3,8,2000-01-01 00:07:09,run/data/admin/debug.log,975
203,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,7.82094423e-06,1,946685230,946685228,4,admin m1 m2 m3,8,2000-01-01 00:07:11,run/data/admin/debug.log,989
204,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,5.09791528e-06,1,946685233,946685230,4,admin m1 m2 m3,8,2000-01-01 00:07:13,run/data/admin/debug.log,1005
205,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,2.3690497e-05,2,946685236,946685233,4,admin m1 m2 m3,8,2000-01-01 00:07:16,run/data/admin/debug.log,1019
206,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1.81374669e-05,2,946685239,946685236,4,admin m1 m2 m3,8,2000-01-01 00:07:20,run/data/admin/debug.log,1033
207,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1.39911785e-05,2,946685241,946685239,4,admin m1 m2 m3,8,2000-01-01 00:07:22,run/data/admin/debug.log,1047
208,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,3.03629815e-05,2,946685245,946685241,4,admin m1 m2 m3,8,2000-01-01 00:07:25,run/data/admin/debug.log,1061
209,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1.94063941e-05,2,946685248,946685245,4,admin m1 m2 m3,8,2000-01-01 00:07:28,run/data/admin/debug.log,1075
210,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,9.01085396e-06,1,946685250,946685248,4,admin m1 m2 m3,8,2000-01-01 00:07:30,run/data/admin/debug.log,1090
211,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,2.28509543e-05,2,946685254,946685250,4,admin m1 m2 m3,8,2000-01-01 00:07:34,run/data/admin/debug.log,1104
212,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,3.98918487e-05,2,946685257,946685254,4,admin m1 m2 m3,8,2000-01-01 00:07:37,run/data/admin/debug.log,1118
213,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,4.41086549e-05,2,946685260,946685257,4,admin m1 m2 m3,8,2000-01-01 00:07:41,run/data/admin/debug.log,1132
214,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,4.00746893e-05,2,946685263,946685260,4,admin m1 m2 m3,8,2000-01-01 00:07:44,run/data/admin/debug.log,1148
215,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,3.50731166e-05,2,946685267,946685263,4,admin m1 m2 m3,10,2000-01-01 00:07:47,run/data/admin/debug.log,1162
215,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,2.2009086e-05,2,946685267,946685263,4,admin m1 m2 m3,10,2000-01-01 00:07:47,run/data/admin/debug.log,1173
216,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,3.9075011e-06,1,946685269,946685267,4,admin m1 m2 m3,8,2000-01-01 00:07:49,run/data/admin/debug.log,1192
217,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,7.35952485e-08,0,946685271,946685269,4,admin m1 m2 m3,11,2000-01-01 00:07:52,run/data/admin/debug.log,1206
217,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,2.3594973e-05,2,946685271,946685269,4,admin m1 m2 m3,9,2000-01-01 00:07:52,run/data/admin/debug.log,1217
218,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1.89149596e-05,2,946685273,946685271,4,admin m1 m2 m3,8,2000-01-01 00:07:54,run/data/admin/debug.log,1236
219,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,2.34932211e-05,2,946685277,946685273,4,admin m1 m2 m3,8,2000-01-01 00:07:57,run/data/admin/debug.log,1254
220,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1.44454124e-05,1,946685279,946685277,4,admin m1 m2 m3,8,2000-01-01 00:07:59,run/data/admin/debug.log,1268
221,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,1.25926744e-05,1,946685281,946685279,4,admin m1 m2 m3,8,2000-01-01 00:08:02,run/data/admin/debug.log,1285
