sample_height,host,balance_gas
308,c4,98.77
308,c5,98.9934
308,m1,7.9794
308,m2,44.7669
308,m3,21.103
308,ca,49.357
319,c1,97.034
319,c2,97.9302
319,c3,98.433
319,c4,98.714
319,c5,98.9376
319,m1,7.8866
319,m2,19.0412
319,m3,17.1314
319,ca,49.357
329,c1,96.8102
329,c2,97.8182
329,c3,98.321
329,c4,98.6022
329,c5,98.8256
329,m1,7.5876
329,m2,48.6951
329,m3,93.9837
329,ca,49.357
342,c1,96.5866
342,c2,97.6504
342,c3,98.209
342,c4,98.4904
342,c5,98.7698
342,m1,7.4661
342,m2,20.6328
342,m3,75.4362
342,ca,49.357
354,c1,96.3628
354,c2,97.5384
354,c3,98.097
354,c4,98.4346
354,c5,98.7138
354,m1,6.9369
354,m2,9.8901
354,m3,60.8534
354,ca,49.357
367,c1,96.1388
367,c2,97.3704
367,c3,97.985
367,c4,98.3226
367,c5,98.6578
367,m1,7.4324
367,m2,45.0052
367,m3,49.0215
367,ca,49.357
378,c1,95.9152
378,c2,97.2026
378,c3,97.873
378,c4,98.2666
378,c5,98.546
378,m1,7.4854
378,m2,19.4277
378,m3,39.4814
378,ca,49.357
391,c1,95.7474
391,c2,97.0908
391,c3,97.7612
391,c4,98.1546
391,c5,98.49
391,m1,7.3731
391,m2,48.9901
391,m3,32.1641
391,ca,49.357
403,c1,95.524
403,c2,96.923
403,c3,97.6492
403,c4,98.0986
403,c5,98.4342
403,m1,7.9295
403,m2,20.6748
403,m3,25.9511
403,ca,49.357
416,c1,95.3002
416,c2,96.8112
416,c3,97.5372
416,c4,97.9866
416,c5,98.3782
416,m1,7.9087
416,m2,9.1719
416,m3,20.9805
416,ca,49.357
428,c1,95.0762
428,c2,96.6432
428,c3,97.4252
428,c4,97.9308
428,c5,98.2662
428,m1,7.7621
428,m2,44.7474
428,m3,17.0338
428,ca,49.357
439,c1,94.8526
439,c2,96.5312
439,c3,97.3134
439,c4,97.8188
439,c5,98.2102
439,m1,7.8142
439,m2,19.054
439,m3,93.9058
439,ca,49.357
453,c1,94.629
453,c2,96.3636
453,c3,97.2014
453,c4,97.7628
453,c5,98.1544
453,m1,7.8543
453,m2,48.7811
453,m3,75.4794
453,ca,49.357
465,c1,94.4612
465,c2,96.1958
465,c3,97.0894
465,c4,97.651
465,c5,98.0984
465,m1,7.9168
465,m2,20.5614
465,m3,60.6621
465,ca,49.357
477,c1,94.2372
477,c2,96.084
477,c3,97.0336
477,c4,97.595
477,c5,98.0424
477,m1,7.7413
477,m2,9.5882
477,m3,48.7789
477,ca,49.357
488,c1,94.0126
488,c2,95.9162
488,c3,96.9216
488,c4,97.483
488,c5,97.9308
488,m1,7.4864
488,m2,45.2757
488,m3,39.3017
488,ca,49.357
499,c1,93.7882
499,c2,95.8044
499,c3,96.8098
499,c4,97.371
499,c5,97.8748
499,m1,7.9548
499,m2,19.1593
499,m3,32.501
499,ca,49.357
511,c1,93.5634
511,c2,95.6364
511,c3,96.6978
511,c4,97.315
511,c5,97.8188
511,m1,7.712
511,m2,48.7423
511,m3,26.5937
511,ca,49.357
522,c1,93.339
522,c2,95.5246
522,c3,96.586
522,c4,97.203
522,c5,97.7628
522,m1,6.8959
522,m2,21.1846
522,m3,21.524
522,ca,49.357
533,c1,93.1704
533,c2,95.3568
533,c3,96.474
533,c4,97.147
533,c5,97.6508
533,m1,7.7424
533,m2,9.6998
533,m3,17.574
533,ca,49.357
544,c1,92.9458
544,c2,95.245
544,c3,96.3622
544,c4,97.035
544,c5,97.5948
544,m1,7.4052
544,m2,45.3754
544,m3,94.3183
544,ca,49.357
555,c1,92.721
555,c2,95.077
555,c3,96.2502
555,c4,96.979
555,c5,97.5388
555,m1,7.5348
555,m2,19.5138
555,m3,75.8094
555,ca,49.357
567,c1,92.4968
567,c2,94.9092
567,c3,96.1384
567,c4,96.867
567,c5,97.4828
567,m1,7.5957
567,m2,48.9603
567,m3,60.9118
567,ca,49.357
579,c1,92.2722
579,c2,94.7972
579,c3,96.0264
579,c4,96.811
579,c5,97.371
579,m1,7.5736
579,m2,20.6967
579,m3,48.9998
579,ca,49.357
591,c1,92.0474
591,c2,94.6296
591,c3,95.9146
591,c4,96.699
591,c5,97.3152
591,m1,7.7998
591,m2,9.1556
591,m3,39.5546
591,ca,49.357
602,c1,91.8792
602,c2,94.5178
602,c3,95.8026
602,c4,96.643
602,c5,97.2592
602,m1,7.4164
602,m2,44.9092
602,m3,31.9375
602,ca,49.357
613,c1,91.6546
613,c2,94.3502
613,c3,95.7466
613,c4,96.5314
613,c5,97.2032
613,m1,108.1208
613,m2,44.8036
613,m3,31.9997
613,ca,49.357
624,c1,91.43
624,c2,94.238
624,c3,95.6348
624,c4,96.4756
624,c5,97.1472
624,m1,8.1412
624,m2,18.9706
624,m3,25.8674
624,ca,49.357
635,c1,91.2054
635,c2,94.0696
635,c3,95.5232
635,c4,96.3636
635,c5,97.0352
635,m1,103.3843
635,m2,108.519
635,m3,21.0489
635,ca,49.357
647,c1,90.981
647,c2,93.9572
647,c3,95.4116
647,c4,96.3078
647,c5,96.9792
647,m1,7.2772
647,m2,44.9128
647,m3,17.2861
647,ca,49.357
659,c1,90.7566
659,c2,93.7886
659,c3,95.2996
659,c4,96.1958
659,c5,96.9232
659,m1,7.7665
659,m2,19.5235
659,m3,94.0781
659,ca,49.357
669,c1,90.5884
669,c2,93.62
669,c3,95.1876
669,c4,96.0838
669,c5,96.8672
669,m1,102.9205
669,m2,109.1494
669,m3,75.5413
669,ca,49.357
682,c1,90.3638
682,c2,93.5078
682,c3,95.0758
682,c4,96.028
682,c5,96.7552
682,m1,7.54
682,m2,45.0386
682,m3,60.7878
682,ca,49.357
694,c1,90.1392
694,c2,93.3392
694,c3,94.964
694,c4,95.9162
694,c5,96.6992
694,m1,7.5573
694,m2,19.478
694,m3,48.8792
694,ca,49.357
