tip_height,round_height,host,window,mean_spacing_s,tblock_s,phi_s,phi_bound_s,log_timestamp,n_occurrences,source_file,source_line
199,200,admin,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:04,5,run/data/admin/debug.log,922
199,200,m1,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:02,6,run/data/m1/debug.log,763
199,200,m2,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:02,6,run/data/m2/debug.log,787
199,200,m3,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:01,6,run/data/m3/debug.log,760
200,201,admin,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:06,2,run/data/admin/debug.log,956
200,201,m1,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:04,3,run/data/m1/debug.log,1307
200,201,m2,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:04,3,run/data/m2/debug.log,803
200,201,m3,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:03,3,run/data/m3/debug.log,875
201,202,admin,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:09,2,run/data/admin/debug.log,974
201,202,m1,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:06,3,run/data/m1/debug.log,1850
201,202,m2,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:07,3,run/data/m2/debug.log,838
201,202,m3,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:07,3,run/data/m3/debug.log,910
202,203,admin,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:11,2,run/data/admin/debug.log,988
202,203,m1,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:08,3,run/data/m1/debug.log,2097
202,203,m2,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:09,3,run/data/m2/debug.log,853
202,203,m3,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:09,3,run/data/m3/debug.log,925
203,204,admin,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:13,2,run/data/admin/debug.log,1004
203,204,m1,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:10,3,run/data/m1/debug.log,2295
203,204,m2,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:12,3,run/data/m2/debug.log,868
203,204,m3,12,2.083,2.000,-0.083,1.000,2000-01-01 00:07:11,3,run/data/m3/debug.log,940
204,205,admin,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:16,2,run/data/admin/debug.log,1018
204,205,m1,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:13,3,run/data/m1/debug.log,2368
204,205,m2,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:14,3,run/data/m2/debug.log,883
