txid,publisher_address,publisher_host,node_address,node_host,esg,blocktime,confirm_height
bfdeaf0dabcbbcf4962a1af0ec63762002c1f995faf26e0d13f91b21e47c2fa4,1Mp5TU2GZBkCwRaMNniQZkH47Dped5jc6RxTd7,,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,m1,85.56,946685061,123
b18a41716027090f2f5fa85bf23013f8538832a0cef099f03cb821f9dfd76055,1Mp5TU2GZBkCwRaMNniQZkH47Dped5jc6RxTd7,,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,m2,26.46,946685061,123
938b683ae66fc70a02dd76fc8be5f4f6eae480257282887f6e2c720a6f3de350,1Mp5TU2GZBkCwRaMNniQZkH47Dped5jc6RxTd7,,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,m3,24.17,946685061,123
ae98670c9cdfab01a4b0d60b691283941f2d3e1e37efbdc455658b28683c1ad0,1Mp5TU2GZBkCwRaMNniQZkH47Dped5jc6RxTd7,,1aX4umCtKstiozYa4tVe1Rh9Aiqq9R5o1fVLcR,c1,17.5,946685061,123
ce85225290647352a565c16386ef6b1229ac650ce659f2a7d2da4b4affd73e3c,1Mp5TU2GZBkCwRaMNniQZkH47Dped5jc6RxTd7,,11tWJUTEFZMnnqPqtXVqvWntL2Z9Yc8TTXPcp,c2,77.16,946685061,123
3955a60b700b1fe2886bba3d6f3ad19dfa054ed2ac816b0d50cb99111eb6d16d,1Mp5TU2GZBkCwRaMNniQZkH47Dped5jc6RxTd7,,1VcizJ6rkG1itxGrpfDaZorcsMTcAUTf5j58ut,c3,99.26,946685061,123
277fd5924c56ca1372755aea80cdf7837e95a313fe40b10e04f686e4db95cacb,1Mp5TU2GZBkCwRaMNniQZkH47Dped5jc6RxTd7,,1MRWzyWJDtxVbPS9TH4DS7DRkYwScoxFtS6gZ5,c4,92.76,946685061,123
77170f30f1b628be0f3ced5d83c5572d6695893b86a0525b2e6f179f94d4342a,1Mp5TU2GZBkCwRaMNniQZkH47Dped5jc6RxTd7,,1TTAcjy475TYbx7ZHNNnZKAPEUybttR3xS6jwt,c5,70.53,946685061,123
