experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run4-tbt-3s,nazionale,1,3,none,true,14,44,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,0.643756,0.41666667,0.19326031,0.68048869,0.650129,0.75,0.46769467,0.91105833,0.33333333,0.006373,1,30,26,15,0.57692308,0.27859855,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run4-tbt-3s,nazionale,1,3,none,true,14,44,m3,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,0.111557,0.41666667,0.19326031,0.68048869,0.109562,0.16666667,0.04696514,0.44803086,-0.25,-0.001995,1,30,14,11,0.78571429,0.02868652,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run4-tbt-3s,nazionale,1,3,none,true,14,44,m2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,0.244687,0.16666667,0.04696514,0.44803086,0.24031,0.08333333,0.01486509,0.35387991,-0.08333333,-0.004377,1,30,22,10,0.45454545,0.73826647,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
