experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,cluster_head_host,cluster_head_address,n_epoch_pairs,n_distinct_rho_values,n_pairs_rho_equal_1,spearman_rho_e_vs_w_next,spearman_p,spearman_rho_e_vs_w_next_over_W_raw_next,spearman_p_control,spearman_R_k_vs_rho_k,spearman_p_R_vs_rho,note
run4-tbt-3s,nazionale,1,3,none,true,m1,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,34,2,30,0.570858,0.000423,0.510463,0.002404,0.558718,0.000594,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run4-tbt-3s,nazionale,1,3,none,true,m3,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,28,2,24,0.606938,0.000616,0.56434,0.002167,0.60731,0.00061,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run4-tbt-3s,nazionale,1,3,none,true,m2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,30,2,26,0.606139,0.000385,0.544768,0.002246,0.589768,0.000604,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run4-tbt-3s,nazionale,1,3,none,true,all clusters pooled,,92,2,80,0.468682,2e-06,0.523928,0.0,0.584,0.0,"pooled across clusters: w_k(e+1) mixes cluster sizes, so the pooled coefficient is dominated by the between-cluster ESG x activity differences, not by rho"
