experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,validator_i_host,validator_j_host,note
run4-tbt-3s,nazionale,1,3,none,true,31,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,2.39789527,1.04677909,11,1,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,31,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,,-0.9845643,0,1,12,m3,m2,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,32,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1.09861229,2.1119172,6,2,12,m1,m3,
run4-tbt-3s,nazionale,1,3,none,true,32,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,0.40546511,1.03929772,6,4,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,32,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,-0.69314718,-1.07261948,2,4,12,m3,m2,
run4-tbt-3s,nazionale,1,3,none,true,33,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,2.19722458,1.78207861,9,1,12,m1,m3,
run4-tbt-3s,nazionale,1,3,none,true,33,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,1.5040774,0.93926716,9,2,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,33,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,-0.69314718,-0.84281145,1,2,12,m3,m2,
run4-tbt-3s,nazionale,1,3,none,true,34,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,,1.88226123,10,0,12,m1,m3,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,34,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,1.60943791,0.89245597,10,2,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,34,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,,-0.98980526,0,2,12,m3,m2,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,35,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,2.19722458,2.13524013,9,1,12,m1,m3,
run4-tbt-3s,nazionale,1,3,none,true,35,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,1.5040774,1.11794205,9,2,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,35,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,-0.69314718,-1.01729807,1,2,12,m3,m2,
run4-tbt-3s,nazionale,1,3,none,true,36,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,2.30258509,1.89277585,10,1,12,m1,m3,
run4-tbt-3s,nazionale,1,3,none,true,36,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,2.30258509,1.06795203,10,1,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,36,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,0.0,-0.82482381,1,1,12,m3,m2,
run4-tbt-3s,nazionale,1,3,none,true,37,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,,1.7527841,9,0,12,m1,m3,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,37,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,1.09861229,0.96733993,9,3,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,37,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,,-0.78544417,0,3,12,m3,m2,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,38,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,,1.98455373,12,0,12,m1,m3,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,38,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,,1.07056181,12,0,12,m1,m2,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,38,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,,-0.91399191,0,0,12,m3,m2,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,39,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1.09861229,1.97388591,6,2,12,m1,m3,
run4-tbt-3s,nazionale,1,3,none,true,39,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,0.40546511,0.9779549,6,4,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,39,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,-0.69314718,-0.99593102,2,4,12,m3,m2,
run4-tbt-3s,nazionale,1,3,none,true,40,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,2.30258509,1.76390473,10,1,12,m1,m3,
