experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,candidate_host,candidate_address,weight_raw_inforce,weight_record_epoch_tag,weight_record_confirm_height,psi,weight_effective,W_tot_effective,p_theoretical,score_raw,E_i,u_i,score_norm,phi_s,phi_bound_s,delay_logged_s,delay_recomputed_s,delay_mismatch_s,delay_recompute_ok,W_tot_implied_by_logged_delay,is_winner,rank_by_delay,rank_by_score,is_theoretical_argmin_delay,is_theoretical_argmin_score,actual_proposer_host,actual_proposer_address,block_hash,block_time,parent_time,verify_delay_floor_s,time_bar_ok,fork_detected,n_competing_blocks,balance_gas_sample,balance_sample_height,streak_position
run3-tbt-5s,1,intercontinentale,5,none,true,12,99,9,1,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,62099,7,90,1.0,62099.0,95245.0,0.651992,9.75260947e-06,0.6056273,0.54573198,0.60500702,0.0,2.500,5.525,5.525,0.0,1,,1,1,1,1,1,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,004af91518e7e738718bc3df186bf5bc02c55d2cdbe84d946b192d20d46dce3d,946685302,946685295,5,1,0,0,7.0776,97,1
run3-tbt-5s,1,intercontinentale,5,none,true,12,99,9,1,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,25615,7,90,1.0,25615.0,95245.0,0.268938,3.19831551e-05,0.81924852,0.44076276,0.95246246,0.0,2.500,7.262,7.2623,0.0003,1,,0,2,2,0,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,004af91518e7e738718bc3df186bf5bc02c55d2cdbe84d946b192d20d46dce3d,946685302,946685295,5,1,0,0,19.5375,97,
run3-tbt-5s,1,intercontinentale,5,none,true,12,99,9,1,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,7531,7,90,1.0,7531.0,95245.0,0.07907,0.000286910313,2.16072157,0.11524194,1.0,0.0,2.500,7.5,7.5,-0.0,1,,0,3,3,0,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,004af91518e7e738718bc3df186bf5bc02c55d2cdbe84d946b192d20d46dce3d,946685302,946685295,5,1,0,0,22.4266,97,
run3-tbt-5s,1,intercontinentale,5,none,true,12,100,9,1,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,62099,7,90,1.0,62099.0,95245.0,0.651992,1.43233162e-06,0.08894636,0.91489465,0.127526,0.0,2.500,3.138,3.1376,-0.0004,1,,1,1,1,1,1,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,00ff8dfdf8420d671530182b9ba62835bc8332f0e44ad253a223b46314ec1ef3,946685305,946685302,3,1,0,0,7.0776,97,2
run3-tbt-5s,1,intercontinentale,5,none,true,12,100,9,1,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,25615,7,90,1.0,25615.0,95245.0,0.268938,3.86615794e-05,0.99031636,0.37145916,0.97483553,0.0,2.500,7.374,7.3742,0.0002,1,,0,2,2,0,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,00ff8dfdf8420d671530182b9ba62835bc8332f0e44ad253a223b46314ec1ef3,946685305,946685302,3,1,0,0,19.5375,97,
run3-tbt-5s,1,intercontinentale,5,none,true,12,100,9,1,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,7531,7,90,1.0,7531.0,95245.0,0.07907,5.13305094e-05,0.38657007,0.67938312,0.99247086,0.0,2.500,7.462,7.4624,0.0004,1,,0,3,3,0,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,00ff8dfdf8420d671530182b9ba62835bc8332f0e44ad253a223b46314ec1ef3,946685305,946685302,3,1,0,0,22.4266,97,
run3-tbt-5s,1,intercontinentale,5,none,true,12,101,9,1,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,62099,7,90,1.0,62099.0,95245.0,0.651992,1.0940169e-06,0.06793736,0.934319,0.0989546,0.083,2.500,3.011,3.0114,0.0004,1,,1,1,1,1,1,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,003a4bfa2cc7d7a1a17cfbbe15238dc52306bd329508ca728f2ca893d1427899,946685308,946685305,3,1,0,0,7.0776,97,3
run3-tbt-5s,1,intercontinentale,5,none,true,12,101,9,1,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,25615,7,90,1.0,25615.0,95245.0,0.268938,4.19822112e-05,1.07537434,0.34117002,0.98165862,0.083,2.500,7.425,7.4249,-0.0001,1,,0,2,2,0,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,003a4bfa2cc7d7a1a17cfbbe15238dc52306bd329508ca728f2ca893d1427899,946685308,946685305,3,1,0,0,19.5375,97,
run3-tbt-5s,1,intercontinentale,5,none,true,12,101,9,1,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,7531,7,90,1.0,7531.0,95245.0,0.07907,0.000286094395,2.15457689,0.11595224,1.0,0.083,2.500,7.517,7.5166,-0.0004,1,,0,3,3,0,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,003a4bfa2cc7d7a1a17cfbbe15238dc52306bd329508ca728f2ca893d1427899,946685308,946685305,3,1,0,0,22.4266,97,
run3-tbt-5s,1,intercontinentale,5,none,true,12,102,9,1,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,62099,7,90,1.0,62099.0,95245.0,0.651992,1.49662464e-05,0.92938894,0.39479488,0.75960218,0.167,2.500,6.331,6.3314,0.0004,1,,1,1,1,1,1,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,00e8d707792c4db77e05d0e10dd264f501937f697477ca63485c94bbc09cc612,946685315,946685308,6,1,0,0,7.0776,97,4
