experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,epoch_measured_start_height,n_blocks_epoch,n_rounds_with_scores,validator_host,validator_address,O_i,E_i_expected,p_theoretical_blockweighted,p_theoretical_start,p_theoretical_end,share_changed_within_epoch,p_observed,w_raw_start,w_raw_end,w_eff_start,w_eff_end,n_delays_logged,delay_mean_s,delay_min_s,delay_max_s,delay_pos_in_band_mean,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,n_rounds_won_not_argmin,n_forks_epoch,n_competing_blocks_epoch,n_rejects_epoch
run3-tbt-5s,1,intercontinentale,5,none,true,12,12,1,132,143,132,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,2,1.113774,0.092815,0.082344,0.107474,1,0.166667,8243,9948,8243.0,9948.0,12,6.7371,3.942,7.417,0.8474,2,0,0,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,12,1,132,143,132,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,8,8.15848,0.679873,0.686289,0.670891,1,0.666667,68701,62099,68701.0,62099.0,12,5.5812,2.718,7.306,0.6162,8,1,1,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,13,1,144,155,144,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,2.854254,0.237855,0.221635,0.260561,1,0.166667,20515,28242,20515.0,28242.0,12,6.2535,3.828,7.316,0.7507,2,1,1,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,13,1,144,155,144,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,1.21122,0.100935,0.107474,0.091781,1,0.0,9948,9948,9948.0,9948.0,12,6.6117,4.22,7.35,0.8223,2,2,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,13,1,144,155,144,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,10,7.934526,0.66121,0.670891,0.647658,1,0.833333,62099,70199,62099.0,70199.0,12,5.0316,3.541,6.801,0.5063,8,0,2,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,14,1,156,167,156,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1,2.991484,0.24929,0.260561,0.233511,1,0.083333,28242,23161,28242.0,23161.0,12,6.4399,2.392,7.385,0.788,4,3,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,14,1,156,167,156,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.936154,0.078013,0.091781,0.058738,1,0.0,9948,5826,9948.0,5826.0,12,7.3766,7.263,7.483,0.9753,0,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,14,1,156,167,156,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,11,8.072361,0.672697,0.647658,0.707751,1,0.916667,70199,70199,70199.0,70199.0,12,5.5248,2.641,7.297,0.6049,8,0,3,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,15,1,168,179,168,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,2.97276,0.24773,0.233511,0.267637,1,0.166667,23161,25615,23161.0,25615.0,12,6.1668,3.225,7.444,0.7334,2,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,15,1,168,179,168,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1,0.930873,0.077573,0.058738,0.103941,1,0.083333,5826,9948,5826.0,9948.0,12,7.0132,3.517,7.456,0.9026,1,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,15,1,168,179,168,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,9,8.096367,0.674697,0.707751,0.628422,1,0.75,70199,60145,70199.0,60145.0,12,5.4102,2.909,6.75,0.582,9,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,16,1,180,191,180,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,5,3.17148,0.26429,0.267637,0.259604,1,0.416667,25615,25787,25615.0,25787.0,12,6.3298,2.889,7.438,0.766,5,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,16,1,180,191,180,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,1.228333,0.102361,0.103941,0.100149,1,0.0,9948,9948,9948.0,9948.0,12,7.0347,5.492,7.45,0.9069,0,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,16,1,180,191,180,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,7,7.600187,0.633349,0.628422,0.640247,1,0.583333,60145,63597,60145.0,63597.0,12,4.971,2.495,7.376,0.4942,7,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,17,1,192,203,192,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,4,3.002687,0.250224,0.259604,0.237092,1,0.333333,25787,23161,25787.0,23161.0,12,6.3295,3.613,7.409,0.7659,3,0,1,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,17,1,192,203,192,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.999237,0.08327,0.100149,0.059639,1,0.0,9948,5826,9948.0,5826.0,12,7.3553,7.13,7.45,0.9711,0,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,17,1,192,203,192,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,8,7.998076,0.666506,0.640247,0.70327,1,0.666667,63597,68701,63597.0,68701.0,12,5.1828,2.516,7.329,0.5366,9,1,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,18,1,204,215,204,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,5,2.875978,0.239665,0.237092,0.243267,1,0.416667,23161,23161,23161.0,23161.0,12,5.6577,2.402,7.362,0.6315,5,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,18,1,204,215,204,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.939907,0.078326,0.059639,0.104487,1,0.0,5826,9948,5826.0,9948.0,12,7.1352,6.32,7.433,0.927,0,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,18,1,204,215,204,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,7,8.184115,0.68201,0.70327,0.652246,1,0.583333,68701,62099,68701.0,62099.0,12,5.3377,2.685,7.205,0.5675,7,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,19,1,216,227,216,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,2.911563,0.24263,0.243267,0.241738,1,0.166667,23161,22969,23161.0,22969.0,12,6.6719,4.194,7.467,0.8344,2,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,19,1,216,227,216,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,2,1.2549,0.104575,0.104487,0.104698,1,0.166667,9948,9948,9948.0,9948.0,12,6.9406,5.495,7.417,0.8881,3,2,1,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,19,1,216,227,216,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,8,7.833537,0.652795,0.652246,0.653564,1,0.666667,62099,62099,62099.0,62099.0,12,6.0243,3.86,7.398,0.7049,7,1,2,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,20,1,228,239,228,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,2.862672,0.238556,0.241738,0.234101,1,0.166667,22969,23161,22969.0,23161.0,12,5.9048,4.072,7.317,0.681,2,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,20,1,228,239,228,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,2,1.113487,0.092791,0.104698,0.07612,1,0.166667,9948,7531,9948.0,7531.0,12,6.614,2.627,7.417,0.8228,2,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,20,1,228,239,228,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,8,8.023842,0.668653,0.653564,0.689779,1,0.666667,62099,68244,62099.0,68244.0,12,4.8595,2.316,7.333,0.4719,8,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,21,1,240,251,240,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,2.877222,0.239769,0.234101,0.247703,1,0.166667,23161,23161,23161.0,23161.0,12,6.622,3.249,7.5,0.8244,3,1,0,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,21,1,240,251,240,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.973627,0.081136,0.07612,0.088158,1,0.0,7531,8243,7531.0,8243.0,12,7.2118,5.749,7.55,0.9424,1,1,0,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,21,1,240,251,240,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,10,8.14915,0.679096,0.689779,0.664139,1,0.833333,68244,62099,68244.0,62099.0,12,5.4872,2.718,7.132,0.5974,8,0,2,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,22,1,252,263,252,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,3,2.942614,0.245218,0.247703,0.241738,1,0.25,23161,22969,23161.0,22969.0,12,6.0038,2.761,7.376,0.7008,4,1,0,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,22,1,252,263,252,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,1.140594,0.095049,0.088158,0.104698,1,0.0,8243,9948,8243.0,9948.0,12,7.1262,5.544,7.383,0.9252,1,1,0,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,22,1,252,263,252,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,9,7.916792,0.659733,0.664139,0.653564,1,0.75,62099,62099,62099.0,62099.0,12,5.5854,2.33,7.338,0.6171,7,0,2,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,23,1,264,275,264,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,5,3.039831,0.253319,0.241738,0.269533,1,0.416667,22969,25787,22969.0,25787.0,12,5.6152,3.127,7.326,0.623,7,2,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,23,1,264,275,264,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,1.163677,0.096973,0.104698,0.086158,1,0.0,9948,8243,9948.0,8243.0,12,7.2197,6.291,7.392,0.9439,0,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,23,1,264,275,264,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,7,7.796492,0.649708,0.653564,0.644309,1,0.583333,62099,61643,62099.0,61643.0,12,5.7037,3.519,6.986,0.6407,5,0,2,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,24,1,276,287,276,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1,3.097702,0.258142,0.269533,0.242195,1,0.083333,25787,25615,25787.0,25615.0,12,6.1726,2.477,7.3,0.7345,2,1,0,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,24,1,276,287,276,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,1.073408,0.089451,0.086158,0.09406,1,0.0,8243,9948,8243.0,9948.0,12,7.1174,5.893,7.333,0.9235,0,0,0,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,24,1,276,287,276,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,11,7.82889,0.652407,0.644309,0.663745,1,0.916667,61643,70199,61643.0,70199.0,12,5.3871,2.253,7.158,0.5774,10,0,1,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,25,1,288,299,288,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,0,2.912489,0.242707,0.242195,0.243425,1,0.0,25615,25787,25615.0,25787.0,12,6.9948,5.361,7.367,0.899,2,2,0,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,25,1,288,299,288,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1,1.127959,0.093997,0.09406,0.093908,1,0.083333,9948,9948,9948.0,9948.0,12,7.0222,4.265,7.4,0.9044,1,0,0,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,25,1,288,299,288,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,11,7.959552,0.663296,0.663745,0.662667,1,0.916667,70199,70199,70199.0,70199.0,12,5.6536,3.317,7.052,0.6307,9,0,2,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,26,1,300,311,300,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,3.055135,0.254595,0.243425,0.270232,1,0.166667,25787,25615,25787.0,25615.0,12,6.3442,2.561,7.43,0.7688,1,0,1,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,26,1,300,311,300,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,1.054603,0.087884,0.093908,0.07945,1,0.0,9948,7531,9948.0,7531.0,12,6.9662,5.544,7.415,0.8932,1,1,0,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,26,1,300,311,300,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,10,7.890262,0.657522,0.662667,0.650318,1,0.833333,70199,61643,70199.0,61643.0,12,4.7482,2.389,7.41,0.4496,10,1,1,2,2,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,27,1,312,323,312,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2,3.107959,0.258997,0.270232,0.243267,1,0.166667,25615,23161,25615.0,23161.0,12,5.6833,2.658,7.314,0.6367,4,2,0,4,5,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,27,1,312,323,312,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1,1.078586,0.089882,0.07945,0.104487,1,0.083333,7531,9948,7531.0,9948.0,12,6.4916,3.232,7.433,0.7983,1,0,0,4,5,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,27,1,312,323,312,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,9,7.813455,0.651121,0.650318,0.652246,1,0.75,61643,62099,61643.0,62099.0,12,5.3584,2.324,7.421,0.5717,7,0,2,4,5,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,28,1,324,335,324,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,0,2.859707,0.238309,0.243267,0.231367,1,0.0,23161,23161,23161.0,23161.0,12,6.5972,4.677,7.478,0.8194,2,2,0,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,28,1,324,335,324,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,1.143127,0.095261,0.104487,0.082344,1,0.0,9948,8243,9948.0,8243.0,12,6.8253,3.673,7.55,0.8651,1,1,0,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,28,1,324,335,324,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,12,7.997166,0.666431,0.652246,0.686289,1,1.0,62099,68701,62099.0,68701.0,12,4.3903,2.447,7.362,0.3781,9,0,3,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,29,1,336,347,336,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,0,2.745963,0.22883,0.231367,0.225279,1,0.0,23161,20515,23161.0,20515.0,12,7.1126,4.663,7.471,0.9225,1,1,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,29,1,336,347,336,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,1.122608,0.093551,0.082344,0.109241,1,0.0,8243,9948,8243.0,9948.0,12,7.2475,6.216,7.5,0.9495,0,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,29,1,336,347,336,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,12,8.131429,0.677619,0.686289,0.665481,1,1.0,68701,60602,68701.0,60602.0,12,5.3483,2.492,7.36,0.5696,11,0,1,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,30,1,348,359,348,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1,2.787924,0.232327,0.225279,0.242195,1,0.083333,20515,25615,20515.0,25615.0,12,6.2368,3.182,7.382,0.7474,3,2,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,30,1,348,359,348,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1,1.234986,0.102915,0.109241,0.09406,1,0.083333,9948,9948,9948.0,9948.0,12,6.7446,2.988,7.4,0.8489,1,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,30,1,348,359,348,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,10,7.97709,0.664757,0.665481,0.663745,1,0.833333,60602,70199,60602.0,70199.0,12,5.249,2.979,6.954,0.5498,8,0,2,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,31,1,360,371,360,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,0,3.04958,0.254132,0.242195,0.270843,1,0.0,25615,25787,25615.0,25787.0,12,6.9611,4.994,7.431,0.8922,2,2,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,31,1,360,371,360,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.964377,0.080365,0.09406,0.061191,1,0.0,9948,5826,9948.0,5826.0,12,7.18,6.178,7.433,0.936,0,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,31,1,360,371,360,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,12,7.986043,0.665504,0.663745,0.667966,1,1.0,70199,63597,70199.0,63597.0,12,5.207,2.805,7.383,0.5414,10,0,2,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,32,1,372,383,372,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1,3.124276,0.260356,0.270843,0.245674,1,0.083333,25787,25615,25787.0,25615.0,12,6.5965,3.372,7.389,0.8193,3,2,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,32,1,372,383,372,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1,0.905396,0.07545,0.061191,0.095412,1,0.083333,5826,9948,5826.0,9948.0,12,6.8777,3.807,7.4,0.8755,1,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,32,1,372,383,372,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,10,7.970328,0.664194,0.667966,0.658914,1,0.833333,63597,68701,63597.0,68701.0,12,5.2152,2.677,7.398,0.543,8,0,2,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,33,1,384,395,384,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,0,2.840689,0.236724,0.245674,0.224194,1,0.0,25615,23161,25615.0,23161.0,12,7.0738,5.196,7.44,0.9148,2,2,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,33,1,384,395,384,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,1.149354,0.09578,0.095412,0.096295,1,0.0,9948,9948,9948.0,9948.0,12,7.2015,6.505,7.5,0.9403,0,0,0,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,33,1,384,395,384,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,12,8.009956,0.667496,0.658914,0.679512,1,1.0,68701,70199,68701.0,70199.0,12,5.0462,2.766,7.246,0.5092,10,0,2,1,1,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,34,1,396,407,396,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,5,2.938556,0.24488,0.224194,0.27384,1,0.416667,23161,25615,23161.0,25615.0,12,5.8946,3.175,7.354,0.6789,5,1,1,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,34,1,396,407,396,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,1,0.98548,0.082123,0.096295,0.062284,1,0.083333,9948,5826,9948.0,5826.0,12,6.9398,5.251,7.317,0.888,1,0,0,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,34,1,396,407,396,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,6,8.075964,0.672997,0.679512,0.663876,1,0.5,70199,62099,70199.0,62099.0,12,5.9643,3.219,6.862,0.6929,6,1,1,3,3,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,35,0,408,419,408,12,12,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,3,3.134006,0.261167,0.27384,0.243425,1,0.25,25615,25787,25615.0,25787.0,12,6.295,4.039,7.545,0.759,3,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,35,0,408,419,408,12,12,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,2,0.905522,0.07546,0.062284,0.093908,1,0.166667,5826,9948,5826.0,9948.0,12,6.7814,4.049,7.546,0.8563,1,0,1,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,35,0,408,419,408,12,12,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,7,7.960472,0.663373,0.663876,0.662667,1,0.583333,62099,70199,62099.0,70199.0,12,4.7228,2.571,7.025,0.4446,8,1,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,36,0,420,431,420,2,2,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,0,0.48685,0.243425,0.243425,0.243425,0,0.0,25787,25787,25787.0,25787.0,2,7.346,7.245,7.447,0.9692,0,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,36,0,420,431,420,2,2,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0,0.187815,0.093908,0.093908,0.093908,0,0.0,9948,9948,9948.0,9948.0,2,7.2875,7.108,7.467,0.9575,0,0,0,0,0,0
run3-tbt-5s,1,intercontinentale,5,none,true,12,36,0,420,431,420,2,2,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,2,1.325335,0.662667,0.662667,0.662667,0,1.0,70199,70199,70199.0,70199.0,2,5.7765,5.255,6.298,0.6553,2,0,0,0,0,0
