experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run2-tbt-10s,1,regionale,10,none,true,12,65,6,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,6.565,6.565,8.29,8.29,0.0,1.19390021e-06,4.191775009e-05,155854.0,51762.0,104092.0,0.667881,-0.667,1,946685453,946685447,6,-0.565,6,0,1,1,0,0,,0,3,1,,0
run2-tbt-10s,1,regionale,10,none,true,12,66,6,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,14.251,14.251,0.179,0.1785,0.0,1.75517751e-05,2.0656793999999985e-06,155854.0,51762.0,104092.0,0.667881,-0.5,1,946685468,946685453,15,0.749,14,1,1,1,0,0,,0,9,2,1,0
run2-tbt-10s,1,regionale,10,none,true,12,67,6,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,11.511,11.511,2.851,2.8511,0.0,6.80598737e-06,1.1468610729999999e-05,158273.0,52683.0,105590.0,0.667138,-0.417,1,946685480,946685468,12,0.489,11,1,1,1,0,0,,0,5,3,1,0
run2-tbt-10s,1,regionale,10,none,true,12,68,6,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,11.423,11.423,2.889,2.8889,0.0,6.89095804e-06,1.241275406e-05,158273.0,52683.0,105590.0,0.667138,-1.083,1,946685492,946685480,12,0.577,11,1,1,1,0,0,,0,5,4,1,0
run2-tbt-10s,1,regionale,10,none,true,12,69,6,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m2,m2,1,0,1,2,8.142,8.728,0.586,0.5865,0.586,2.5855645e-06,5.841582100000001e-07,158273.0,117243.0,41030.0,0.667138,-1.083,1,946685501,946685492,9,0.272,8,1,1,1,0,0,,0,6,5,1,0
run2-tbt-10s,1,regionale,10,none,true,12,70,6,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,12.569,12.569,0.14,0.1402,0.0,9.4776966e-06,4.1005316e-07,158273.0,52683.0,105590.0,0.667138,-1.0,1,946685514,946685501,13,0.431,12,1,1,1,0,0,,0,4,6,1,0
run2-tbt-10s,1,regionale,10,none,true,12,71,6,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,10.346,10.346,1.972,1.9719,0.0,5.15716729e-06,3.7320564900000006e-06,158273.0,52683.0,105590.0,0.667138,-1.167,1,946685525,946685514,11,0.654,10,1,1,1,0,0,,0,7,7,1,0
run2-tbt-10s,1,regionale,10,none,true,12,72,7,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,5.644,5.644,3.58,3.5798,0.0,6.26552445e-07,3.178174475e-06,158273.0,52683.0,105590.0,0.667138,-1.5,1,946685532,946685525,7,1.356,5,2,1,1,0,0,,0,1,8,1,0
run2-tbt-10s,1,regionale,10,none,true,12,73,7,1,3,3,1,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1,m2,m2,1,1,0,1,4.948,4.948,6.192,6.1928,0.0,1.2603784e-07,6.311902619999999e-06,158273.0,117243.0,41030.0,0.259236,-1.25,1,946685538,946685532,6,1.052,4,2,1,1,0,0,,0,3,1,0,0
run2-tbt-10s,1,regionale,10,none,true,12,74,7,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,8.421,8.421,6.164,6.1632,0.0,2.79154129e-06,2.013838621e-05,158273.0,52683.0,105590.0,0.667138,-0.75,1,946685548,946685538,10,1.579,8,2,1,1,0,0,,0,8,1,0,0
run2-tbt-10s,1,regionale,10,none,true,12,75,7,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,14.832,14.832,0.042,0.0419,0.0,3.01693775e-05,4.338792699999996e-06,158273.0,52683.0,105590.0,0.667138,-0.417,1,946685564,946685548,16,1.168,14,2,1,1,0,0,,0,9,2,1,0
run2-tbt-10s,1,regionale,10,none,true,12,76,7,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,8.375,8.375,5.592,5.5926,0.0,2.7620936e-06,1.2695369200000002e-05,158273.0,52683.0,105590.0,0.667138,-0.833,1,946685572,946685564,8,-0.375,8,0,1,1,0,0,,0,6,3,1,0
run2-tbt-10s,1,regionale,10,none,true,12,77,7,1,3,3,1,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1,m2,m2,1,1,0,1,7.477,7.477,4.713,4.7131,0.0,1.86881263e-06,6.34237368e-06,158273.0,117243.0,41030.0,0.259236,-0.417,1,946685581,946685572,9,1.523,7,2,1,1,0,0,,0,3,1,0,0
run2-tbt-10s,1,regionale,10,none,true,12,78,7,1,3,3,1,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1,m2,m2,1,1,0,1,8.42,8.42,5.925,5.9251,0.0,2.77356976e-06,1.588398484e-05,158273.0,117243.0,41030.0,0.259236,-0.667,1,946685590,946685581,9,0.58,8,1,1,1,0,0,,0,7,2,1,0
run2-tbt-10s,1,regionale,10,none,true,12,79,7,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,14.192,14.192,0.767,0.767,0.0,1.3864302e-05,2.4697190799999997e-05,184458.0,61173.0,123285.0,0.668364,-0.167,1,946685605,946685590,15,0.808,14,1,1,1,1,1,0042c5da782fb9522d92c0eb0ca6f473badd898ec60d927736109d123ec0e010,0,7,1,0,0
run2-tbt-10s,1,regionale,10,none,true,12,80,7,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,9.565,9.565,5.093,5.0928,0.0,3.38914586e-06,1.641785694e-05,184458.0,61173.0,123285.0,0.668364,-0.417,1,946685615,946685605,10,0.435,9,1,1,1,0,0,,0,4,2,1,0
run2-tbt-10s,1,regionale,10,none,true,12,81,7,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,11.33,11.33,3.587,3.5869,0.0,5.50887603e-06,2.548877147e-05,184458.0,61173.0,123285.0,0.668364,-0.25,1,946685627,946685615,12,0.67,11,1,1,1,0,0,,0,5,3,1,0
run2-tbt-10s,1,regionale,10,none,true,12,82,7,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,7.474,7.474,0.588,0.5881,0.0,1.61314631e-06,4.4730313000000007e-07,184458.0,61173.0,123285.0,0.668364,-0.5,1,946685635,946685627,8,0.526,7,1,1,1,0,0,,0,3,4,1,0
run2-tbt-10s,1,regionale,10,none,true,12,83,7,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m1,m1,1,1,0,1,10.206,10.206,4.161,4.1619,0.0,4.0041832e-06,1.11067083e-05,184458.0,61173.0,123285.0,0.668364,-0.083,1,946685646,946685635,11,0.794,10,1,1,1,0,0,,0,7,5,1,0
run2-tbt-10s,1,regionale,10,none,true,12,84,8,1,3,3,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,m2,m2,1,0,1,2,12.585,12.679,0.094,0.0933,0.094,7.74112932e-06,2.1514888999999996e-07,184458.0,138347.0,46111.0,0.668364,-0.083,1,946685659,946685646,13,0.321,12,1,1,1,0,0,,0,4,6,1,0
