txid,publisher_address,publisher_host,node_address,node_host,esg,blocktime,confirm_height
45604b012895c559ee5a67fb33b162dc1628e166558c2500964762031b364f16,16vrgD1r7LJgZxe1uPo7fTnQPzMA9e5xuTVJ2C,,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,85.56,946685065,27
103f2a98087707e4331cae75c8692f1d1a2bcbd6d724ab69897d533f35ff7e7a,16vrgD1r7LJgZxe1uPo7fTnQPzMA9e5xuTVJ2C,,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,26.46,946685065,27
1068689337bee8cc05f965311d1ca75ed1e02fa54f8e86c7cb514246872206a0,16vrgD1r7LJgZxe1uPo7fTnQPzMA9e5xuTVJ2C,,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,24.17,946685065,27
80f98edf2fa60ebf464cb61e606160c6d2b46300e60a2e4c663aba2f09889d1b,16vrgD1r7LJgZxe1uPo7fTnQPzMA9e5xuTVJ2C,,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,c1,17.5,946685065,27
20a5f4c268adc7b340315c853287f8852218c3c560513a85e51820447a5ce895,16vrgD1r7LJgZxe1uPo7fTnQPzMA9e5xuTVJ2C,,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,c2,77.16,946685065,27
16b9bd598fa56007285cdf20168c4ea3e6dceaf8be8583bf3c1aac9dd35fc1e7,16vrgD1r7LJgZxe1uPo7fTnQPzMA9e5xuTVJ2C,,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,c3,99.26,946685065,27
ca2453e067afc94427e444d6de4a127c9ca9470b6f20a3fa4486fdc42e407939,16vrgD1r7LJgZxe1uPo7fTnQPzMA9e5xuTVJ2C,,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,c4,92.76,946685065,27
1018064dc79bd8a752a09ffe904b715d6188f09bf71aa65451ac992fa4d1a097,16vrgD1r7LJgZxe1uPo7fTnQPzMA9e5xuTVJ2C,,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,c5,70.53,946685065,27
