tip_height,round_height,host,window,mean_spacing_s,tblock_s,phi_s,phi_bound_s,log_timestamp,n_occurrences,source_file,source_line
63,64,admin,12,10.250,10.000,-0.250,5.000,2000-01-01 00:10:41,2,run/data/admin/debug.log,544
63,64,m1,12,10.250,10.000,-0.250,5.000,2000-01-01 00:10:32,3,run/data/m1/debug.log,461
63,64,m2,12,10.250,10.000,-0.250,5.000,2000-01-01 00:10:30,3,run/data/m2/debug.log,459
63,64,m3,12,10.250,10.000,-0.250,5.000,2000-01-01 00:10:31,3,run/data/m3/debug.log,471
64,65,admin,12,9.750,10.000,+0.250,5.000,2000-01-01 00:10:51,2,run/data/admin/debug.log,558
64,65,m1,12,9.750,10.000,+0.250,5.000,2000-01-01 00:10:40,3,run/data/m1/debug.log,493
64,65,m2,12,9.750,10.000,+0.250,5.000,2000-01-01 00:10:41,3,run/data/m2/debug.log,474
64,65,m3,12,9.750,10.000,+0.250,5.000,2000-01-01 00:10:41,3,run/data/m3/debug.log,486
65,66,admin,12,10.250,10.000,-0.250,5.000,2000-01-01 00:10:59,2,run/data/admin/debug.log,573
65,66,m1,12,10.250,10.000,-0.250,5.000,2000-01-01 00:10:50,3,run/data/m1/debug.log,511
65,66,m2,12,10.250,10.000,-0.250,5.000,2000-01-01 00:10:51,3,run/data/m2/debug.log,494
65,66,m3,12,10.250,10.000,-0.250,5.000,2000-01-01 00:10:51,3,run/data/m3/debug.log,501
66,67,admin,12,10.000,10.000,+0.000,5.000,2000-01-01 00:11:10,2,run/data/admin/debug.log,587
66,67,m1,12,10.000,10.000,+0.000,5.000,2000-01-01 00:10:58,3,run/data/m1/debug.log,883
66,67,m2,12,10.000,10.000,+0.000,5.000,2000-01-01 00:10:59,3,run/data/m2/debug.log,509
66,67,m3,12,10.000,10.000,+0.000,5.000,2000-01-01 00:10:59,3,run/data/m3/debug.log,520
67,68,admin,12,9.917,10.000,+0.083,5.000,2000-01-01 00:11:24,5,run/data/admin/debug.log,601
67,68,m1,12,9.917,10.000,+0.083,5.000,2000-01-01 00:11:10,6,run/data/m1/debug.log,915
67,68,m2,12,9.917,10.000,+0.083,5.000,2000-01-01 00:11:11,6,run/data/m2/debug.log,524
67,68,m3,12,9.917,10.000,+0.083,5.000,2000-01-01 00:11:11,6,run/data/m3/debug.log,535
68,69,admin,12,10.500,10.000,-0.500,5.000,2000-01-01 00:11:36,2,run/data/admin/debug.log,631
68,69,m1,12,10.500,10.000,-0.500,5.000,2000-01-01 00:11:23,3,run/data/m1/debug.log,1194
68,69,m2,12,10.500,10.000,-0.500,5.000,2000-01-01 00:11:24,3,run/data/m2/debug.log,555
68,69,m3,12,10.500,10.000,-0.500,5.000,2000-01-01 00:11:23,3,run/data/m3/debug.log,690
69,70,admin,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:47,2,run/data/admin/debug.log,649
69,70,m1,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:35,3,run/data/m1/debug.log,1374
69,70,m2,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:36,3,run/data/m2/debug.log,574
69,70,m3,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:36,3,run/data/m3/debug.log,725
70,71,admin,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:57,2,run/data/admin/debug.log,663
70,71,m1,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:46,3,run/data/m1/debug.log,1447
70,71,m2,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:47,3,run/data/m2/debug.log,589
70,71,m3,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:47,3,run/data/m3/debug.log,740
71,72,admin,12,10.333,10.000,-0.333,5.000,2000-01-01 00:12:05,2,run/data/admin/debug.log,680
71,72,m1,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:56,3,run/data/m1/debug.log,1673
71,72,m2,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:57,3,run/data/m2/debug.log,604
71,72,m3,12,10.333,10.000,-0.333,5.000,2000-01-01 00:11:58,3,run/data/m3/debug.log,755
72,73,admin,12,10.583,10.000,-0.583,5.000,2000-01-01 00:12:16,2,run/data/admin/debug.log,694
72,73,m1,12,10.583,10.000,-0.583,5.000,2000-01-01 00:12:05,3,run/data/m1/debug.log,1719
72,73,m2,12,10.583,10.000,-0.583,5.000,2000-01-01 00:12:06,3,run/data/m2/debug.log,619
72,73,m3,12,10.583,10.000,-0.583,5.000,2000-01-01 00:12:06,3,run/data/m3/debug.log,770
73,74,admin,12,10.167,10.000,-0.167,5.000,2000-01-01 00:12:32,5,run/data/admin/debug.log,710
73,74,m1,12,10.167,10.000,-0.167,5.000,2000-01-01 00:12:17,6,run/data/m1/debug.log,1735
73,74,m2,12,10.167,10.000,-0.167,5.000,2000-01-01 00:12:16,6,run/data/m2/debug.log,1447
73,74,m3,12,10.167,10.000,-0.167,5.000,2000-01-01 00:12:17,6,run/data/m3/debug.log,786
74,75,admin,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:40,2,run/data/admin/debug.log,740
74,75,m1,12,10.833,10.000,-0.833,5.000,2000-01-01 00:12:32,3,run/data/m1/debug.log,1910
74,75,m2,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:31,3,run/data/m2/debug.log,2031
74,75,m3,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:32,3,run/data/m3/debug.log,820
75,76,admin,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:49,2,run/data/admin/debug.log,754
75,76,m1,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:40,3,run/data/m1/debug.log,1945
75,76,m2,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:39,3,run/data/m2/debug.log,2430
75,76,m3,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:40,3,run/data/m3/debug.log,835
76,77,admin,12,10.750,10.000,-0.750,5.000,2000-01-01 00:13:02,2,run/data/admin/debug.log,768
76,77,m1,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:49,3,run/data/m1/debug.log,2165
76,77,m2,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:50,3,run/data/m2/debug.log,2445
76,77,m3,12,10.750,10.000,-0.750,5.000,2000-01-01 00:12:50,3,run/data/m3/debug.log,850
77,78,admin,12,10.917,10.000,-0.917,5.000,2000-01-01 00:13:10,2,run/data/admin/debug.log,783
77,78,m1,12,10.917,10.000,-0.917,5.000,2000-01-01 00:13:01,3,run/data/m1/debug.log,2518
77,78,m2,12,10.917,10.000,-0.917,5.000,2000-01-01 00:13:02,3,run/data/m2/debug.log,2460
77,78,m3,12,10.917,10.000,-0.917,5.000,2000-01-01 00:13:02,3,run/data/m3/debug.log,865
78,79,admin,12,11.000,10.000,-1.000,5.000,2000-01-01 00:13:19,2,run/data/admin/debug.log,797
78,79,m1,12,11.000,10.000,-1.000,5.000,2000-01-01 00:13:10,3,run/data/m1/debug.log,2845
78,79,m2,12,11.000,10.000,-1.000,5.000,2000-01-01 00:13:11,3,run/data/m2/debug.log,2480
78,79,m3,12,11.000,10.000,-1.000,5.000,2000-01-01 00:13:11,3,run/data/m3/debug.log,885
79,80,admin,12,10.750,10.000,-0.750,5.000,2000-01-01 00:13:27,2,run/data/admin/debug.log,811
79,80,m1,12,10.750,10.000,-0.750,5.000,2000-01-01 00:13:19,3,run/data/m1/debug.log,3195
79,80,m2,12,10.750,10.000,-0.750,5.000,2000-01-01 00:13:20,3,run/data/m2/debug.log,2495
79,80,m3,12,10.750,10.000,-0.750,5.000,2000-01-01 00:13:19,3,run/data/m3/debug.log,900
80,81,admin,12,10.333,10.000,-0.333,5.000,2000-01-01 00:13:40,5,run/data/admin/debug.log,825
80,81,m1,12,10.333,10.000,-0.333,5.000,2000-01-01 00:13:27,6,run/data/m1/debug.log,3328
80,81,m2,12,10.333,10.000,-0.333,5.000,2000-01-01 00:13:28,6,run/data/m2/debug.log,2510
80,81,m3,12,10.333,10.000,-0.333,5.000,2000-01-01 00:13:27,6,run/data/m3/debug.log,915
81,82,admin,12,10.417,10.000,-0.417,5.000,2000-01-01 00:13:53,2,run/data/admin/debug.log,855
81,82,m1,12,10.417,10.000,-0.417,5.000,2000-01-01 00:13:40,3,run/data/m1/debug.log,3454
81,82,m2,12,10.417,10.000,-0.417,5.000,2000-01-01 00:13:40,3,run/data/m2/debug.log,2624
81,82,m3,12,10.417,10.000,-0.417,5.000,2000-01-01 00:13:40,3,run/data/m3/debug.log,946
82,83,admin,12,10.583,10.000,-0.583,5.000,2000-01-01 00:14:01,2,run/data/admin/debug.log,872
82,83,m1,12,10.583,10.000,-0.583,5.000,2000-01-01 00:13:54,3,run/data/m1/debug.log,3489
82,83,m2,12,10.583,10.000,-0.583,5.000,2000-01-01 00:13:53,3,run/data/m2/debug.log,2672
82,83,m3,12,10.583,10.000,-0.583,5.000,2000-01-01 00:13:54,3,run/data/m3/debug.log,961
83,84,admin,12,10.417,10.000,-0.417,5.000,2000-01-01 00:14:10,5,run/data/admin/debug.log,886
83,84,m1,12,10.417,10.000,-0.417,5.000,2000-01-01 00:14:02,6,run/data/m1/debug.log,3504
83,84,m2,12,10.417,10.000,-0.417,5.000,2000-01-01 00:14:01,6,run/data/m2/debug.log,3019
83,84,m3,12,10.417,10.000,-0.417,5.000,2000-01-01 00:14:01,6,run/data/m3/debug.log,976
84,85,admin,12,10.333,10.000,-0.333,5.000,2000-01-01 00:14:25,5,run/data/admin/debug.log,917
84,85,m1,12,10.333,10.000,-0.333,5.000,2000-01-01 00:14:09,6,run/data/m1/debug.log,3765
84,85,m2,12,10.333,10.000,-0.333,5.000,2000-01-01 00:14:09,6,run/data/m2/debug.log,3043
84,85,m3,12,10.333,10.000,-0.333,5.000,2000-01-01 00:14:10,6,run/data/m3/debug.log,1007
85,86,admin,12,10.750,10.000,-0.750,5.000,2000-01-01 00:14:38,2,run/data/admin/debug.log,947
85,86,m1,12,10.750,10.000,-0.750,5.000,2000-01-01 00:14:25,3,run/data/m1/debug.log,4217
85,86,m2,12,10.750,10.000,-0.750,5.000,2000-01-01 00:14:25,3,run/data/m2/debug.log,3115
85,86,m3,12,10.750,10.000,-0.750,5.000,2000-01-01 00:14:25,3,run/data/m3/debug.log,1039
86,87,admin,12,10.583,10.000,-0.583,5.000,2000-01-01 00:14:52,2,run/data/admin/debug.log,968
86,87,m1,12,10.583,10.000,-0.583,5.000,2000-01-01 00:14:38,3,run/data/m1/debug.log,4761
86,87,m2,12,10.583,10.000,-0.583,5.000,2000-01-01 00:14:39,3,run/data/m2/debug.log,3156
86,87,m3,12,10.583,10.000,-0.583,5.000,2000-01-01 00:14:39,3,run/data/m3/debug.log,1064
87,88,admin,12,11.000,10.000,-1.000,5.000,2000-01-01 00:15:03,2,run/data/admin/debug.log,982
87,88,m1,12,11.000,10.000,-1.000,5.000,2000-01-01 00:14:52,3,run/data/m1/debug.log,4776
87,88,m2,12,11.000,10.000,-1.000,5.000,2000-01-01 00:14:51,3,run/data/m2/debug.log,3283
87,88,m3,12,11.000,10.000,-1.000,5.000,2000-01-01 00:14:52,3,run/data/m3/debug.log,1079
