txid,publisher_address,publisher_host,node_address,node_host,miner_address,miner_host,blocktime,confirm_height
de571adc12bc1af790c893bc9444f4f7cbbb3e430fa274ecd1a7decbaa46cbcc,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,946685065,27
1b080c97dfc35e2b5b35e3d7e50c3c8e693e808c07bf16d733bd2a2050e1132b,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,946685065,27
4b440505029a2c98cf0dad82330219420b2a0f6caa5944c453cf26b46cda393e,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,c1,19tmz4FYx6edh324hq22R7cbnZPZwPsSoFgkUu,c1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,946685065,27
d4d2224c7933621e479c956033a9a7e69cec783a1bc249a34118f5c7e94a213b,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,c3,1UVoePQHSbTtPqNpKfAzFf22zUiV3RVT1NyYzU,c3,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,946685065,27
468af07f8755ab30109b86ad9b7011c52561920545f690abeb90f0c6978405af,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,c4,14Z543WVJLihcUGSe1gDjPviSg2SGY2R4ypgoj,c4,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,946685065,27
01129e7aabc3d6e0d299e707fe1987b6cc0142e7b20ea498f09e6e570205124a,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,c5,1CyZ6VYS93ZAFmXbPhQK61zNeinNVbWCzNybqU,c5,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,946685065,27
acbffd036bdbba7eb672c2cba0de9e20276b894568a2b02e5ad6a44d566e3ee5,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,c2,1NKfxpBVQ6Dwj42rabdPqSsTtiJPeXSLgSkZR5,c2,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,946685065,27
295e5ee3385b589e2020e4ac8afc22d037cecd195311b82d7d10c89cd02f30b5,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,946685065,27
