height,signer_address,signer_host,score,delay_floor_s,ntime,parent_ntime,n_hosts_seen,hosts_seen,n_lines,first_log_timestamp,first_source_file,first_source_line
64,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,2.88251476e-06,8,946685440,946685430,4,admin m1 m2 m3,8,2000-01-01 00:10:41,run/data/admin/debug.log,545
65,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,3.53641882e-06,9,946685450,946685440,4,admin m1 m2 m3,8,2000-01-01 00:10:51,run/data/admin/debug.log,559
66,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1.5381764e-06,7,946685458,946685450,4,admin m1 m2 m3,8,2000-01-01 00:10:59,run/data/admin/debug.log,574
67,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,6.77353104e-06,11,946685470,946685458,4,admin m1 m2 m3,8,2000-01-01 00:11:10,run/data/admin/debug.log,588
68,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,6.60446888e-06,11,946685483,946685470,4,admin m1 m2 m3,11,2000-01-01 00:11:24,run/data/admin/debug.log,602
68,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,9.32308317e-06,12,946685483,946685470,4,admin m1 m2 m3,9,2000-01-01 00:11:24,run/data/admin/debug.log,613
69,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,6.60169358e-06,11,946685495,946685483,4,admin m1 m2 m3,8,2000-01-01 00:11:36,run/data/admin/debug.log,632
70,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,5.43254033e-06,10,946685506,946685495,4,admin m1 m2 m3,8,2000-01-01 00:11:47,run/data/admin/debug.log,650
71,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,3.27107021e-06,8,946685516,946685506,4,admin m1 m2 m3,8,2000-01-01 00:11:57,run/data/admin/debug.log,664
72,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,3.04077245e-06,8,946685525,946685516,4,admin m1 m2 m3,8,2000-01-01 00:12:05,run/data/admin/debug.log,681
73,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,4.05266394e-06,9,946685536,946685525,4,admin m1 m2 m3,8,2000-01-01 00:12:16,run/data/admin/debug.log,695
74,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,8.80863966e-05,14,946685551,946685536,4,admin m1 m2 m3,11,2000-01-01 00:12:32,run/data/admin/debug.log,711
74,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1.32589402e-05,13,946685552,946685536,4,admin m1 m2 m3,9,2000-01-01 00:12:32,run/data/admin/debug.log,722
75,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,1.9637107e-06,7,946685559,946685551,4,admin m1 m2 m3,8,2000-01-01 00:12:40,run/data/admin/debug.log,741
76,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,2.81270622e-06,8,946685569,946685559,4,admin m1 m2 m3,8,2000-01-01 00:12:49,run/data/admin/debug.log,755
77,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,8.00763596e-06,12,946685581,946685569,4,admin m1 m2 m3,8,2000-01-01 00:13:02,run/data/admin/debug.log,769
78,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,2.72736976e-06,8,946685590,946685581,4,admin m1 m2 m3,8,2000-01-01 00:13:10,run/data/admin/debug.log,784
79,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,2.84787723e-06,8,946685599,946685590,4,admin m1 m2 m3,8,2000-01-01 00:13:19,run/data/admin/debug.log,798
80,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1.95916807e-06,7,946685607,946685599,4,admin m1 m2 m3,8,2000-01-01 00:13:27,run/data/admin/debug.log,812
81,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,7.28524047e-06,11,946685620,946685607,4,admin m1 m2 m3,11,2000-01-01 00:13:40,run/data/admin/debug.log,826
81,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1.01128691e-05,13,946685620,946685607,4,admin m1 m2 m3,9,2000-01-01 00:13:40,run/data/admin/debug.log,837
82,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,7.66963697e-06,12,946685633,946685620,4,admin m1 m2 m3,8,2000-01-01 00:13:53,run/data/admin/debug.log,856
83,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,1.72581366e-06,7,946685641,946685633,4,admin m1 m2 m3,8,2000-01-01 00:14:01,run/data/admin/debug.log,873
84,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,2.82682271e-06,8,946685649,946685641,4,admin m1 m2 m3,11,2000-01-01 00:14:10,run/data/admin/debug.log,887
84,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1.49788065e-06,7,946685649,946685641,4,admin m1 m2 m3,9,2000-01-01 00:14:10,run/data/admin/debug.log,898
85,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,2.60371956e-05,14,946685665,946685649,4,admin m1 m2 m3,11,2000-01-01 00:14:25,run/data/admin/debug.log,918
85,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1.77749945e-05,14,946685665,946685649,4,admin m1 m2 m3,9,2000-01-01 00:14:25,run/data/admin/debug.log,929
86,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,9.73135709e-06,12,946685678,946685665,4,admin m1 m2 m3,8,2000-01-01 00:14:38,run/data/admin/debug.log,948
87,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,7.3021724e-06,11,946685691,946685678,4,admin m1 m2 m3,8,2000-01-01 00:14:52,run/data/admin/debug.log,969
88,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,3.46277706e-06,9,946685702,946685691,4,admin m1 m2 m3,8,2000-01-01 00:15:03,run/data/admin/debug.log,983
89,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1.05377727e-06,6,946685709,946685702,4,admin m1 m2 m3,8,2000-01-01 00:15:09,run/data/admin/debug.log,997
90,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,5.79782501e-06,11,946685721,946685709,4,admin m1 m2 m3,8,2000-01-01 00:15:21,run/data/admin/debug.log,1012
