txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
c831fda9e094b4600f283f0e86f6b84592a9d71637fd8bb77b1bde61c8630b62,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,1,1,27,946685067,946685082,300,28,txs.log UpdateTx
9d76f444fc653f17ef3cc408704b0f10378767d9e0b26708949bb80b9a9254c3,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,1,1,27,946685067,946685082,300,28,txs.log UpdateTx
02e4d112ac57dcaf458d7f904f7e049f238a2afdcdf4ebd0cd2cc6ad50c1ec46,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1,1,27,946685067,946685082,300,28,txs.log UpdateTx
5807a68b3cfc30f7d99c7fb7b2441837c86f43d236346e1761f063f9a88476aa,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,9050,3,41,946685211,946685218,286,42,txs.log UpdateTx
077979b1941a690bfca7f98c115c1c6b05cc2a69b82f172ed30a1687eaf91e4b,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,20933,3,41,946685211,946685218,286,42,txs.log UpdateTx
5f40adbdf411d20c521282e71445a0d32200f7651a8a259d99a5c197828d720d,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,5330,3,41,946685211,946685218,286,42,txs.log UpdateTx
01f616fd61545826577b3ab698d183a248b95bc4fef1d948275486572838f337,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,m3,13358,4,53,946685328,946685338,274,54,txs.log UpdateTx
06d1846f91ad05f6af4456038414a082e719b0da49d4fd2bdf2caafce31faeb0,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,41030,4,53,946685328,946685338,274,54,txs.log UpdateTx
10c89034cf163d630f38735dab651146054fc15d092c7398f12fd78faec694ca,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,107087,4,53,946685328,946685338,274,54,txs.log UpdateTx
4d655fad1e2b71e1b637da45a8ed27161d568cce44cabeabd4cfd44be843af9e,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,m1,105590,5,65,946685451,946685458,262,66,txs.log UpdateTx
3c4899be7a573d53ebe1ec4ae5f6d15500b7777fbefaccb00a63d14982c4f73a,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,m2,38404,5,65,946685451,946685458,262,66,txs.log UpdateTx
