experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run5-tbt-2s,1,nazionale,2,none,true,12,201,17,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m1,m1,1,1,0,1,2.478,2.478,0.438,0.4379,0.0,2.60174329e-05,0.00010660941709999999,58298.0,21993.0,36305.0,0.622749,-0.417,1,946685229,946685226,3,0.522,2,1,1,1,1,2,009efe005805af5719cb5ebb36361492c5b2fbe73fafedb5b245d49e0c103da2 00c5a1f133755f22528c34b40079c93ae8a0ddb06471594660d898a848c22b05,0,2,1,,0
run5-tbt-2s,1,nazionale,2,none,true,12,202,17,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m1,m1,1,1,0,1,1.451,1.451,1.435,1.4357,0.0,5.3279501e-06,6.65671718e-05,58298.0,21993.0,36305.0,0.622749,-0.417,1,946685231,946685229,2,0.549,1,1,1,1,0,0,,0,3,2,1,0
run5-tbt-2s,1,nazionale,2,none,true,12,203,17,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m1,m1,1,1,0,1,2.224,2.224,0.155,0.1551,0.0,1.81845333e-05,4.346479199999999e-06,58298.0,21993.0,36305.0,0.622749,-0.417,1,946685235,946685231,4,1.776,2,2,1,1,0,0,,0,1,3,1,0
run5-tbt-2s,1,nazionale,2,none,true,12,204,18,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m1,m1,1,1,0,1,1.817,1.817,0.26,0.2592,0.0,1.07943431e-05,4.7806551e-06,58298.0,21993.0,36305.0,0.622749,-0.583,1,946685237,946685235,2,0.183,1,1,1,1,0,0,,0,4,4,1,0
run5-tbt-2s,1,nazionale,2,none,true,12,205,18,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m2,m2,1,0,1,2,2.525,2.641,0.116,0.1167,0.116,2.94823357e-05,6.750766e-06,58298.0,42844.0,15454.0,0.622749,-0.583,1,946685240,946685237,3,0.359,2,1,1,1,0,0,,0,6,5,1,0
run5-tbt-2s,1,nazionale,2,none,true,12,206,18,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m1,m1,1,1,0,1,2.317,2.317,0.402,0.402,0.0,2.21602124e-05,2.25604745e-05,58298.0,21993.0,36305.0,0.622749,-0.667,1,946685244,946685240,4,1.683,2,2,1,1,0,0,,0,1,6,1,0
run5-tbt-2s,1,nazionale,2,none,true,12,207,18,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m2,m2,1,0,1,2,0.982,1.907,0.925,0.9249,0.925,1.4808867e-06,1.20319507e-05,58298.0,42844.0,15454.0,0.622749,-0.917,1,946685246,946685244,2,0.093,1,1,1,1,1,1,006837374b46d520daac69311b9c84f8efd61b731b27bc2caec8d1e0e45d23e6,0,2,7,1,0
run5-tbt-2s,1,nazionale,2,none,true,12,208,18,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m2,m2,1,0,1,2,2.262,2.551,0.289,0.2896,0.289,2.09955393e-05,1.16308469e-05,58298.0,42844.0,15454.0,0.622749,-0.75,1,946685249,946685246,3,0.449,2,1,1,1,1,1,008b171b2e664aab3718f11d191adeb3663543cc3b4b1baebea5514640d630e7,0,2,8,1,0
run5-tbt-2s,1,nazionale,2,none,true,12,209,18,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m2,m2,1,0,1,2,2.722,2.778,0.056,0.0561,0.056,4.96028334e-05,1.2081112299999996e-05,58298.0,42844.0,15454.0,0.622749,-0.833,1,946685252,946685249,3,0.222,2,1,1,1,1,1,008dc13f978a48f78f2eb7cd18b61db4967c259f58f241a2158a28d7e76ec3b5,0,3,9,1,0
run5-tbt-2s,1,nazionale,2,none,true,12,210,18,1,3,3,1,m1,1WZPCjFVjDt2AkwLnqG5BfyoxCWtkqFRU8YSSF,1,m1,m1,1,1,0,1,1.146,1.146,0.172,0.172,0.0,3.08510647e-06,1.8631090599999998e-06,58298.0,21993.0,36305.0,0.622749,-0.917,1,946685255,946685252,3,1.854,1,2,1,1,1,1,0076c8023c1bf2f78bc6b21bee2420d336af080a4ee93eb5240f2d4b53a1d266,0,4,10,1,0
