experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,host,height,kind,balance_gas,epoch,sent_gas
run5-tbt-2s,1,nazionale,2,none,true,12,c1,160,sample,99.804,14,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,174,sample,99.6076,15,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,188,sample,99.3846,16,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,201,sample,99.161,17,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,212,sample,98.9374,18,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,222,sample,98.7694,19,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,235,sample,98.5458,20,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,247,sample,98.3218,21,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,258,sample,98.0982,22,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,271,sample,97.8742,23,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,282,sample,97.7064,24,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,293,sample,97.4824,25,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,305,sample,97.2586,26,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,317,sample,97.0348,27,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,329,sample,96.867,28,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,341,sample,96.6434,29,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,352,sample,96.4198,30,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,365,sample,96.196,31,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,377,sample,95.972,32,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,387,sample,95.8042,33,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,400,sample,95.5804,34,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,411,sample,95.3568,35,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,423,sample,95.133,36,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,434,sample,94.9092,37,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,446,sample,94.7412,38,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,458,sample,94.5174,39,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,469,sample,94.2934,40,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,480,sample,94.069,41,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,492,sample,93.8442,42,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,503,sample,93.676,42,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,515,sample,93.4512,43,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,526,sample,93.2268,44,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,537,sample,93.0024,45,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,549,sample,92.8338,46,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,562,sample,92.6092,47,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,574,sample,92.3844,48,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,585,sample,92.1596,49,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,598,sample,91.9354,50,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,610,sample,91.767,51,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,622,sample,91.5426,52,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,634,sample,91.3178,53,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,645,sample,91.0932,54,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,656,sample,90.8686,55,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,668,sample,90.7004,56,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,678,sample,90.4758,57,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,689,sample,90.2512,58,
run5-tbt-2s,1,nazionale,2,none,true,12,c1,701,sample,90.0266,59,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,160,sample,99.804,14,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,174,sample,99.6632,15,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,188,sample,99.4962,16,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,201,sample,99.3846,17,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,212,sample,99.217,18,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,222,sample,99.105,19,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,235,sample,98.937,20,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,247,sample,98.825,21,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,258,sample,98.6572,22,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,271,sample,98.5452,23,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,282,sample,98.3776,24,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,293,sample,98.2656,25,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,305,sample,98.0978,26,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,317,sample,97.9858,27,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,329,sample,97.818,28,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,341,sample,97.7062,29,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,352,sample,97.5384,30,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,365,sample,97.4264,31,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,377,sample,97.2588,32,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,387,sample,97.147,33,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,400,sample,96.979,34,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,411,sample,96.867,35,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,423,sample,96.6992,36,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,434,sample,96.5312,37,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,446,sample,96.4192,38,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,458,sample,96.2514,39,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,469,sample,96.1394,40,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,480,sample,95.9716,41,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,492,sample,95.8598,42,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,503,sample,95.6918,42,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,515,sample,95.58,43,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,526,sample,95.412,44,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,537,sample,95.3,45,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,549,sample,95.1322,46,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,562,sample,95.0204,47,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,574,sample,94.8526,48,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,585,sample,94.7408,49,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,598,sample,94.573,50,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,610,sample,94.4052,51,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,622,sample,94.2932,52,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,634,sample,94.1248,53,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,645,sample,94.0126,54,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,656,sample,93.8442,55,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,668,sample,93.732,56,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,678,sample,93.5638,57,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,689,sample,93.4514,58,
run5-tbt-2s,1,nazionale,2,none,true,12,c2,701,sample,93.2834,59,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,160,sample,99.8038,14,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,174,sample,99.7184,15,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,188,sample,99.6068,16,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,201,sample,99.4954,17,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,212,sample,99.384,18,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,222,sample,99.2724,19,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,235,sample,99.1604,20,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,247,sample,99.0484,21,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,258,sample,98.9366,22,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,271,sample,98.8246,23,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,282,sample,98.7686,24,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,293,sample,98.6566,25,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,305,sample,98.5446,26,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,317,sample,98.4328,27,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,329,sample,98.3212,28,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,341,sample,98.2092,29,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,352,sample,98.0974,30,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,365,sample,97.9854,31,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,377,sample,97.8734,32,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,387,sample,97.8174,33,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,400,sample,97.7056,34,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,411,sample,97.5936,35,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,423,sample,97.4818,36,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,434,sample,97.37,37,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,446,sample,97.2584,38,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,458,sample,97.1466,39,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,469,sample,97.0348,40,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,480,sample,96.9228,41,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,492,sample,96.8108,42,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,503,sample,96.7548,42,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,515,sample,96.643,43,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,526,sample,96.5312,44,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,537,sample,96.4196,45,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,549,sample,96.3076,46,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,562,sample,96.1958,47,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,574,sample,96.0838,48,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,585,sample,95.972,49,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,598,sample,95.86,50,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,610,sample,95.748,51,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,622,sample,95.692,52,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,634,sample,95.5804,53,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,645,sample,95.4688,54,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,656,sample,95.3568,55,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,668,sample,95.2448,56,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,678,sample,95.1328,57,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,689,sample,95.0212,58,
run5-tbt-2s,1,nazionale,2,none,true,12,c3,701,sample,94.9094,59,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,160,sample,99.804,14,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,174,sample,99.7186,15,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,188,sample,99.6072,16,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,201,sample,99.5514,17,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,212,sample,99.44,18,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,222,sample,99.3842,19,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,235,sample,99.2724,20,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,247,sample,99.2164,21,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,258,sample,99.1044,22,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,271,sample,99.0484,23,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,282,sample,98.9366,24,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,293,sample,98.8806,25,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,305,sample,98.7688,26,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,317,sample,98.7128,27,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,329,sample,98.6008,28,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,341,sample,98.5448,29,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,352,sample,98.433,30,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,365,sample,98.377,31,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,377,sample,98.2654,32,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,387,sample,98.2094,33,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,400,sample,98.0974,34,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,411,sample,98.0414,35,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,423,sample,97.9296,36,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,434,sample,97.8738,37,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,446,sample,97.7618,38,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,458,sample,97.7058,39,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,469,sample,97.594,40,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,480,sample,97.538,41,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,492,sample,97.4262,42,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,503,sample,97.3702,42,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,515,sample,97.2582,43,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,526,sample,97.2024,44,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,537,sample,97.0904,45,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,549,sample,97.0344,46,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,562,sample,96.9226,47,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,574,sample,96.8106,48,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,585,sample,96.7548,49,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,598,sample,96.643,50,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,610,sample,96.587,51,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,622,sample,96.4752,52,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,634,sample,96.4192,53,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,645,sample,96.3074,54,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,656,sample,96.2514,55,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,668,sample,96.1394,56,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,678,sample,96.0834,57,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,689,sample,95.9714,58,
run5-tbt-2s,1,nazionale,2,none,true,12,c4,701,sample,95.9154,59,
