height,epoch,in_setup,host,address,score_raw,delay_logged_s,start_in_s,log_timestamp,duplicate_index,source_file,source_line
64,6,1,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,9.11442376e-06,12.434,12.434,2000-01-01 00:10:34,0,run/data/m1/debug.log,470
64,6,1,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1.37189366e-05,13.671,13.671,2000-01-01 00:10:35,0,run/data/m2/debug.log,489
64,6,1,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,7.95839038e-05,14.850,14.850,2000-01-01 00:10:35,0,run/data/m3/debug.log,460
65,6,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1.19390021e-06,6.565,6.565,2000-01-01 00:10:47,0,run/data/m1/debug.log,523
65,6,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,4.31116503e-05,14.855,14.855,2000-01-01 00:10:48,0,run/data/m2/debug.log,504
65,6,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,0.000236276858,14.867,14.867,2000-01-01 00:10:48,0,run/data/m3/debug.log,475
66,6,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1.75517751e-05,14.251,14.251,2000-01-01 00:10:53,0,run/data/m1/debug.log,566
66,6,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1.96174545e-05,14.430,14.430,2000-01-01 00:10:55,0,run/data/m2/debug.log,524
66,6,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,3.57778429e-05,14.862,14.862,2000-01-01 00:10:55,0,run/data/m3/debug.log,495
67,6,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,6.80598737e-06,11.511,11.511,2000-01-01 00:11:08,0,run/data/m1/debug.log,842
67,6,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1.82745981e-05,14.362,14.362,2000-01-01 00:11:09,0,run/data/m2/debug.log,539
67,6,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,7.7971652e-05,14.917,14.917,2000-01-01 00:11:09,0,run/data/m3/debug.log,510
68,6,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,6.89095804e-06,11.423,11.423,2000-01-01 00:11:20,0,run/data/m1/debug.log,1060
68,6,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1.93037121e-05,14.312,14.312,2000-01-01 00:11:21,0,run/data/m2/debug.log,554
68,6,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,5.22892961e-05,14.781,14.781,2000-01-01 00:11:21,0,run/data/m3/debug.log,525
69,6,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,3.16972271e-06,8.728,8.728,2000-01-01 00:11:32,0,run/data/m1/debug.log,1497
69,6,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,2.5855645e-06,8.142,8.142,2000-01-01 00:11:33,0,run/data/m2/debug.log,569
69,6,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,0.000156403756,14.783,14.783,2000-01-01 00:11:33,0,run/data/m3/debug.log,540
70,6,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,9.4776966e-06,12.569,12.569,2000-01-01 00:11:41,0,run/data/m1/debug.log,1536
70,6,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,9.88774976e-06,12.709,12.709,2000-01-01 00:11:42,0,run/data/m2/debug.log,584
70,6,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,3.56769816e-05,14.765,14.765,2000-01-01 00:11:42,0,run/data/m3/debug.log,555
71,6,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,5.15716729e-06,10.346,10.346,2000-01-01 00:11:54,0,run/data/m1/debug.log,1612
71,6,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1.4947299e-05,13.828,13.828,2000-01-01 00:11:55,0,run/data/m2/debug.log,599
71,6,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,8.88922378e-06,12.318,12.318,2000-01-01 00:11:55,0,run/data/m3/debug.log,570
72,7,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,6.26552445e-07,5.644,5.644,2000-01-01 00:12:05,0,run/data/m1/debug.log,2235
72,7,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,3.80472692e-06,9.224,9.224,2000-01-01 00:12:06,0,run/data/m2/debug.log,614
72,7,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,1.24666233e-05,13.310,13.310,2000-01-01 00:12:06,0,run/data/m3/debug.log,585
73,7,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,6.43794046e-06,11.140,11.140,2000-01-01 00:12:12,0,run/data/m1/debug.log,2333
73,7,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1.2603784e-07,4.948,4.948,2000-01-01 00:12:13,0,run/data/m2/debug.log,629
73,7,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,0.000102945855,14.750,14.750,2000-01-01 00:12:13,0,run/data/m3/debug.log,600
74,7,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,2.79154129e-06,8.421,8.421,2000-01-01 00:12:19,0,run/data/m1/debug.log,2348
74,7,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,2.29299275e-05,14.585,14.585,2000-01-01 00:12:18,0,run/data/m2/debug.log,855
74,7,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,0.000162030646,14.850,14.850,2000-01-01 00:12:19,0,run/data/m3/debug.log,615
75,7,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,3.01693775e-05,14.832,14.832,2000-01-01 00:12:28,0,run/data/m1/debug.log,2691
75,7,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,3.45081702e-05,14.874,14.874,2000-01-01 00:12:29,0,run/data/m2/debug.log,871
75,7,0,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,3.7360686e-05,14.890,14.890,2000-01-01 00:12:29,0,run/data/m3/debug.log,631
76,7,0,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,2.7620936e-06,8.375,8.375,2000-01-01 00:12:44,0,run/data/m1/debug.log,2869
76,7,0,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1.54574628e-05,13.967,13.967,2000-01-01 00:12:45,0,run/data/m2/debug.log,889
