tip_height,round_height,host,window,mean_spacing_s,tblock_s,phi_s,phi_bound_s,log_timestamp,n_occurrences,source_file,source_line
63,64,admin,12,10.750,10.000,-0.750,5.000,2000-01-01 00:10:47,2,run/data/admin/debug.log,547
63,64,m1,12,10.750,10.000,-0.750,5.000,2000-01-01 00:10:34,3,run/data/m1/debug.log,469
63,64,m2,12,10.750,10.000,-0.750,5.000,2000-01-01 00:10:35,3,run/data/m2/debug.log,488
63,64,m3,12,10.750,10.000,-0.750,5.000,2000-01-01 00:10:35,3,run/data/m3/debug.log,459
64,65,admin,12,10.667,10.000,-0.667,5.000,2000-01-01 00:10:54,2,run/data/admin/debug.log,561
64,65,m1,12,10.667,10.000,-0.667,5.000,2000-01-01 00:10:47,3,run/data/m1/debug.log,522
64,65,m2,12,10.667,10.000,-0.667,5.000,2000-01-01 00:10:48,3,run/data/m2/debug.log,503
64,65,m3,12,10.667,10.000,-0.667,5.000,2000-01-01 00:10:48,3,run/data/m3/debug.log,474
65,66,admin,12,10.500,10.000,-0.500,5.000,2000-01-01 00:11:08,2,run/data/admin/debug.log,576
65,66,m1,12,10.500,10.000,-0.500,5.000,2000-01-01 00:10:53,3,run/data/m1/debug.log,565
65,66,m2,12,10.500,10.000,-0.500,5.000,2000-01-01 00:10:55,3,run/data/m2/debug.log,523
65,66,m3,12,10.500,10.000,-0.500,5.000,2000-01-01 00:10:55,3,run/data/m3/debug.log,494
66,67,admin,12,10.417,10.000,-0.417,5.000,2000-01-01 00:11:20,2,run/data/admin/debug.log,590
66,67,m1,12,10.417,10.000,-0.417,5.000,2000-01-01 00:11:08,3,run/data/m1/debug.log,841
66,67,m2,12,10.417,10.000,-0.417,5.000,2000-01-01 00:11:09,3,run/data/m2/debug.log,538
66,67,m3,12,10.417,10.000,-0.417,5.000,2000-01-01 00:11:09,3,run/data/m3/debug.log,509
67,68,admin,12,11.083,10.000,-1.083,5.000,2000-01-01 00:11:32,2,run/data/admin/debug.log,604
67,68,m1,12,11.083,10.000,-1.083,5.000,2000-01-01 00:11:20,3,run/data/m1/debug.log,1059
67,68,m2,12,11.083,10.000,-1.083,5.000,2000-01-01 00:11:21,3,run/data/m2/debug.log,553
67,68,m3,12,11.083,10.000,-1.083,5.000,2000-01-01 00:11:21,3,run/data/m3/debug.log,524
68,69,admin,12,11.083,10.000,-1.083,5.000,2000-01-01 00:11:41,2,run/data/admin/debug.log,618
68,69,m1,12,11.083,10.000,-1.083,5.000,2000-01-01 00:11:32,3,run/data/m1/debug.log,1496
68,69,m2,12,11.083,10.000,-1.083,5.000,2000-01-01 00:11:33,3,run/data/m2/debug.log,568
68,69,m3,12,11.083,10.000,-1.083,5.000,2000-01-01 00:11:33,3,run/data/m3/debug.log,539
69,70,admin,12,11.000,10.000,-1.000,5.000,2000-01-01 00:11:55,2,run/data/admin/debug.log,632
69,70,m1,12,11.000,10.000,-1.000,5.000,2000-01-01 00:11:41,3,run/data/m1/debug.log,1535
69,70,m2,12,11.000,10.000,-1.000,5.000,2000-01-01 00:11:42,3,run/data/m2/debug.log,583
69,70,m3,12,11.000,10.000,-1.000,5.000,2000-01-01 00:11:42,3,run/data/m3/debug.log,554
70,71,admin,12,11.167,10.000,-1.167,5.000,2000-01-01 00:12:05,2,run/data/admin/debug.log,649
70,71,m1,12,11.167,10.000,-1.167,5.000,2000-01-01 00:11:54,3,run/data/m1/debug.log,1611
70,71,m2,12,11.167,10.000,-1.167,5.000,2000-01-01 00:11:55,3,run/data/m2/debug.log,598
70,71,m3,12,11.167,10.000,-1.167,5.000,2000-01-01 00:11:55,3,run/data/m3/debug.log,569
71,72,admin,12,11.500,10.000,-1.500,5.000,2000-01-01 00:12:12,2,run/data/admin/debug.log,663
71,72,m1,12,11.500,10.000,-1.500,5.000,2000-01-01 00:12:05,3,run/data/m1/debug.log,2234
