txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
23960944ced52917e426dd6e6ae9663b2f3bc79bf8e95736999220f4698e5556,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,m3,1,1,27,946685067,946685077,298,28,txs.log UpdateTx
b4cbee074ea41b70483d1e5c0480d6743de3d026da08353f224bd54e51728ddf,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,m1,1,1,27,946685067,946685077,298,28,txs.log UpdateTx
0ef29eac70c47e9c9591d22896b8852ff8c815cb07c6c1bb5eb276b73b39aa1e,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,1,1,27,946685067,946685077,298,28,txs.log UpdateTx
e92a0b44dde23b969a937ff75051aa1e24128b4626d849f9e56624eb436d7660,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,m1,21682,3,41,946685208,946685216,284,42,txs.log UpdateTx
3d67eb4b723a46b9a9c95484340ecfc28a030e3ff4404c86f931d7cf836f97f4,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,m3,5330,3,41,946685208,946685216,284,42,txs.log UpdateTx
d19a1c84f7a38bdf0be3fac64391c1891d9e53bdbe2f99c6822839ffebdfd827,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,9050,3,41,946685208,946685216,284,42,txs.log UpdateTx
b12e87696122c7dec91687eadd44b41a5bf38d207dd9894b8afdd2ae5fff8baf,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,m3,13358,4,53,946685328,946685343,272,54,txs.log UpdateTx
55652e5ca62614ad952e6e910c6944a5173f56fc0d818c2b1582b2fad89b5e52,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,m1,104092,4,53,946685328,946685343,272,54,txs.log UpdateTx
db0aca306c5f9beb7a320d228119b9303457923a1f19385f8a6f1fa12f9d8cde,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,38404,4,53,946685328,946685343,272,54,txs.log UpdateTx
d0294faa2a34bf12df40a836e22607ad26b0d7fc99ec23d9596d34b813e55cb6,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,m1,105590,5,65,946685454,946685468,260,66,txs.log UpdateTx
ef655d6056ebba537b0ca6da476f24060494c7905076075379f7b77f9c6cd217,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,m3,11653,5,65,946685454,946685468,260,66,txs.log UpdateTx
65ece05095d695a5e0bb76f01c1e96ddde6157cbffff1a0ee79bda1fc7747392,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,41030,5,65,946685454,946685468,260,66,txs.log UpdateTx
c6859fccb699f1066cad51c6f2d201354b3cc93ac2d95b4926fc759ca999d281,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,m2,46111,6,77,946685583,946685590,248,78,txs.log UpdateTx
