experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,epoch_measured_start_height,n_blocks_epoch,n_rounds_with_scores,validator_host,validator_address,O_i,E_i_expected,p_theoretical_blockweighted,p_theoretical_start,p_theoretical_end,share_changed_within_epoch,p_observed,w_raw_start,w_raw_end,w_eff_start,w_eff_end,n_delays_logged,delay_mean_s,delay_min_s,delay_max_s,delay_pos_in_band_mean,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,n_rounds_won_not_argmin,n_forks_epoch,n_competing_blocks_epoch,n_rejects_epoch
run2-tbt-10s,1,intercontinentale,10,none,true,12,6,1,60,71,65,7,7,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,4.681576,0.668797,0.66318,0.671043,1,1.0,107087,105590,107087.0,105590.0,7,10.2593,7.149,12.711,0.5259,5,0,2,1,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,6,1,60,71,65,7,7,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.589912,0.084273,0.082725,0.084892,1,0.0,13358,13358,13358.0,13358.0,7,14.2604,11.479,15.05,0.926,1,1,0,1,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,6,1,60,71,65,7,7,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,0,1.728511,0.24693,0.254095,0.244064,1,0.0,41030,38404,41030.0,38404.0,7,13.8809,9.006,15.0,0.8881,1,1,0,1,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,7,1,72,83,72,12,12,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,6,8.128698,0.677392,0.671043,0.686279,1,0.5,105590,113689,105590.0,113689.0,12,11.1713,7.622,14.479,0.6171,7,1,0,2,2,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,7,1,72,83,72,12,12,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.924472,0.077039,0.084892,0.066045,1,0.0,13358,10941,13358.0,10941.0,12,13.9296,8.852,14.967,0.893,0,0,0,2,2,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,7,1,72,83,72,12,12,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,6,2.94683,0.245569,0.244064,0.247676,1,0.5,38404,41030,38404.0,41030.0,12,12.6663,7.37,14.967,0.7666,5,0,1,2,2,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,8,1,84,95,84,12,12,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,10,8.054237,0.671186,0.686279,0.650057,1,0.833333,113689,105590,113689.0,105590.0,12,10.3161,6.167,14.407,0.5316,10,0,0,2,2,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,8,1,84,95,84,12,12,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,0,0.873502,0.072792,0.066045,0.082237,1,0.0,10941,13358,10941.0,13358.0,12,14.4124,11.685,14.933,0.9412,0,0,0,2,2,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,8,1,84,95,84,12,12,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,2,3.072261,0.256022,0.247676,0.267706,1,0.166667,41030,43484,41030.0,43484.0,12,13.1191,6.943,14.883,0.8119,2,0,0,2,2,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,9,1,96,107,96,12,12,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,7.932448,0.661037,0.650057,0.67641,1,0.583333,105590,113689,105590.0,113689.0,12,10.4107,5.877,13.635,0.5411,6,0,1,2,2,0
