experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,host,height,kind,balance_gas,epoch,sent_gas
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,34,sample,99.8042,3,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,37,sample,99.6084,4,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,40,sample,99.3862,4,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,43,sample,99.1634,4,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,46,sample,98.9404,4,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,49,sample,98.7174,5,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,52,sample,98.4942,5,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,55,sample,98.2712,5,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,58,sample,98.104,5,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,61,sample,97.8808,6,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,64,sample,97.658,6,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,67,sample,97.435,6,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,70,sample,97.2118,6,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,73,sample,96.9886,7,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,76,sample,96.8214,7,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,79,sample,96.5982,7,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,81,sample,96.3752,7,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,84,sample,96.1522,8,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,87,sample,95.9292,8,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,90,sample,95.7064,8,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,93,sample,95.539,8,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,96,sample,95.316,9,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,99,sample,95.0932,9,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,102,sample,94.8698,9,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,105,sample,94.646,9,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,108,sample,94.4222,10,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,111,sample,94.254,10,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,114,sample,94.0294,10,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,117,sample,93.805,10,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,119,sample,93.5804,10,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,122,sample,93.3556,11,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,124,sample,93.131,11,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,128,sample,92.9626,11,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,132,sample,92.738,12,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,134,sample,92.5134,12,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,137,sample,92.2888,12,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,140,sample,92.0644,12,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,144,sample,91.8398,13,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,146,sample,91.6712,13,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,149,sample,91.4468,13,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,152,sample,91.2222,13,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,155,sample,90.9976,13,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,157,sample,90.773,14,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,159,sample,90.5484,14,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,162,sample,90.3798,14,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,166,sample,90.1554,14,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,169,sample,89.9308,15,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,171,sample,89.7062,15,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,174,sample,89.4816,15,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,177,sample,89.2568,15,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,180,sample,89.0884,16,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,183,sample,88.8638,16,
run2-tbt-10s,1,intercontinentale,10,none,true,12,c1,186,sample,88.6392,16,
