experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run2-tbt-10s,1,intercontinentale,10,none,true,12,65,6,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m2,m2,1,0,1,2,9.006,9.401,0.395,0.3944,0.395,3.11846266e-06,4.1795615999999985e-07,161475.0,120445.0,41030.0,0.66318,0.25,1,946685450,946685440,10,0.599,9,1,1,1,0,0,,0,3,1,,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,66,6,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,7.149,7.149,7.435,7.435,0.0,1.5381764e-06,1.89520015e-05,161475.0,54388.0,107087.0,0.66318,-0.25,1,946685458,946685450,8,0.851,7,1,1,1,0,0,,0,5,2,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,67,6,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,11.556,11.556,3.444,3.4442,0.0,6.77353104e-06,6.226846156e-05,157352.0,51762.0,105590.0,0.671043,0.0,1,946685470,946685458,12,0.444,11,1,1,1,0,0,,0,7,3,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,68,6,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m3,m3,1,0,1,2,11.479,12.711,1.232,1.2312,1.232,6.60446888e-06,2.7186142899999996e-06,157352.0,143994.0,13358.0,0.671043,0.083,1,946685483,946685470,13,0.289,12,1,1,1,1,1,00387bdf605ae5a329f78819a26d9c5c143191d309e772f541733ee5cd9fbcba,0,5,4,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,69,6,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,11.361,11.361,2.627,2.6272,0.0,6.60169358e-06,8.61976782e-06,157352.0,51762.0,105590.0,0.671043,-0.5,1,946685495,946685483,12,0.639,11,1,1,1,0,0,,0,6,5,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,70,6,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,10.68,10.68,2.846,2.8464,0.0,5.43254033e-06,7.02995367e-06,157352.0,51762.0,105590.0,0.671043,-0.333,1,946685506,946685495,11,0.32,10,1,1,1,0,0,,0,4,6,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,71,6,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,8.957,8.957,5.748,5.7479,0.0,3.27107021e-06,2.073580679e-05,157352.0,51762.0,105590.0,0.671043,-0.333,1,946685516,946685506,10,1.043,8,2,1,1,0,0,,0,6,7,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,72,7,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,8.736,8.736,6.017,6.0174,0.0,3.04077245e-06,2.249536665e-05,157352.0,51762.0,105590.0,0.671043,-0.333,1,946685525,946685516,9,0.264,8,1,1,1,0,0,,0,5,8,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,73,7,1,3,3,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,1,m2,m2,1,1,0,1,9.598,9.598,4.881,4.8803,0.0,4.05266394e-06,1.6328617759999998e-05,157352.0,118948.0,38404.0,0.244064,-0.583,1,946685536,946685525,11,1.402,9,2,1,1,0,0,,0,6,1,0,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,74,7,1,3,3,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,1,m1,m1,1,0,1,3,13.725,14.967,1.242,1.2414,1.242,1.32589402e-05,6.53399249e-05,157352.0,51762.0,105590.0,0.244064,-0.167,1,946685551,946685536,15,0.033,14,1,1,1,1,1,00298ce20e23e0c3dc8590db4b31a249deb28416e0fcbb117a598db05ddd478d,0,9,2,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,75,7,1,3,3,1,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,1,m2,m2,1,1,0,1,7.508,7.508,5.455,5.4545,0.0,1.9637107e-06,8.6889104e-06,157352.0,118948.0,38404.0,0.244064,-0.75,0,946685559,946685551,8,0.492,7,1,1,1,0,0,,0,3,3,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,76,7,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,8.426,8.426,1.179,1.1788,0.0,2.81270622e-06,1.2884329900000003e-06,157352.0,51762.0,105590.0,0.671043,-0.75,1,946685569,946685559,10,1.574,8,2,1,1,0,0,,0,5,1,0,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,77,7,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,12.014,12.014,2.732,2.7325,0.0,8.00763596e-06,2.100784984e-05,157352.0,51762.0,105590.0,0.671043,-0.75,1,946685581,946685569,12,-0.014,12,0,1,1,0,0,,0,6,2,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,78,7,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,8.306,8.306,0.546,0.5464,0.0,2.72736976e-06,5.5707732e-07,157352.0,51762.0,105590.0,0.671043,-0.917,1,946685590,946685581,9,0.694,8,1,1,1,0,0,,0,7,3,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,79,7,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,8.561,8.561,6.189,6.1892,0.0,2.84787723e-06,2.9169758269999997e-05,165660.0,51971.0,113689.0,0.686279,-1.0,1,946685599,946685590,9,0.439,8,1,1,1,0,0,,0,4,4,1,0
run2-tbt-10s,1,intercontinentale,10,none,true,12,80,7,1,3,3,1,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,m1,m1,1,1,0,1,7.622,7.622,7.222,7.2228,0.0,1.95916807e-06,4.316427773e-05,165660.0,51971.0,113689.0,0.686279,-0.75,1,946685607,946685599,8,0.378,7,1,1,1,0,0,,0,4,5,1,0
