experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch
run1-tbt-15s,1,nazionale,15,none,true,12,8,1,84,95,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,26.46,2,2,c1:esg=77.16:tau=22:c_i=16.9752 c2:esg=99.26:tau=14:c_i=13.8964,36,30.8716,63.0,71,869.782536,7.575563,102.3894,0.0,0.0,1.0,1.0,1.0,869.782536,86978,86978,76185,102,101,86978,1,869.78,-0.0001,0.0,1.0,86978,86978.0,144665.0,0.601237,8,12
run1-tbt-15s,1,nazionale,15,none,true,12,9,1,96,107,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,66.0,73,128.492,1.118973,15.0433,0.0,0.0,1.0,1.0,1.0,128.492,12849,,12849,,113,12849,,,,0.0,1.0,,,151576.0,0.084769,2,12
run1-tbt-15s,1,nazionale,15,none,true,12,9,1,96,107,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=9:c_i=6.3477,21,17.4789,66.0,73,470.805013,4.100006,66.0346,0.0,0.0,1.0,1.0,1.0,470.805013,47081,47081,44838,114,113,47081,1,470.81,0.0002,0.0,1.0,47081,47081.0,151576.0,0.31061,1,12
run1-tbt-15s,1,nazionale,15,none,true,12,9,1,96,107,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,26.46,2,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=15:c_i=14.8890,38,32.6358,66.0,73,916.463268,7.981021,102.0031,0.0,0.0,1.0,1.0,1.0,916.463268,91646,91646,86978,114,113,91646,1,916.46,-0.0001,0.0,1.0,91646,91646.0,151576.0,0.604621,9,12
run1-tbt-15s,1,nazionale,15,none,true,12,10,1,108,119,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,17.5,1,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,66.0,73,110.992,0.975361,12.1332,0.0,0.0,1.0,1.0,1.0,110.992,11099,11099,,126,125,11099,1,110.99,-0.0001,0.0,1.0,11099,11099.0,150210.0,0.07389,0,12
run1-tbt-15s,1,nazionale,15,none,true,12,10,1,108,119,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,24.17,2,2,c3:esg=92.76:tau=11:c_i=10.2036 c4:esg=70.53:tau=9:c_i=6.3477,20,16.5513,66.0,73,448.384921,3.940259,26.4913,0.0,0.0,1.0,1.0,1.0,448.384921,44838,44838,47081,126,125,44838,1,448.38,-0.0002,0.0,1.0,44838,44838.0,150210.0,0.298502,4,12
run1-tbt-15s,1,nazionale,15,none,true,12,10,1,108,119,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,26.46,2,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=16:c_i=15.8816,39,33.6284,66.0,73,942.727464,8.284379,103.0609,0.0,0.0,1.0,1.0,1.0,942.727464,94273,94273,91646,126,125,94273,1,942.73,0.0001,0.0,1.0,94273,94273.0,150210.0,0.627608,8,12
run1-tbt-15s,1,nazionale,15,none,true,12,11,1,120,131,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,70.0,77,141.848,1.246746,9.6975,0.0,0.0,1.0,1.0,1.0,141.848,14185,14185,11099,138,137,14185,1,141.85,0.0001,0.0,1.0,14185,14185.0,159284.0,0.089055,2,12
run1-tbt-15s,1,nazionale,15,none,true,12,11,1,120,131,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,70.0,77,487.852114,4.287883,71.4737,0.0,0.0,1.0,1.0,1.0,487.852114,48785,48785,44838,138,137,48785,1,487.85,-0.0001,0.0,1.0,48785,48785.0,159284.0,0.306277,3,12
run1-tbt-15s,1,nazionale,15,none,true,12,11,1,120,131,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=16:c_i=15.8816,40,34.4,70.0,77,963.144,8.465371,102.4078,0.0,0.0,1.0,1.0,1.0,963.144,96314,96314,94273,138,137,96314,1,963.14,-0.0002,0.0,1.0,96314,96314.0,159284.0,0.604668,7,12
run1-tbt-15s,1,nazionale,15,none,true,12,12,1,132,143,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,70.0,77,141.848,1.246746,7.8682,0.0,0.0,1.0,1.0,1.0,141.848,14185,,14185,,149,14185,,,,0.0,1.0,,,159284.0,0.089055,0,12
run1-tbt-15s,1,nazionale,15,none,true,12,12,1,132,143,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,70.0,77,487.852114,4.287883,29.4217,0.0,0.0,1.0,1.0,1.0,487.852114,48785,,48785,,149,48785,,,,0.0,1.0,,,159284.0,0.306277,4,12
run1-tbt-15s,1,nazionale,15,none,true,12,12,1,132,143,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=16:c_i=15.8816,40,34.4,70.0,77,963.144,8.465371,102.051,0.0,0.0,1.0,1.0,1.0,963.144,96314,,96314,,149,96314,,,,0.0,1.0,,,159284.0,0.604668,8,12
run1-tbt-15s,1,nazionale,15,none,true,12,13,1,144,155,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,17.5,1,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,67.0,72,110.992,1.00909,6.2645,0.0,0.0,1.0,1.0,1.0,110.992,11099,11099,,162,161,11099,1,110.99,-0.0001,0.0,1.0,11099,11099.0,147390.0,0.075304,2,12
run1-tbt-15s,1,nazionale,15,none,true,12,13,1,144,155,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,24.17,1,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=9:c_i=6.3477,21,17.4789,67.0,72,446.635013,4.060609,12.6214,0.0,0.0,1.0,1.0,1.0,446.635013,44664,44664,,162,161,44664,1,446.64,0.0002,0.0,1.0,44664,44664.0,147390.0,0.303033,4,12
run1-tbt-15s,1,nazionale,15,none,true,12,13,1,144,155,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,26.46,1,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=16:c_i=15.8816,39,33.6284,67.0,72,916.267464,8.330301,102.6689,0.0,0.0,1.0,1.0,1.0,916.267464,91627,91627,,162,161,91627,1,916.27,0.0001,0.0,1.0,91627,91627.0,147390.0,0.621664,6,12
run1-tbt-15s,1,nazionale,15,none,true,12,14,1,156,167,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,65.0,72,128.492,1.118564,5.144,0.0,0.0,1.0,1.0,1.0,128.492,12849,12849,11099,174,173,12849,1,128.49,-0.0001,0.0,1.0,12849,12849.0,149333.0,0.086043,1,12
run1-tbt-15s,1,nazionale,15,none,true,12,14,1,156,167,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,24.17,2,2,c3:esg=92.76:tau=11:c_i=10.2036 c4:esg=70.53:tau=9:c_i=6.3477,20,16.5513,65.0,72,448.384921,3.903333,65.686,0.0,0.0,1.0,1.0,1.0,448.384921,44838,44838,44664,174,173,44838,1,448.38,-0.0002,0.0,1.0,44838,44838.0,149333.0,0.300255,5,12
run1-tbt-15s,1,nazionale,15,none,true,12,14,1,156,167,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,26.46,2,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=15:c_i=14.8890,38,32.6358,65.0,72,916.463268,7.978103,102.1518,0.0,0.0,1.0,1.0,1.0,916.463268,91646,91646,91627,174,173,91646,1,916.46,-0.0001,0.0,1.0,91646,91646.0,149333.0,0.613702,6,12
run1-tbt-15s,1,nazionale,15,none,true,12,15,0,168,179,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,17.5,2,1,c5:esg=76.32:tau=8:c_i=6.1056,8,6.1056,69.0,40,141.848,1.249539,4.1246,0.0,0.0,1.0,1.0,1.0,141.848,14185,,12849,,,,,,,0.0,1.0,,,149333.0,0.086043,0,6
run1-tbt-15s,1,nazionale,15,none,true,12,15,0,168,179,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=10:c_i=7.0530,22,18.1842,69.0,40,487.852114,4.297488,27.3133,0.0,0.0,1.0,1.0,1.0,487.852114,48785,,44838,,,,,,,0.0,1.0,,,149333.0,0.300255,1,6
run1-tbt-15s,1,nazionale,15,none,true,12,15,0,168,179,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,26.46,2,2,c1:esg=77.16:tau=24:c_i=18.5184 c2:esg=99.26:tau=15:c_i=14.8890,39,33.4074,69.0,40,936.879804,8.252973,101.9278,0.0,0.0,1.0,1.0,1.0,936.879804,93688,,91646,,,,,,,0.0,1.0,,,149333.0,0.613702,5,6
