experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,host,height,kind,balance_gas,epoch,sent_gas
run1-tbt-15s,1,nazionale,15,none,true,12,c1,22,sample,99.804,2,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,25,sample,99.6078,3,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,27,sample,99.3854,3,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,28,sample,99.1626,3,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,31,sample,98.9396,3,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,33,sample,98.7724,3,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,35,sample,98.5494,3,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,37,sample,98.3262,4,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,39,sample,98.1032,4,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,41,sample,97.8804,4,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,42,sample,97.7132,4,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,45,sample,97.49,4,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,47,sample,97.267,4,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,49,sample,97.0442,5,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,51,sample,96.8768,5,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,52,sample,96.6538,5,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,55,sample,96.4306,5,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,57,sample,96.2076,5,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,59,sample,95.9844,5,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,61,sample,95.817,6,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,62,sample,95.594,6,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,64,sample,95.3712,6,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,66,sample,95.148,6,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,68,sample,94.9808,6,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,70,sample,94.7576,6,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,72,sample,94.5346,7,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,75,sample,94.3114,7,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,77,sample,94.0878,7,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,80,sample,93.92,7,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,82,sample,93.696,7,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,84,sample,93.4726,8,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,86,sample,93.249,8,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,88,sample,93.0252,8,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,91,sample,92.8572,8,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,93,sample,92.6336,8,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,95,sample,92.41,8,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,97,sample,92.186,9,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,99,sample,92.0182,9,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,101,sample,91.7938,9,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,104,sample,91.5692,9,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,105,sample,91.345,9,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,107,sample,91.1204,9,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,109,sample,90.9522,10,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,111,sample,90.7276,10,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,113,sample,90.503,10,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,115,sample,90.2784,10,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,117,sample,90.11,10,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,119,sample,89.8852,10,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,121,sample,89.6608,11,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,122,sample,89.4364,11,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,124,sample,89.2118,11,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,126,sample,89.0432,11,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,128,sample,88.8184,11,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,129,sample,88.5936,11,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,132,sample,88.3694,12,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,134,sample,88.2008,12,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,136,sample,87.9762,12,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,137,sample,87.7518,12,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,139,sample,87.5272,12,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,142,sample,87.3028,12,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,144,sample,87.1344,13,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,146,sample,86.9098,13,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,148,sample,86.6852,13,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,150,sample,86.4606,13,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,152,sample,86.236,13,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,153,sample,86.0674,13,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,155,sample,85.8426,13,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,158,sample,85.6178,14,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,159,sample,85.393,14,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,161,sample,85.1682,14,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,164,sample,84.9996,14,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,165,sample,84.775,14,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,167,sample,84.5502,14,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,169,sample,84.3258,15,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,171,sample,84.1572,15,
run1-tbt-15s,1,nazionale,15,none,true,12,c1,172,sample,83.9328,15,
