experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,candidate_host,candidate_address,weight_raw_inforce,weight_record_epoch_tag,weight_record_confirm_height,psi,weight_effective,W_tot_effective,p_theoretical,score_raw,E_i,u_i,score_norm,phi_s,phi_bound_s,delay_logged_s,delay_recomputed_s,delay_mismatch_s,delay_recompute_ok,W_tot_implied_by_logged_delay,is_winner,rank_by_delay,rank_by_score,is_theoretical_argmin_delay,is_theoretical_argmin_score,actual_proposer_host,actual_proposer_address,block_hash,block_time,parent_time,verify_delay_floor_s,time_bar_ok,fork_detected,n_competing_blocks,balance_gas_sample,balance_sample_height,streak_position
run1-tbt-15s,1,nazionale,15,none,true,12,61,6,1,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,89605,4,54,1.0,89605.0,145050.0,0.617752,2.87323048e-08,0.00257456,0.99742875,0.00415895,-0.333,7.500,7.496,7.4958,-0.0002,1,,1,1,1,1,1,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,00546c22d8d8b016193ff009ad9139bed37baf046bcd3cdd56f6ad0503c66cc2,946685703,946685695,7,1,0,0,7.5917,61,1
run1-tbt-15s,1,nazionale,15,none,true,12,61,6,1,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,42596,4,54,1.0,42596.0,145050.0,0.293664,2.08012253e-05,0.88604899,0.41228147,0.95106281,-0.333,7.500,21.699,21.6993,0.0003,1,,0,3,3,0,0,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,00546c22d8d8b016193ff009ad9139bed37baf046bcd3cdd56f6ad0503c66cc2,946685703,946685695,7,1,0,0,49.3946,61,
run1-tbt-15s,1,nazionale,15,none,true,12,61,6,1,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,12849,3,42,1.0,12849.0,145050.0,0.088583,5.73941555e-06,0.07374575,0.92890784,0.56504044,-0.333,7.500,15.909,15.909,0.0,1,,0,2,2,0,0,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,00546c22d8d8b016193ff009ad9139bed37baf046bcd3cdd56f6ad0503c66cc2,946685703,946685695,7,1,0,0,19.6546,61,
run1-tbt-15s,1,nazionale,15,none,true,12,62,6,1,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,89605,4,54,1.0,89605.0,145050.0,0.617752,4.95836518e-05,4.44294312,0.01176127,0.9992475,-0.167,7.500,22.455,22.4553,0.0003,1,,0,3,3,0,0,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,00f9fa549e094c0b919dcc280024b9a3e685f6254740dcf1d10248ef78448f84,946685725,946685703,20,1,0,0,108.0419,62,
run1-tbt-15s,1,nazionale,15,none,true,12,62,6,1,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,42596,4,54,1.0,42596.0,145050.0,0.293664,1.41391945e-05,0.60227313,0.54756553,0.87137964,-0.167,7.500,20.537,20.5373,0.0003,1,,1,1,1,1,1,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,00f9fa549e094c0b919dcc280024b9a3e685f6254740dcf1d10248ef78448f84,946685725,946685703,20,1,0,0,49.3946,62,1
run1-tbt-15s,1,nazionale,15,none,true,12,62,6,1,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,12849,3,42,1.0,12849.0,145050.0,0.088583,2.89818661e-05,0.372388,0.68908683,0.98506159,-0.167,7.500,22.243,22.2425,-0.0005,1,,0,2,2,0,0,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,00f9fa549e094c0b919dcc280024b9a3e685f6254740dcf1d10248ef78448f84,946685725,946685703,20,1,0,0,119.6546,62,
run1-tbt-15s,1,nazionale,15,none,true,12,63,6,1,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,89605,4,54,1.0,89605.0,145050.0,0.617752,8.14011499e-06,0.729395,0.48220063,0.69294355,-0.167,7.500,17.861,17.8608,-0.0002,1,,1,1,1,1,1,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,001f9d1c2d8323d47677e2e7cb55b7e688de2060480bd5af41e07451179e56a8,946685745,946685725,17,1,1,1,108.0419,62,1
run1-tbt-15s,1,nazionale,15,none,true,12,63,6,1,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,42596,4,54,1.0,42596.0,145050.0,0.293664,1.0723984e-05,0.45679882,0.63330773,0.78891912,-0.167,7.500,19.3,19.3004,0.0004,1,,0,2,2,0,0,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,001f9d1c2d8323d47677e2e7cb55b7e688de2060480bd5af41e07451179e56a8,946685745,946685725,17,1,1,1,49.3946,62,
run1-tbt-15s,1,nazionale,15,none,true,12,63,6,1,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,12849,3,42,1.0,12849.0,145050.0,0.088583,0.000170150747,2.18626695,0.11233532,1.0,-0.167,7.500,22.467,22.4666,-0.0004,1,,0,3,3,0,0,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,001f9d1c2d8323d47677e2e7cb55b7e688de2060480bd5af41e07451179e56a8,946685745,946685725,17,1,1,1,119.6546,62,
run1-tbt-15s,1,nazionale,15,none,true,12,64,6,1,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,89605,4,54,1.0,89605.0,145050.0,0.617752,1.67159702e-05,1.49783451,0.22361387,0.91149104,-0.583,7.500,21.056,21.0558,-0.0002,1,,1,1,1,1,1,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,003e072e0bb4d16e40f62911fc4e777348c5225f46c022f07b08ec75bf267e45,946685767,946685745,21,1,0,0,108.4319,64,2
