experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,model,H0,beta1,beta1_se,beta1_ci_low,beta1_ci_high,beta0,deviance,n_points,converged,note,beta1_ci_contains_1,pearson_r,pearson_p,spearman_rho,spearman_p
run6-tbt-10s,nazionale,1,10,none,true,logit(p_hat) ~ b0 + b1*log(w_eff),b1 = 1 (proportional selection),1.74771248,0.12444939,1.50379168,1.99163328,-22.97889499,39.66060074,9,1,"binomial GLM with logit link, IRLS; H0 of proportionality: beta1 = 1 with x = log(w_eff/W_tot)",0,,,,
run6-tbt-10s,nazionale,1,10,none,true,logit(p_hat) ~ b0 + b1*log(p_theoretical),"b1 = 1, b0 = 0",1.75655673,0.124992,1.51157241,2.00154106,1.46860721,38.52943639,9,1,"binomial GLM with logit link, IRLS; H0 of proportionality: beta1 = 1 with x = log(w_eff/W_tot)",0,,,,
run6-tbt-10s,nazionale,1,10,none,true,log(p_hat_i/p_hat_j) ~ a + b*log(w_i/w_j) (pairs x epochs),"b = 1, a = 0",0.9465361,,,,-0.0683379,,7,,"H0 of proportionality: slope = 1, intercept = 0",,0.95641177,0.00074415,0.92857143,0.00251947
