experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch_first,epoch_last,validator_host,validator_address,p_theoretical_first,p_hat_first,wilson_low_first,wilson_high_first,p_theoretical_last,p_hat_last,wilson_low_last,wilson_high_last,gain_observed,gain_theoretical,intervals_overlap,mono_n_pairs_total,mono_n_pairs_informative,mono_n_concordant,mono_concordance_rate,mono_sign_test_p_greater,mono_note
run5-tbt-2s,intercontinentale,1,2,none,true,18,54,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.649671,1.0,0.75750599,1.0,0.676237,0.58333333,0.31951131,0.80673969,-0.41666667,0.026566,1,36,26,19,0.73076923,0.01447964,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run5-tbt-2s,intercontinentale,1,2,none,true,18,54,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.102892,0.0,0.0,0.24249401,0.084936,0.16666667,0.04696514,0.44803086,0.16666667,-0.017956,1,36,10,7,0.7,0.171875,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
run5-tbt-2s,intercontinentale,1,2,none,true,18,54,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.247437,0.0,0.0,0.24249401,0.238826,0.25,0.08894167,0.53230533,0.25,-0.008611,1,36,21,8,0.38095238,0.90537643,"consecutive-epoch pairs: sign(dw_eff) vs sign(dp_hat), ties excluded; exact binomial sign test vs 1/2"
