experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,cluster_head_host,cluster_head_address,n_epoch_pairs,n_distinct_rho_values,n_pairs_rho_equal_1,spearman_rho_e_vs_w_next,spearman_p,spearman_rho_e_vs_w_next_over_W_raw_next,spearman_p_control,spearman_R_k_vs_rho_k,spearman_p_R_vs_rho,note
run5-tbt-2s,intercontinentale,1,2,none,true,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,41,2,37,0.528315,0.000385,0.469995,0.002213,0.514334,0.000581,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run5-tbt-2s,intercontinentale,1,2,none,true,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,34,2,30,0.579962,0.000324,0.519426,0.00195,0.558718,0.000594,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run5-tbt-2s,intercontinentale,1,2,none,true,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,38,2,34,0.559382,0.000261,0.499768,0.001636,0.532028,0.000586,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run5-tbt-2s,intercontinentale,1,2,none,true,all clusters pooled,,113,2,101,0.456266,0.0,0.476878,0.0,0.533961,0.0,"pooled across clusters: w_k(e+1) mixes cluster sizes, so the pooled coefficient is dominated by the between-cluster ESG x activity differences, not by rho"
