experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,note,validator_i_host,validator_j_host
run5-tbt-2s,intercontinentale,1,2,none,true,18,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,,1.84278619,12,0,12,not computable: a zero count in the epoch,m1,m3
run5-tbt-2s,intercontinentale,1,2,none,true,18,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,0.96531008,12,0,12,not computable: a zero count in the epoch,m1,m2
run5-tbt-2s,intercontinentale,1,2,none,true,18,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,-0.87747611,0,0,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,intercontinentale,1,2,none,true,19,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,,1.95539171,12,0,12,not computable: a zero count in the epoch,m1,m3
run5-tbt-2s,intercontinentale,1,2,none,true,19,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,1.14732841,12,0,12,not computable: a zero count in the epoch,m1,m2
run5-tbt-2s,intercontinentale,1,2,none,true,19,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,-0.8080633,0,0,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,intercontinentale,1,2,none,true,20,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,,1.67618554,8,0,12,not computable: a zero count in the epoch,m1,m3
run5-tbt-2s,intercontinentale,1,2,none,true,20,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.69314718,1.02364203,8,4,12,,m1,m2
run5-tbt-2s,intercontinentale,1,2,none,true,20,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,-0.65254351,0,4,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,intercontinentale,1,2,none,true,21,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,,1.78141996,12,0,12,not computable: a zero count in the epoch,m1,m3
run5-tbt-2s,intercontinentale,1,2,none,true,21,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,1.03856911,12,0,12,not computable: a zero count in the epoch,m1,m2
run5-tbt-2s,intercontinentale,1,2,none,true,21,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,-0.74285085,0,0,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,intercontinentale,1,2,none,true,22,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,,2.01632119,11,0,12,not computable: a zero count in the epoch,m1,m3
run5-tbt-2s,intercontinentale,1,2,none,true,22,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,2.39789527,1.02116454,11,1,12,,m1,m2
run5-tbt-2s,intercontinentale,1,2,none,true,22,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,-0.99515664,0,1,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,intercontinentale,1,2,none,true,23,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.40546511,1.87048913,6,4,12,,m1,m3
run5-tbt-2s,intercontinentale,1,2,none,true,23,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,1.09861229,1.0891919,6,2,12,,m1,m2
run5-tbt-2s,intercontinentale,1,2,none,true,23,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.69314718,-0.78129723,4,2,12,,m3,m2
run5-tbt-2s,intercontinentale,1,2,none,true,24,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,,1.5116076,12,0,12,not computable: a zero count in the epoch,m1,m3
run5-tbt-2s,intercontinentale,1,2,none,true,24,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,1.0738413,12,0,12,not computable: a zero count in the epoch,m1,m2
run5-tbt-2s,intercontinentale,1,2,none,true,24,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,-0.4377663,0,0,12,not computable: a zero count in the epoch,m3,m2
run5-tbt-2s,intercontinentale,1,2,none,true,25,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,,1.78440171,12,0,12,not computable: a zero count in the epoch,m1,m3
run5-tbt-2s,intercontinentale,1,2,none,true,25,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,0.98997804,12,0,12,not computable: a zero count in the epoch,m1,m2
run5-tbt-2s,intercontinentale,1,2,none,true,25,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,,-0.79442367,0,0,12,not computable: a zero count in the epoch,m3,m2
