experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,n_publications_logged,n_hosts_verification_ok,n_hosts_verification_failed,n_hosts_not_verified
run6-tbt-10s,1,regionale,10,none,true,100,1,3,10,0,0
run6-tbt-10s,1,regionale,10,none,true,100,2,3,10,0,0
run6-tbt-10s,1,regionale,10,none,true,100,3,3,10,0,0
run6-tbt-10s,1,regionale,10,none,true,100,4,3,10,0,0
run6-tbt-10s,1,regionale,10,none,true,100,5,3,0,0,0
