experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,n_candidates_logged,n_candidates_with_weight,all_candidates_logged,winner_observed_host,winner_observed_address,winner_observed_logged_score,winner_theoretical_argmin_delay_host,winner_theoretical_argmin_score_host,argmin_delay_equals_argmin_score,winner_matches_theoretical_argmin,inversion,observed_winner_rank_by_delay,delay_min_s,delay_winner_s,margin_G_logged_s,margin_G_recomputed_s,inversion_gap_s,score_min,score_gap_2_1,W_tot_effective,W_tot_minus_argmin_weff,weff_argmin_score,p_observed_winner,phi_s,phi_identical_across_nodes,block_time,parent_time,dt_prev_s,scheduler_residual_s,verify_delay_floor_s,time_bar_slack_s,time_bar_ok,verify_parent_matches_chain,fork_detected,n_competing_blocks,competing_hashes,n_rejects,txcount,streak_length_so_far,winner_repeats_previous,n_candidates_delay_recompute_mismatch
run6-tbt-10s,1,regionale,10,none,true,100,153,2,1,3,3,1,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1,m1,m1,1,1,0,1,13.09,13.09,1.723,1.7226,0.0,2.29493836e-06,4.6395277e-06,752903.0,249913.0,502990.0,0.668067,-0.667,1,946686342,946686329,13,-0.09,13,0,1,1,0,0,,0,7,1,,0
run6-tbt-10s,1,regionale,10,none,true,100,154,2,1,3,3,1,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1,m1,m1,1,1,0,1,9.681,9.681,4.629,4.6287,0.0,8.89491513e-07,3.1165479969999997e-06,752903.0,249913.0,502990.0,0.668067,-1.0,1,946686352,946686342,10,0.319,9,1,1,1,0,0,,0,2,2,1,0
run6-tbt-10s,1,regionale,10,none,true,100,155,2,1,3,3,1,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,1,m3,m3,1,1,0,1,7.099,7.099,4.909,4.9082,0.0,3.38436169e-07,1.3323665009999999e-06,752903.0,702042.0,50861.0,0.067553,-0.75,1,946686361,946686352,9,1.901,7,2,1,1,0,0,,0,5,1,0,0
run6-tbt-10s,1,regionale,10,none,true,100,156,2,1,3,3,1,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,1,m3,m3,1,1,0,1,13.712,13.712,0.641,0.6409,0.0,2.90577086e-06,1.1250711400000004e-06,752903.0,702042.0,50861.0,0.067553,-0.833,1,946686375,946686361,14,0.288,13,1,1,1,0,0,,0,6,2,1,0
run6-tbt-10s,1,regionale,10,none,true,100,157,2,1,3,3,1,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1,m1,m1,1,1,0,1,5.829,5.829,5.753,5.7528,0.0,1.3927797e-07,1.35281503e-06,752903.0,249913.0,502990.0,0.668067,-0.833,1,946686383,946686375,8,2.171,5,3,1,1,0,0,,0,4,1,0,0
run6-tbt-10s,1,regionale,10,none,true,100,158,2,1,3,3,1,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1,m1,m1,1,1,0,1,8.237,8.237,1.528,1.5286,0.0,5.5592381e-07,3.5111244999999997e-07,752903.0,249913.0,502990.0,0.668067,-0.917,1,946686392,946686383,9,0.763,8,1,1,1,0,0,,0,5,2,1,0
run6-tbt-10s,1,regionale,10,none,true,100,159,2,1,3,3,1,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1,m1,m1,1,1,0,1,6.769,6.769,4.516,4.5157,0.0,2.80308327e-07,1.083404913e-06,752903.0,249913.0,502990.0,0.668067,-0.667,1,946686400,946686392,8,1.231,6,2,1,1,0,0,,0,2,3,1,0
run6-tbt-10s,1,regionale,10,none,true,100,160,2,1,3,3,1,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1,m1,m1,1,1,0,1,14.243,14.243,0.498,0.4979,0.0,3.58317877e-06,1.7857062099999996e-06,752903.0,249913.0,502990.0,0.668067,-0.417,1,946686414,946686400,14,-0.243,14,0,1,1,0,0,,0,7,4,1,0
run6-tbt-10s,1,regionale,10,none,true,100,161,2,1,3,3,1,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,1,m2,m2,1,1,0,1,8.749,8.749,3.517,3.5168,0.0,6.63682162e-07,1.151065698e-06,752903.0,553851.0,199052.0,0.264379,-0.917,1,946686424,946686414,10,1.251,8,2,1,1,0,0,,0,5,1,0,0
run6-tbt-10s,1,regionale,10,none,true,100,162,2,1,3,3,1,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,1,m1,m1,1,1,0,1,11.809,11.809,1.561,1.561,0.0,1.60306437e-06,9.800454999999998e-07,752903.0,249913.0,502990.0,0.668067,-1.0,1,946686437,946686424,13,1.191,11,2,1,1,0,0,,0,6,1,0,0
