experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,epoch_measured_start_height,n_blocks_epoch,n_rounds_with_scores,validator_host,validator_address,O_i,E_i_expected,p_theoretical_blockweighted,p_theoretical_start,p_theoretical_end,share_changed_within_epoch,p_observed,w_raw_start,w_raw_end,w_eff_start,w_eff_end,n_delays_logged,delay_mean_s,delay_min_s,delay_max_s,delay_pos_in_band_mean,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,n_rounds_won_not_argmin,n_forks_epoch,n_competing_blocks_epoch,n_rejects_epoch
run6-tbt-10s,1,regionale,10,none,true,100,2,1,100,199,153,47,47,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,38,31.399171,0.668067,0.668067,0.668067,0,0.808511,502990,502990,502990.0,502990.0,47,10.7165,4.954,14.855,0.5717,35,0,3,3,3,0
run6-tbt-10s,1,regionale,10,none,true,100,2,1,100,199,153,47,47,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,7,12.425829,0.264379,0.264379,0.264379,0,0.148936,199052,199052,199052.0,199052.0,47,12.6965,5.512,15.069,0.7697,9,2,0,3,3,0
run6-tbt-10s,1,regionale,10,none,true,100,2,1,100,199,153,47,47,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,2,3.175,0.067553,0.067553,0.067553,0,0.042553,50861,50861,50861.0,50861.0,47,14.4198,7.099,15.15,0.942,3,1,0,3,3,0
run6-tbt-10s,1,regionale,10,none,true,100,3,1,200,299,200,100,100,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,74,67.691768,0.676918,0.668067,0.677584,1,0.74,502990,804271,502990.0,804271.0,100,10.55,4.793,15.093,0.555,73,1,2,3,3,0
run6-tbt-10s,1,regionale,10,none,true,100,3,1,200,299,200,100,100,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,19,25.846849,0.258468,0.264379,0.258024,1,0.19,199052,306266,199052.0,306266.0,100,13.1041,5.166,15.159,0.8104,20,2,1,3,3,0
run6-tbt-10s,1,regionale,10,none,true,100,3,1,200,299,200,100,100,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,7,6.461383,0.064614,0.067553,0.064393,1,0.07,50861,76432,50861.0,76432.0,100,14.2781,5.284,15.183,0.9278,7,0,0,3,3,0
run6-tbt-10s,1,regionale,10,none,true,100,4,1,300,399,300,100,100,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,76,70.446423,0.704464,0.677584,0.706487,1,0.76,804271,804271,804271.0,804271.0,100,10.5174,5.049,14.893,0.5517,73,3,6,5,5,0
run6-tbt-10s,1,regionale,10,none,true,100,4,1,300,399,300,100,100,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,14,22.719581,0.227196,0.258024,0.224875,1,0.14,306266,256000,306266.0,256000.0,100,13.3107,5.074,15.108,0.8311,17,5,2,5,5,0
run6-tbt-10s,1,regionale,10,none,true,100,4,1,300,399,300,100,100,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,10,6.833996,0.06834,0.064393,0.068637,1,0.1,76432,78137,76432.0,78137.0,100,14.0078,6.205,15.1,0.9008,10,1,1,5,5,0
run6-tbt-10s,1,regionale,10,none,true,100,5,1,400,499,400,100,100,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,69,67.905294,0.679053,0.706487,0.676988,1,0.69,804271,812370,804271.0,812370.0,100,11.4261,4.803,14.842,0.6426,63,2,8,12,12,0
run6-tbt-10s,1,regionale,10,none,true,100,5,1,400,499,400,100,100,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,23,25.690653,0.256907,0.224875,0.259317,1,0.23,256000,311175,256000.0,311175.0,100,12.7678,5.237,15.067,0.7768,30,9,2,12,12,0
run6-tbt-10s,1,regionale,10,none,true,100,5,1,400,499,400,100,100,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,8,6.404053,0.064041,0.068637,0.063695,1,0.08,78137,76432,78137.0,76432.0,100,14.1647,5.521,15.082,0.9165,7,0,1,12,12,0
run6-tbt-10s,1,regionale,10,none,true,100,6,0,500,599,500,91,91,m1,1FFo3ah8sAKS4svacrTuQgQBUPEKrjop9rucCp,74,61.433367,0.675092,0.676988,0.674934,1,0.813187,812370,866954,812370.0,866954.0,91,11.2327,4.918,14.726,0.6233,62,0,12,6,6,0
run6-tbt-10s,1,regionale,10,none,true,100,6,0,500,599,500,91,91,m2,1LC9SkHzxLmLLFfkwQEj9rh3sam26QwqQtCo9N,16,23.676572,0.260182,0.259317,0.260254,1,0.175824,311175,334297,311175.0,334297.0,91,12.4105,5.538,14.991,0.741,25,9,0,6,6,0
run6-tbt-10s,1,regionale,10,none,true,100,6,0,500,599,500,91,91,m3,1TxbTqvswKsuDDV5Yn8biA1UVPNko7mhCHbU88,1,5.89006,0.064726,0.063695,0.064812,1,0.010989,76432,83251,76432.0,83251.0,91,14.2581,5.609,15.022,0.9258,4,3,0,6,6,0
