experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,height,epoch,epoch_buried,candidate_host,candidate_address,weight_raw_inforce,weight_record_epoch_tag,weight_record_confirm_height,psi,weight_effective,W_tot_effective,p_theoretical,score_raw,E_i,u_i,score_norm,phi_s,phi_bound_s,delay_logged_s,delay_recomputed_s,delay_mismatch_s,delay_recompute_ok,W_tot_implied_by_logged_delay,is_winner,rank_by_delay,rank_by_score,is_theoretical_argmin_delay,is_theoretical_argmin_score,actual_proposer_host,actual_proposer_address,block_hash,block_time,parent_time,verify_delay_floor_s,time_bar_ok,fork_detected,n_competing_blocks,balance_gas_sample,balance_sample_height,streak_position
run1-tbt-15s,1,intercontinentale,15,none,true,12,61,6,1,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,89605,4,54,1.0,89605.0,147292.0,0.608349,4.92890543e-06,0.44165457,0.6429717,0.51615387,0.25,7.500,15.292,15.2923,0.0003,1,,1,1,1,1,1,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,00a4aac4dedec5275abdc8dfc71fd6bb99d4c2a2a8a53110e85820815d6d3c3e,946685700,946685685,15,1,0,0,7.2115,60,1
run1-tbt-15s,1,intercontinentale,15,none,true,12,61,6,1,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,44838,4,54,1.0,44838.0,147292.0,0.304416,2.32208584e-05,1.04117685,0.35303896,0.96729563,0.25,7.500,22.059,22.0594,0.0004,1,,0,2,2,0,0,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,00a4aac4dedec5275abdc8dfc71fd6bb99d4c2a2a8a53110e85820815d6d3c3e,946685700,946685685,15,1,0,0,9.1839,60,
run1-tbt-15s,1,intercontinentale,15,none,true,12,61,6,1,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,12849,4,54,1.0,12849.0,147292.0,0.087235,4.17950244e-05,0.53702427,0.58448494,0.99787944,0.25,7.500,22.518,22.5182,0.0002,1,,0,3,3,0,0,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,00a4aac4dedec5275abdc8dfc71fd6bb99d4c2a2a8a53110e85820815d6d3c3e,946685700,946685685,15,1,0,0,21.0645,60,
run1-tbt-15s,1,intercontinentale,15,none,true,12,62,6,1,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,89605,4,54,1.0,89605.0,147292.0,0.608349,1.26392587e-05,1.13254078,0.32221354,0.84458583,0.083,7.500,20.185,20.1854,0.0004,1,,0,2,2,0,0,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0027ec7c803f3b51fe3360f5a134a95e58fa06a7daaf73f29b5346795c6efbb1,946685715,946685700,13,1,0,0,108.0897,62,
run1-tbt-15s,1,intercontinentale,15,none,true,12,62,6,1,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,44838,4,54,1.0,44838.0,147292.0,0.304416,4.51236138e-05,2.0232526,0.13222469,0.99870124,0.083,7.500,22.497,22.4971,0.0001,1,,0,3,3,0,0,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0027ec7c803f3b51fe3360f5a134a95e58fa06a7daaf73f29b5346795c6efbb1,946685715,946685700,13,1,0,0,109.1839,62,
run1-tbt-15s,1,intercontinentale,15,none,true,12,62,6,1,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,12849,4,54,1.0,12849.0,147292.0,0.087235,3.44853932e-06,0.04431028,0.95665708,0.39826748,0.083,7.500,13.491,13.4906,-0.0004,1,,1,1,1,1,1,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0027ec7c803f3b51fe3360f5a134a95e58fa06a7daaf73f29b5346795c6efbb1,946685715,946685700,13,1,0,0,21.0645,62,1
run1-tbt-15s,1,intercontinentale,15,none,true,12,63,6,1,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,89605,4,54,1.0,89605.0,147292.0,0.608349,4.54369539e-06,0.40713783,0.66555245,0.48790749,0.167,7.500,14.852,14.852,0.0,1,,1,1,1,1,1,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,004fa537e20b0bb54662749f2db42e50f2be585270288b3c41ecbc597e9cdf88,946685732,946685715,14,1,0,0,108.0897,62,1
run1-tbt-15s,1,intercontinentale,15,none,true,12,63,6,1,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,44838,4,54,1.0,44838.0,147292.0,0.304416,6.2026645e-06,0.27811507,0.75720968,0.5989234,0.167,7.500,16.517,16.5173,0.0003,1,,0,2,2,0,0,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,004fa537e20b0bb54662749f2db42e50f2be585270288b3c41ecbc597e9cdf88,946685732,946685715,14,1,0,0,109.1839,62,
run1-tbt-15s,1,intercontinentale,15,none,true,12,63,6,1,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,12849,4,54,1.0,12849.0,147292.0,0.087235,5.14448166e-05,0.66101445,0.51632728,0.99948811,0.167,7.500,22.526,22.5257,-0.0003,1,,0,3,3,0,0,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,004fa537e20b0bb54662749f2db42e50f2be585270288b3c41ecbc597e9cdf88,946685732,946685715,14,1,0,0,21.0645,62,
run1-tbt-15s,1,intercontinentale,15,none,true,12,64,6,1,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,89605,4,54,1.0,89605.0,147292.0,0.608349,1.30901881e-05,1.1729463,0.30945385,0.85457285,0.417,7.500,20.402,20.402,-0.0,1,,0,2,2,0,0,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,004ee62f760532097898d41c0b5eddc452301935130408dd849ab1bdec05e7fe,946685745,946685732,11,1,0,0,108.4797,64,
