experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,cluster_head_host,cluster_head_address,malus_M,psi,n_events,events,registry_records
run1-tbt-15s,1,intercontinentale,15,none,true,12,1,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,1,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,1,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,2,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,2,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,2,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,3,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,3,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,3,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,4,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,4,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,4,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,5,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,5,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,5,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,6,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,6,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,6,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,7,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,7,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,7,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,8,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,8,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,8,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,9,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
