run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run1-tbt-15s/intercontinentale,intercontinentale,15,23,24,3,c4,12tdJgQEva9Mg1Y4mEbyXRLYtyyd6zQFwcVdQU,m2,1,ok,,6d6c4c99bf305b17996ef517d784328418c42b2d59455ea173d92c439a549dc9
run1-tbt-15s/intercontinentale,intercontinentale,15,23,24,3,c5,1Vr49SApRPcTMV1J6XEUWPiSbhRLWCHkZdTC7w,m3,1,ok,,9c42271b0a204c7a5cfad8c17afeadebb938c7b90e3376c898a7c786fe341350
run1-tbt-15s/intercontinentale,intercontinentale,15,23,24,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,1,ok,,040d6ffd6e4c7e1645e9159bd97d43fe0d59f0abdcb5839a4614f811e35800f4
run1-tbt-15s/intercontinentale,intercontinentale,15,23,24,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,1,ok,,b3b6c8c992457fec5035bc6c73e301e0828aac21f354f68d2ad8da44d9578519
run1-tbt-15s/intercontinentale,intercontinentale,15,23,24,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,1,ok,,b5cb04429d16daeec513ba76483b9d53c9154e40a7c8fe5897a6e03bf15784a9
run1-tbt-15s/intercontinentale,intercontinentale,15,24,25,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,2,ok,,3d709687d525e5ae8f9595cf1fa43995fdb6425b8dce355bb3efebfa2193db8c
run1-tbt-15s/intercontinentale,intercontinentale,15,24,25,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,2,ok,,594a403e1aa0499f254fb6aaac0cdf8e1b0a00a5e9b92e6b6bdc8cf79dbcdd3d
run1-tbt-15s/intercontinentale,intercontinentale,15,24,25,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,2,ok,,69bfb465e71d9d24e75b7cf24f9221dc9bc8d1b6412f43fdca566d07f72d200d
run1-tbt-15s/intercontinentale,intercontinentale,15,24,25,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,3,ok,,9a82ff17083be1358ff8ff0b791cb9d9c983a967342a4652e0c0f1983902bedf
run1-tbt-15s/intercontinentale,intercontinentale,15,24,25,3,c4,12tdJgQEva9Mg1Y4mEbyXRLYtyyd6zQFwcVdQU,m2,2,ok,,3dd29ecfd3d7498b861e95eff5a6474a1a06c38284a63e470886bcab637db254
run1-tbt-15s/intercontinentale,intercontinentale,15,24,25,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,3,ok,,99f7f05b064ad6f331c856107b9b18b6a744da3ba8a33019b2f24df3b1095242
run1-tbt-15s/intercontinentale,intercontinentale,15,24,25,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,4,ok,,cf4dec13fb24b58bbbd5ef3ba1d7bb4e7b135bbb8ff83d6a7f4b4ee8423a31e1
run1-tbt-15s/intercontinentale,intercontinentale,15,24,25,3,c5,1Vr49SApRPcTMV1J6XEUWPiSbhRLWCHkZdTC7w,m3,2,ok,,9dd9671bdd53c274358a12851fac6df01b247345d81d8172aadd97a8a4fcf405
run1-tbt-15s/intercontinentale,intercontinentale,15,25,26,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,3,ok,,722adb6bcf2bca3c3c141efef530b420bc6745a6d57fc1369a15cddf271b2360
run1-tbt-15s/intercontinentale,intercontinentale,15,25,26,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,5,ok,,ed8c9b915416dd187c9526f6fe807c0efe6b9fbe34367ea159538f79622779d4
run1-tbt-15s/intercontinentale,intercontinentale,15,25,26,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,4,ok,,bc44924fcda54b2696add0ae849974f788d4638df81f539fa2ee0988d16fb0db
run1-tbt-15s/intercontinentale,intercontinentale,15,26,27,3,c4,12tdJgQEva9Mg1Y4mEbyXRLYtyyd6zQFwcVdQU,m2,3,ok,,a2e25c2c82f351bffbea31a1018d35b973f071430bc707332b712f75f2fb74d0
run1-tbt-15s/intercontinentale,intercontinentale,15,26,27,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,6,ok,,0cc7619b64a1eed325b811f651b5b33d970c705412def869a01e05077f69c2fa
run1-tbt-15s/intercontinentale,intercontinentale,15,26,27,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,4,ok,,4f84a69bc701b2e6f9406f2b320c17823c4b6b5279cacd994c6c935cc81fecba
run1-tbt-15s/intercontinentale,intercontinentale,15,26,27,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,5,ok,,d8a414c2f12c4c6bc0d0f595bb1566a1ea9e5efefea716dbd60336e56fb0b88c
run1-tbt-15s/intercontinentale,intercontinentale,15,26,27,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,7,ok,,9978f5febd63ef81979f1c9be69bba8545a941e652bda868fe521a873f4008e5
run1-tbt-15s/intercontinentale,intercontinentale,15,26,27,3,c5,1Vr49SApRPcTMV1J6XEUWPiSbhRLWCHkZdTC7w,m3,3,ok,,bbcef643a2425cd0df9a94493039fef3dff25dcd51cbb5bf78d20f75692a3f1f
run1-tbt-15s/intercontinentale,intercontinentale,15,27,28,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,8,ok,,4d791da5c6b52bfd43aca2be3bf3e2fe841cad4d08dae65d67049b61ad78e7df
run1-tbt-15s/intercontinentale,intercontinentale,15,27,28,3,c4,12tdJgQEva9Mg1Y4mEbyXRLYtyyd6zQFwcVdQU,m2,4,ok,,ff20efdda61e2ff86c9cfff08658c9b1ffa33bd7fa5bc0d236ddaf3638a37ed2
run1-tbt-15s/intercontinentale,intercontinentale,15,27,28,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,6,ok,,d94d56b0f3b9a354626a397d9bf15b07f467b46436026e288d706525959a5900
run1-tbt-15s/intercontinentale,intercontinentale,15,27,28,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,5,ok,,59ab85e51f3d51033760c5bc35975bd109f9ffb3283c258742afe71ee75b223b
run1-tbt-15s/intercontinentale,intercontinentale,15,27,28,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,9,ok,,9e45378077fb895ffcc6182ca905b92d488c004425acea0fa44a7b0886142d92
run1-tbt-15s/intercontinentale,intercontinentale,15,27,28,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,7,ok,,53a030dcbf25c7473f719961e06d55a75e332499eb02972f96660cd30d30befb
run1-tbt-15s/intercontinentale,intercontinentale,15,27,28,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,10,ok,,f3ba7900d3067dbafcf76d2dc13aebee862687ed38a93d867c5c12533e9795ea
run1-tbt-15s/intercontinentale,intercontinentale,15,27,28,3,c5,1Vr49SApRPcTMV1J6XEUWPiSbhRLWCHkZdTC7w,m3,4,ok,,0f41083c80a49cb03fe07dc84dddb164b15ac267381b3a38ab0740bf01423952
run1-tbt-15s/intercontinentale,intercontinentale,15,27,29,3,c4,12tdJgQEva9Mg1Y4mEbyXRLYtyyd6zQFwcVdQU,m2,5,ok,,687d65c75c8eb21efb18acd0a4a0d256ee56c709d1b78188e0e78c7b4ec850e5
run1-tbt-15s/intercontinentale,intercontinentale,15,27,29,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,6,ok,,3472412544231425124dec601052ba8d5da5ada27a4d048d835450e147baf9ce
run1-tbt-15s/intercontinentale,intercontinentale,15,28,29,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,11,ok,,448a6b742455a3c83a3fd4f62050bc5dde650c8da6b5251cf92c512bd8e578bf
run1-tbt-15s/intercontinentale,intercontinentale,15,28,29,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,8,ok,,aa13d601ab17cfa4420ef8f3a51f629186f28e0d622b0b467dc3ae0de8f004c7
run1-tbt-15s/intercontinentale,intercontinentale,15,29,30,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,12,ok,,e631f04e311c65ca29edbf0d861f925fc394d030413669e827f4206599b4349c
run1-tbt-15s/intercontinentale,intercontinentale,15,29,30,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,7,ok,,568cf6dec2e6d25a5882af44fc0f6e2dd66fc604cea47cf9100927bc2259a258
run1-tbt-15s/intercontinentale,intercontinentale,15,29,30,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,9,ok,,3f816d53ad4d96c37e7562593cf9b57cf7e6dcf3410b7c7abf6cc9f1d808fee8
run1-tbt-15s/intercontinentale,intercontinentale,15,29,30,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,13,ok,,4ad779958e1e37b3ef097e1a55a9ccc35d819fed23b58e95451f1bd554deb3ce
run1-tbt-15s/intercontinentale,intercontinentale,15,29,31,3,c5,1Vr49SApRPcTMV1J6XEUWPiSbhRLWCHkZdTC7w,m3,5,ok,,a4d93bbf08d430b0e59f5a579622f0d6bf1219df299e2f0fc22f6db4fe47a7f0
run1-tbt-15s/intercontinentale,intercontinentale,15,29,31,3,c4,12tdJgQEva9Mg1Y4mEbyXRLYtyyd6zQFwcVdQU,m2,6,ok,,6d3769b474a74af28b6d6574d52e15c6d658a99b225e03aea9fc87332f7c9a16
run1-tbt-15s/intercontinentale,intercontinentale,15,30,31,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,14,ok,,e1580099eae6761183e1c041a35b08e8dca1a686a2982bb15544e7eb714843e3
run1-tbt-15s/intercontinentale,intercontinentale,15,30,31,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,10,ok,,ed2db07a9e6251824e435345b6264ed2296659ff8989beefef0af62ab3ff0eca
run1-tbt-15s/intercontinentale,intercontinentale,15,30,31,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,8,ok,,73cb5c4f8c4d3b9c270771fe700adc4ef00345e886edffcdfb768321838e012f
run1-tbt-15s/intercontinentale,intercontinentale,15,30,31,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,15,ok,,185074de9d0e24d6b15c6e7ed5023ca4fa6234af6a22e5c0fccab077a37e4718
run1-tbt-15s/intercontinentale,intercontinentale,15,31,32,3,c4,12tdJgQEva9Mg1Y4mEbyXRLYtyyd6zQFwcVdQU,m2,7,ok,,41c7efe3c9981730d81103ae82aefd329fdb995a52b1a09b97ae97b0653e7f18
run1-tbt-15s/intercontinentale,intercontinentale,15,31,32,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,11,ok,,3c7ddf00700182b8f4ccc537e4c05a3cdcea7ab8ff307301aca2c7080bedd90a
run1-tbt-15s/intercontinentale,intercontinentale,15,31,32,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,16,ok,,2b4f2066ff7786265cd5f50aef600bf4c2ba02b6c611d799edac8ca60c94d80b
run1-tbt-15s/intercontinentale,intercontinentale,15,31,32,3,c5,1Vr49SApRPcTMV1J6XEUWPiSbhRLWCHkZdTC7w,m3,6,ok,,5a540589c20b83c58547da8a35cdd1be21ff59d38cc991041424b9cff64be251
run1-tbt-15s/intercontinentale,intercontinentale,15,31,33,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,9,ok,,cec7f090f7ca27791871041a090ac480273842434dbf4e99e0c42c5a0b69ad30
run1-tbt-15s/intercontinentale,intercontinentale,15,31,33,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,17,ok,,39d4bd8f26be9b6f7a74705dc2c878f1075e4da43ce1d45b01d638b4ce310eb3
run1-tbt-15s/intercontinentale,intercontinentale,15,32,33,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,12,ok,,76982b17574a488a8b0a2d42bc3f407830baaec9c415e1e969b30e492e3b80a7
run1-tbt-15s/intercontinentale,intercontinentale,15,32,33,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,18,ok,,b938449e0f975dcb239572a7d5461391f70097800b3482d1b3574f9cfa48f2fc
run1-tbt-15s/intercontinentale,intercontinentale,15,32,33,3,c4,12tdJgQEva9Mg1Y4mEbyXRLYtyyd6zQFwcVdQU,m2,8,ok,,4ca0607c2b0721f543382d8c76a83623aa777df0078f1b94328adae51c27c35a
run1-tbt-15s/intercontinentale,intercontinentale,15,32,33,3,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,10,ok,,a398670f429152cef5711cb6ea2e65e8205915adb4c3ae55b188fb78b6aceaa1
run1-tbt-15s/intercontinentale,intercontinentale,15,32,33,3,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,13,ok,,0993a9c0b047716803f7c9ad73b1f4b89cd415416d1c3bd54043ae749c0c52ba
run1-tbt-15s/intercontinentale,intercontinentale,15,32,33,3,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,19,ok,,86cc8cdfc8444e182343f993bcc21a569e423bc2c193d9a40d431629d0e8f18f
