run_id,livello,tbt,height_conferma,epoca,azienda,indirizzo,miner_cluster,miner_indirizzo,evento,txid
run1-tbt-15s/intercontinentale,intercontinentale,15,18,2,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,auto-adesione del miner,f2cee25eb0590651c926297895344091128a3f81e1a28a124ea7bfbd7e4320d8
run1-tbt-15s/intercontinentale,intercontinentale,15,18,2,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,auto-adesione del miner,ca34942c5a99d1415e3f3caf560c7abddf470ab26dc0bcb9e7f4f77720087495
run1-tbt-15s/intercontinentale,intercontinentale,15,18,2,c2,1N5pZ9ATziUiTe4C94diXTBbe8YUFs5Jf6EyW3,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,adesione,35ea7e78c4f904ef43fb908aa55feb4fb87bbae9ef89e18698ebbcfa7cb24b45
run1-tbt-15s/intercontinentale,intercontinentale,15,18,2,c1,1UuhZp1mdeDYsyGLjYW5jNAt2zzn8daSqBfRWU,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,adesione,7098681d5e31f010926930ed9bda48c30b2903d4df9a397da0c6b984cf8c5883
run1-tbt-15s/intercontinentale,intercontinentale,15,18,2,c3,1Qph1f5EVvmrppqhVvLm5vqef9o4Cs7NPz7c41,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,adesione,c6c0cbd237e74c70bcaedc47db2f0d7a6e70454dc459d98654ce61956f54461e
run1-tbt-15s/intercontinentale,intercontinentale,15,18,2,c4,12tdJgQEva9Mg1Y4mEbyXRLYtyyd6zQFwcVdQU,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,adesione,77b0f4c7afbac602e44fc33d6d8b8d9b02b4dadf97998a179ee8715b67e84681
run1-tbt-15s/intercontinentale,intercontinentale,15,18,2,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,auto-adesione del miner,f6c3f665d310ad17223b55b5a7541857b92b322aa04c3a67bcb00fab86811d02
run1-tbt-15s/intercontinentale,intercontinentale,15,18,2,c5,1Vr49SApRPcTMV1J6XEUWPiSbhRLWCHkZdTC7w,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,adesione,f03c63dd841e463e9d300ba0c27d299019e7535a3f3b7b24508b6bdbecd7a044
