experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,cluster_head_host,cluster_head_address,n_epoch_pairs,n_distinct_rho_values,n_pairs_rho_equal_1,spearman_rho_e_vs_w_next,spearman_p,spearman_rho_e_vs_w_next_over_W_raw_next,spearman_p_control,spearman_R_k_vs_rho_k,spearman_p_R_vs_rho,note
run2-tbt-10s,regionale,1,10,none,true,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,22,2,21,0.366154,0.093749,0.366154,0.093749,0.361158,0.09866,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run2-tbt-10s,regionale,1,10,none,true,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,23,2,22,0.358094,0.093395,0.358094,0.093395,0.353553,0.097929,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run2-tbt-10s,regionale,1,10,none,true,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,19,2,18,0.399953,0.08976,0.399953,0.08976,0.387298,0.101368,the control against w(e+1)/W_k(e+1) = kappa[rho lambda_w + 1 - lambda_w] is deterministic by Def. 6.9 (tautological check); with many ties at rho = 1 the coefficient is driven by the few epochs with incomplete reconciliation
run2-tbt-10s,regionale,1,10,none,true,all clusters pooled,,64,2,61,0.294695,0.018086,0.366865,0.002866,0.366167,0.002923,"pooled across clusters: w_k(e+1) mixes cluster sizes, so the pooled coefficient is dominated by the between-cluster ESG x activity differences, not by rho"
