experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run2-tbt-10s,regionale,1,10,none,true,15,m2,5,0.47465347,0.1495648,0.43887696,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,15,m1,7,0.37536223,0.21489885,0.50911124,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,16,m1,9,0.16027586,0.94771476,1.09473702,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,16,m2,3,0.56997446,0.1910158,1.94199028,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,17,m2,3,0.58575749,0.16517268,1.85187232,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,17,m1,7,0.25509683,0.66467049,0.86698076,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,17,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,regionale,1,10,none,true,18,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,regionale,1,10,none,true,18,m1,9,0.25015417,0.5461492,1.33594044,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,18,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,regionale,1,10,none,true,19,m2,5,0.2471252,0.85338818,1.03931166,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,19,m1,6,0.2973666,0.56627953,1.33033247,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,19,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,regionale,1,10,none,true,20,m1,6,0.45877936,0.11239371,0.6932073,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,20,m2,6,0.37552981,0.28847312,0.53009774,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,21,m1,7,0.21283642,0.8494665,0.96478343,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,21,m2,5,0.36056249,0.4316037,0.588189,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,22,m1,5,0.20198823,0.95848149,0.73155169,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,22,m2,7,0.57709662,0.00975208,0.21358681,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,23,m2,4,0.36493327,0.553762,0.91646247,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,23,m1,8,0.29478663,0.41137116,0.74184743,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,24,m1,8,0.3498065,0.22205882,0.57593544,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,24,m2,4,0.5133682,0.1665759,0.5064533,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,25,m1,9,0.12022166,0.99707553,0.86211549,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,25,m2,3,0.383077,0.64165618,0.87614245,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,26,m2,6,0.7404287,0.00067324,0.15553227,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,26,m1,6,0.34865181,0.37120673,1.40244719,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,27,m1,10,0.26442664,0.41435123,1.62354199,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,27,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,regionale,1,10,none,true,28,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,regionale,1,10,none,true,28,m1,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,regionale,1,10,none,true,all,m1,173,0.05584697,0.63255369,0.96026989,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,all,m2,78,0.1949838,0.00450303,0.71599347,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,regionale,1,10,none,true,all,m3,10,0.14387315,0.9673695,1.0090011,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
