height,epoch,in_setup,host,address,score_raw,delay_logged_s,start_in_s,log_timestamp,duplicate_index,source_file,source_line
98,9,1,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,6.05876426e-06,4.511,4.511,2000-01-01 00:08:12,0,run/data/m1/debug.log,520
98,9,1,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,2.49628105e-05,6.887,6.887,2000-01-01 00:08:11,0,run/data/m2/debug.log,540
98,9,1,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,5.99971714e-05,7.409,7.409,2000-01-01 00:08:12,0,run/data/m3/debug.log,540
99,9,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,3.16244463e-05,7.114,7.114,2000-01-01 00:08:17,0,run/data/m1/debug.log,575
99,9,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,4.60071799e-05,7.332,7.332,2000-01-01 00:08:18,0,run/data/m2/debug.log,555
99,9,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0.000189217412,7.417,7.417,2000-01-01 00:08:18,0,run/data/m3/debug.log,555
100,9,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,1.08896476e-05,5.513,5.513,2000-01-01 00:08:25,0,run/data/m1/debug.log,608
100,9,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,8.47385806e-05,7.414,7.414,2000-01-01 00:08:26,0,run/data/m2/debug.log,570
100,9,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0.000108496761,7.416,7.416,2000-01-01 00:08:26,0,run/data/m3/debug.log,570
101,9,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,2.01981287e-06,3.220,3.220,2000-01-01 00:08:32,0,run/data/m1/debug.log,1106
101,9,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,4.00301466e-05,7.256,7.256,2000-01-01 00:08:33,0,run/data/m2/debug.log,588
101,9,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,7.64258637e-06,4.861,4.861,2000-01-01 00:08:33,0,run/data/m3/debug.log,588
102,9,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,1.27766742e-05,5.839,5.839,2000-01-01 00:08:35,0,run/data/m1/debug.log,1698
102,9,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,6.33749694e-05,7.432,7.432,2000-01-01 00:08:36,0,run/data/m2/debug.log,603
102,9,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,1.39848631e-05,6.003,6.003,2000-01-01 00:08:36,0,run/data/m3/debug.log,603
103,9,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,1.30336608e-05,5.935,5.935,2000-01-01 00:08:41,0,run/data/m1/debug.log,2315
103,9,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,1.95931349e-05,6.604,6.604,2000-01-01 00:08:43,0,run/data/m2/debug.log,623
103,9,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0.000127656431,7.367,7.367,2000-01-01 00:08:43,0,run/data/m3/debug.log,623
104,9,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,1.29933989e-06,2.953,2.953,2000-01-01 00:08:48,0,run/data/m1/debug.log,2615
104,9,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,6.1286167e-06,4.590,4.590,2000-01-01 00:08:49,0,run/data/m2/debug.log,638
104,9,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,1.69011823e-05,6.379,6.379,2000-01-01 00:08:49,0,run/data/m3/debug.log,638
105,9,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,1.81577526e-05,6.524,6.524,2000-01-01 00:08:51,0,run/data/m1/debug.log,3161
105,9,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,2.70200811e-05,7.026,7.026,2000-01-01 00:08:53,0,run/data/m2/debug.log,653
105,9,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,1.48500155e-05,6.197,6.197,2000-01-01 00:08:53,0,run/data/m3/debug.log,653
106,9,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,2.68800608e-05,7.021,7.021,2000-01-01 00:08:58,0,run/data/m1/debug.log,3201
106,9,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,9.67929373e-05,7.400,7.400,2000-01-01 00:08:59,0,run/data/m2/debug.log,668
106,9,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,2.39360235e-05,6.897,6.897,2000-01-01 00:08:59,0,run/data/m3/debug.log,668
107,9,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,2.10405601e-05,6.636,6.636,2000-01-01 00:09:06,0,run/data/m1/debug.log,3675
107,9,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,5.34352247e-05,7.270,7.270,2000-01-01 00:09:07,0,run/data/m2/debug.log,683
107,9,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0.000251084859,7.300,7.300,2000-01-01 00:09:07,0,run/data/m3/debug.log,683
108,10,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,1.98109681e-05,6.553,6.553,2000-01-01 00:09:13,0,run/data/m1/debug.log,4020
108,10,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,3.7394194e-06,3.808,3.808,2000-01-01 00:09:15,0,run/data/m2/debug.log,698
108,10,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,4.92961565e-05,7.256,7.256,2000-01-01 00:09:15,0,run/data/m3/debug.log,698
109,10,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,1.08813081e-05,5.523,5.523,2000-01-01 00:09:20,0,run/data/m1/debug.log,4036
109,10,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,1.4131264e-05,5.995,5.995,2000-01-01 00:09:19,0,run/data/m2/debug.log,734
109,10,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,6.60687144e-05,7.275,7.275,2000-01-01 00:09:20,0,run/data/m3/debug.log,714
110,10,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,3.39262244e-05,7.057,7.057,2000-01-01 00:09:27,0,run/data/m1/debug.log,4051
110,10,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,4.38821119e-05,7.176,7.176,2000-01-01 00:09:26,0,run/data/m2/debug.log,1121
110,10,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,6.71774295e-05,7.242,7.242,2000-01-01 00:09:27,0,run/data/m3/debug.log,729
111,10,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,1.45268608e-05,5.993,5.993,2000-01-01 00:09:34,0,run/data/m1/debug.log,4066
111,10,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,3.46898883e-05,7.054,7.054,2000-01-01 00:09:33,0,run/data/m2/debug.log,1210
111,10,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,8.48246203e-05,7.232,7.232,2000-01-01 00:09:34,0,run/data/m3/debug.log,744
112,10,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,9.12308459e-06,5.150,5.150,2000-01-01 00:09:41,0,run/data/m1/debug.log,4518
112,10,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,1.26125772e-05,5.743,5.743,2000-01-01 00:09:41,0,run/data/m2/debug.log,1450
112,10,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0.000698679726,7.233,7.233,2000-01-01 00:09:42,0,run/data/m3/debug.log,775
113,10,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,2.19632939e-05,6.659,6.659,2000-01-01 00:09:46,0,run/data/m1/debug.log,4704
113,10,0,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,4.9378112e-05,7.223,7.223,2000-01-01 00:09:48,0,run/data/m2/debug.log,1485
113,10,0,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,1.17497328e-05,5.647,5.647,2000-01-01 00:09:48,0,run/data/m3/debug.log,790
114,10,0,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,4.07268166e-06,3.801,3.801,2000-01-01 00:09:54,0,run/data/m1/debug.log,4776
