txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
3ca5ed8bcea4e5cd692c5d399bf6bc485d482ef71186919c6ca3c0903af8872e,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1,3,52,946685061,946685067,363,53,txs.log UpdateTx
b6ee8a780a35748da528d4cac5146c6d488e03d3e97ed20f8fc75c38de06e601,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1,3,52,946685061,946685067,363,53,txs.log UpdateTx
1022ec64b2dab278b41bb965565f6d5b39db013a523220cfad0f8766c9fc7fb6,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1,3,52,946685061,946685067,363,53,txs.log UpdateTx
7e1404df3813151e9d62286f6433b86e1215c4c50120e4cd99e17aaa2ce750c1,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,5186,5,65,946685127,946685130,350,66,txs.log UpdateTx
2ff275cfc05e532f56bf6f3652b4087161692bee0ad0831e54a88941924230fd,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,12606,5,65,946685127,946685130,350,66,txs.log UpdateTx
8d0e97f60368855a3ba1df62b258f36e4c26309f17ad4c3c0ef4925082c70e2f,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,3269,5,65,946685127,946685130,350,66,txs.log UpdateTx
21f7a82c4cd8980cd20664c9c2fcad5448f9838406f2673a60798400b9c3845f,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,17404,6,77,946685190,946685195,338,78,txs.log UpdateTx
16a95e80a681dda2d3a58882244c6c0768a08bb266a5dd58f4c95a9df4b48c67,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,6500,6,77,946685190,946685195,338,78,txs.log UpdateTx
f7b60cef631e0b1dbd73ff96c6b216ce4e152bb8bfdd4207641141dd27d57de9,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,60602,7,89,946685253,946685260,325,91,txs.log UpdateTx
a27ebe5d627bc7fd048055050b9ab5586026a4d8427ac191a846514512cfaf75,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,20535,7,89,946685253,946685260,325,91,txs.log UpdateTx
1ff46b8678d4789418211196c18a0d639015c4909ba8867095380327fcace96c,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,7531,7,89,946685253,946685260,325,91,txs.log UpdateTx
61bdf99e6e51e2562f685c591801f4489445f2ff58dc8bd620cff31ab612b1af,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,62099,8,101,946685316,946685321,314,102,txs.log UpdateTx
6bdc40e379cdf5e2e5eb5debf3476e412d6650b98343b0e1bc352f561d098897,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,25615,8,101,946685316,946685321,314,102,txs.log UpdateTx
d4a0b23c60557f999a7eaf602c45798a95f11da116bda90dcd7dc5e9aa7273f5,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,8243,8,101,946685316,946685321,314,102,txs.log UpdateTx
194b031e7a5c734d2b3c3618e897658e3e97c46f4ccaa6e859761458939ec4d8,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,9948,9,113,946685394,946685399,302,114,txs.log UpdateTx
e6ab8000d6d57dde5b86bfb6153211c5639af96b55064282ccc8d849cee77d5e,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,70199,9,113,946685397,946685399,302,114,txs.log UpdateTx
a0fdb06e97c06f8ca3ac845fa83018815e870fa0f0483eb59f768125b9a8a9a8,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,25787,9,113,946685397,946685399,302,114,txs.log UpdateTx
b87f1bb230a16aa90743cb4bbd9e31c638769914465d6b0f12165966310080f5,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,25615,10,125,946685463,946685466,290,126,txs.log UpdateTx
6ac3cfa360bf84f3421853c0a6593210d5e637908eac1835e3cdfe499a4609fa,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,23161,11,137,946685526,946685528,278,138,txs.log UpdateTx
03e761a75682f1049b26811d33448de5fbea64a54f31c84f981cdc6720337f44,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,53543,11,137,946685526,946685528,278,138,txs.log UpdateTx
414b5e435b2e66c69160a2f254c4e61f1640de31979d31f7f5ad4cfd2a384516,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,5826,11,137,946685526,946685528,278,138,txs.log UpdateTx
3f070c4def91d028f6eb5a079a73f7f248c4879f438e2d6646df890b433dec02,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,68701,12,149,946685592,946685595,266,150,txs.log UpdateTx
b2051a68d1095e9e1b38ea7f4a4ea66781d5258ea051bbccb040b9b7339f9f49,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,9948,12,149,946685592,946685595,266,150,txs.log UpdateTx
d94cb33e5fb5f0a0a2d0f0f46719916ff8e8a9e963213548e70eb0fb109faf04,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,62099,13,161,946685661,946685667,254,162,txs.log UpdateTx
886ec3b2c51337db28842a886ea104de32ca16b4cef37ca1899ee79d83fc03ff,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,20515,13,161,946685661,946685667,254,162,txs.log UpdateTx
8ba66fba9913d1bafb460c137868aab354b358ee3ab0c34d3a7ff695c4e84c80,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,78298,14,173,946685730,946685731,242,174,txs.log UpdateTx
5aaa82e8014bb5b948e6a3893692a6c062629d8bbb46c74f8f6b24588fc358f3,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,28242,14,173,946685730,946685731,242,174,txs.log UpdateTx
4b3ff0dc51547a2dbf8c7b22cee283f79cf73018e23acf3632856168b2d56232,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,7531,14,173,946685730,946685731,242,174,txs.log UpdateTx
024f8b62a517c790888467538e304ee12bac6954d9bf74c9970cb316386298a8,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,62099,15,185,946685799,946685802,230,186,txs.log UpdateTx
2510035f2896c3a38d3e6ae88d84300589548f45cf5f59bbfc60479943569820,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,25615,15,185,946685799,946685802,230,186,txs.log UpdateTx
c74af8de43479f59cc6f32f93d30f0901d0bad60762c8b019917143c6b50db3b,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,8243,15,185,946685799,946685802,230,186,txs.log UpdateTx
9f4d370291e9db3e35ed0514b60f38a6d2100c8a4631bbd359d722768879a87e,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,25787,16,197,946685865,946685872,218,198,txs.log UpdateTx
c0af17b8a230e4557ae11cb5d01ac4a7d9d5d9a357a8c4fa75e2df249a16d659,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,70199,16,197,946685865,946685872,218,198,txs.log UpdateTx
97b4cb33bebfeb793418b5527183c28ea42cbb1d9c22a4c6f2bdd6f25c2e2175,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,9948,16,197,946685865,946685872,218,198,txs.log UpdateTx
5f18f26aa7dcf21931610261edcf46fe4964f70fb909d623c4152b127c39f698,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,68701,17,209,946685934,946685939,206,210,txs.log UpdateTx
4624415e1cbb02a91a74aa86771f49ffbe451f14dd5d3ac0a8d213235ff8720d,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,23161,17,209,946685934,946685939,206,210,txs.log UpdateTx
22677ce2c51566ecaa579736e5b6e71e82675949ee778b4e55aa3d57c02f7e9e,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,63597,18,221,946686003,946686005,194,222,txs.log UpdateTx
7e889f11381a751abbe7d8c141e3e381143e19a540564cff6f499a8e4b352065,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,25615,18,221,946686003,946686005,194,222,txs.log UpdateTx
93207c96b569ee8f658c2eda01295b7d260e5deff113951c7c22794ebc9bd347,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,7531,18,221,946686003,946686005,194,222,txs.log UpdateTx
eba9b78d2d89d241699414f2c37bdbe52fa7786c09e6866aa752519fe829c7e4,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,60602,19,233,946686063,946686067,182,234,txs.log UpdateTx
dd276e716c349cf884c364473a5dbb818349182ad25afd458c5538468e008ae6,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,23161,19,233,946686063,946686067,182,234,txs.log UpdateTx
d02338684328210aa7965799d5481861becbbeb50ee5fe3018afe08a4017f7ba,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,8243,19,233,946686063,946686067,182,234,txs.log UpdateTx
6157262cdfec838fe47be296b3e3caf40587f89d653d6588dadc2e0523509ebf,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,70199,20,245,946686135,946686141,170,246,txs.log UpdateTx
7347805f1ba810b4a75cca959b576357eed84cede60e9dc3137acb0ebcc305d8,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,9948,20,245,946686135,946686141,170,246,txs.log UpdateTx
fa0b6e69f95099ebd39cb70cdc51ba15d4639cac298c0ee84acee1d70b94a783,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,78298,21,257,946686204,946686210,158,258,txs.log UpdateTx
685ebd907d14ec1bd7b90a565be8a371e63dd732e231d53bfdfaa3220669bada,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,25596,21,257,946686204,946686210,158,258,txs.log UpdateTx
b039ca5c4f15e70b9bea1ecaea83cade397e2aa454fbfed85d5102350f4ada28,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,62099,22,269,946686273,946686277,146,270,txs.log UpdateTx
68a246122e7ec32bbaef096744a326d075fc207114cd10beeeb8e98f3d2c0ec5,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,23161,22,269,946686273,946686277,146,270,txs.log UpdateTx
c41904e34282ab2edcdbe96aa6d712f4722d92797100fe6ace0b2df0c153d1e0,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,5826,22,269,946686273,946686277,146,270,txs.log UpdateTx
1badb7a0a19e937e3802e6375bd73bd9fb47772c0d26477ddc57249f1d3c4f18,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,68701,23,281,946686345,946686346,134,282,txs.log UpdateTx
89f58cec61f308d48f71bd92047ed81adcb1a75c83a4b4e92f5a186a4b604ba6,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,25615,23,281,946686345,946686346,134,282,txs.log UpdateTx
1bbcbe2c7cdbba1fec1f1d7aef56571d74ca43c7b759345988ab07f44fcaff47,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,m3,9948,23,281,946686345,946686346,134,282,txs.log UpdateTx
fcc3bed61093246a1ce28ae1f1aa2f24cca63d28b396ee1ad1c431cb3129860f,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,m1,70199,24,293,946686414,946686417,122,294,txs.log UpdateTx
55c60661b1f63163172c28d238cec8eb873cd0ca2f0a92c4094903005e12eefe,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,m2,25787,24,293,946686414,946686417,122,294,txs.log UpdateTx
