height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
1,00047e651f3d7ea75dea3887ec4452b419339c7285b57d9038fd81e2cac43af3,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684801,1,415,1,1
2,009f82d6d31882e1112c3a5dc3b32f4bba1aab17dfa0c0f990ebf4a8e75fbd7d,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684802,1,414,1,1
3,0099de87153296c659dc41a9505d2f3563b313bbf7904b36a3915fc66b1f2bcc,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684805,4,413,1,1
4,003bab6db72cfb3db30110482f9120cc9e1d446af5e7a38f46d9acb4735e343b,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684811,1,412,1,1
5,00dd1498b936a17ea8b6a09b8a31a63a0174039a39557a2499755489d827c3ab,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684818,1,411,1,1
6,00ec108d8174414a55cc38bb3d006739b6d02cd4915cc0b939df08ad8b5e6698,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684826,1,410,1,1
7,0083da850f5573c38ae9a177a20dff0ebd74ecbeffbc2181913688f3dd1ed9ca,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684833,1,409,1,1
8,001b0bf009dddb3a35f2512dce9e6663ac318cfb3f5ebb95006fb7a95a9ae356,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684837,1,408,1,1
9,003175879c68987c919f5107209c7f0edcf88dc24632b5ba2198a276382c87d1,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684844,1,407,1,1
10,00e1cab2426a15fa5c72723c90b74472dfbcc75e6a541087af6860fa355069f7,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684850,1,406,1,1
11,008cde7669920d8092578333b43545f1327934b8eac0ec7fa3c611bf68cc112f,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684857,1,405,1,1
12,007746a9a68deb134beed7ee8007939e550bc67ae34b15f291a527c603027861,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684860,40,404,2,1
13,0015c146a1e05fd9ac8d18979dcab827d370873c68c2d397bc1541a7360606fc,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684861,1,403,2,1
14,0087d88d5261ff658777cad63a07bbd2cdb96d785785439c33f2246984219b04,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684866,1,402,2,1
15,00b3a0a26e498fdb26f9bfe3defe6b5d805da5f4bad3d9dc7faf53d1b5bbdf54,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684870,1,401,2,1
16,00e6a9c782d791fec1d4bdc5ea56eb491cc7155f89caa68d1717113c8acab629,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684878,1,400,2,1
17,00a36b6fbf49f09b943ed5dfa8ef68b31b3227792aaf9ddbce74f4bdd78076e4,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684881,1,399,2,1
18,00bd7b683d7055356640944628256d5978ef3031acc65599dc1b46e29d0337b4,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684890,1,398,2,1
19,0099fc21480844ad8de0595ed7dc090eb58972356349334296d6bd1813a65c18,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684893,1,397,2,1
20,003cc4ff1201a43d07529af9fc5c2547c1a43b9330afc1d5ae0bd02aed529707,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684899,1,396,2,1
21,003752941450d710dadb9777e3be4ab39c6dd107a40e37356d708de3f82fbbd0,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684902,1,395,2,1
22,00a3e70b3e8f05bc634fb4b6e4a6cb263b5d0df853d8e93f516b3a2909ede0e5,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684911,1,394,2,1
23,00fbe82fd0ea24aa796bbc9933ac364f7abaddca5d3b6b92d2852a32df9a2b2f,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684914,1,393,2,1
24,009ba06f42d27be8af39c98e70ac94471a4c58d177b131ce66315dcb75e59c90,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684917,1,392,3,1
25,002e5b5a5b913fead7b5c4370c7348e60f08351dc979f248a186143a76ba73c0,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684923,1,391,3,1
26,00d48e0f2e59026879fe00942d1223cbee036290b56054bf391fb0a92dca1814,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684931,1,390,3,1
27,004c7ff5302a7f9d7844f16306f1a12c9589637e583a6b73ef6ca10b96948e2e,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684932,1,389,3,1
28,00729efcd93abc4b25c6c79700f8d1766cfb47a6c7d63ac93c6bc96e47522ac0,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684938,1,388,3,1
29,000c91355e0de5a3856cb44f71f066467a82a3d506217069c9c1026ee8348366,1L33e7oMYLo4f2Vwfp58QEqbpecDajKPgrTA2P,,946684943,1,387,3,1
