tip_height,round_height,host,window,mean_spacing_s,tblock_s,phi_s,phi_bound_s,log_timestamp,n_occurrences,source_file,source_line
97,98,admin,12,5.333,5.000,-0.333,2.500,2000-01-01 00:08:18,2,run/data/admin/debug.log,619
97,98,m1,12,5.333,5.000,-0.333,2.500,2000-01-01 00:08:12,3,run/data/m1/debug.log,519
97,98,m2,12,5.333,5.000,-0.333,2.500,2000-01-01 00:08:11,3,run/data/m2/debug.log,539
97,98,m3,12,5.333,5.000,-0.333,2.500,2000-01-01 00:08:12,3,run/data/m3/debug.log,539
98,99,admin,12,5.417,5.000,-0.417,2.500,2000-01-01 00:08:26,2,run/data/admin/debug.log,633
98,99,m1,12,5.417,5.000,-0.417,2.500,2000-01-01 00:08:17,3,run/data/m1/debug.log,574
98,99,m2,12,5.417,5.000,-0.417,2.500,2000-01-01 00:08:18,3,run/data/m2/debug.log,554
98,99,m3,12,5.417,5.000,-0.417,2.500,2000-01-01 00:08:18,3,run/data/m3/debug.log,554
99,100,admin,12,5.417,5.000,-0.417,2.500,2000-01-01 00:08:32,2,run/data/admin/debug.log,647
99,100,m1,12,5.417,5.000,-0.417,2.500,2000-01-01 00:08:25,3,run/data/m1/debug.log,607
99,100,m2,12,5.417,5.000,-0.417,2.500,2000-01-01 00:08:26,3,run/data/m2/debug.log,569
99,100,m3,12,5.417,5.000,-0.417,2.500,2000-01-01 00:08:26,3,run/data/m3/debug.log,569
100,101,admin,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:35,2,run/data/admin/debug.log,661
100,101,m1,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:32,3,run/data/m1/debug.log,1105
100,101,m2,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:33,3,run/data/m2/debug.log,587
100,101,m3,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:33,3,run/data/m3/debug.log,587
101,102,admin,12,5.250,5.000,-0.250,2.500,2000-01-01 00:08:42,2,run/data/admin/debug.log,676
101,102,m1,12,5.250,5.000,-0.250,2.500,2000-01-01 00:08:35,3,run/data/m1/debug.log,1697
101,102,m2,12,5.250,5.000,-0.250,2.500,2000-01-01 00:08:36,3,run/data/m2/debug.log,602
101,102,m3,12,5.250,5.000,-0.250,2.500,2000-01-01 00:08:36,3,run/data/m3/debug.log,602
102,103,admin,12,5.667,5.000,-0.667,2.500,2000-01-01 00:08:49,2,run/data/admin/debug.log,690
102,103,m1,12,5.667,5.000,-0.667,2.500,2000-01-01 00:08:41,3,run/data/m1/debug.log,2314
102,103,m2,12,5.667,5.000,-0.667,2.500,2000-01-01 00:08:43,3,run/data/m2/debug.log,622
102,103,m3,12,5.667,5.000,-0.667,2.500,2000-01-01 00:08:43,3,run/data/m3/debug.log,622
103,104,admin,12,5.667,5.000,-0.667,2.500,2000-01-01 00:08:52,2,run/data/admin/debug.log,704
103,104,m1,12,5.667,5.000,-0.667,2.500,2000-01-01 00:08:48,3,run/data/m1/debug.log,2614
103,104,m2,12,5.667,5.000,-0.667,2.500,2000-01-01 00:08:49,3,run/data/m2/debug.log,637
103,104,m3,12,5.667,5.000,-0.667,2.500,2000-01-01 00:08:49,3,run/data/m3/debug.log,637
104,105,admin,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:58,2,run/data/admin/debug.log,718
104,105,m1,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:51,3,run/data/m1/debug.log,3160
104,105,m2,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:53,3,run/data/m2/debug.log,652
104,105,m3,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:53,3,run/data/m3/debug.log,652
105,106,admin,12,5.500,5.000,-0.500,2.500,2000-01-01 00:09:06,2,run/data/admin/debug.log,732
105,106,m1,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:58,3,run/data/m1/debug.log,3200
105,106,m2,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:59,3,run/data/m2/debug.log,667
105,106,m3,12,5.500,5.000,-0.500,2.500,2000-01-01 00:08:59,3,run/data/m3/debug.log,667
106,107,admin,12,6.000,5.000,-1.000,2.500,2000-01-01 00:09:14,2,run/data/admin/debug.log,746
106,107,m1,12,6.000,5.000,-1.000,2.500,2000-01-01 00:09:06,3,run/data/m1/debug.log,3674
106,107,m2,12,6.000,5.000,-1.000,2.500,2000-01-01 00:09:07,3,run/data/m2/debug.log,682
106,107,m3,12,6.000,5.000,-1.000,2.500,2000-01-01 00:09:07,3,run/data/m3/debug.log,682
107,108,admin,12,6.000,5.000,-1.000,2.500,2000-01-01 00:09:19,2,run/data/admin/debug.log,760
107,108,m1,12,6.000,5.000,-1.000,2.500,2000-01-01 00:09:13,3,run/data/m1/debug.log,4019
107,108,m2,12,6.000,5.000,-1.000,2.500,2000-01-01 00:09:15,3,run/data/m2/debug.log,697
107,108,m3,12,6.000,5.000,-1.000,2.500,2000-01-01 00:09:15,3,run/data/m3/debug.log,697
108,109,admin,12,6.083,5.000,-1.083,2.500,2000-01-01 00:09:26,2,run/data/admin/debug.log,774
108,109,m1,12,6.083,5.000,-1.083,2.500,2000-01-01 00:09:20,3,run/data/m1/debug.log,4035
108,109,m2,12,6.083,5.000,-1.083,2.500,2000-01-01 00:09:19,3,run/data/m2/debug.log,733
108,109,m3,12,6.083,5.000,-1.083,2.500,2000-01-01 00:09:20,3,run/data/m3/debug.log,713
109,110,admin,12,6.250,5.000,-1.250,2.500,2000-01-01 00:09:34,2,run/data/admin/debug.log,788
109,110,m1,12,6.250,5.000,-1.250,2.500,2000-01-01 00:09:27,3,run/data/m1/debug.log,4050
109,110,m2,12,6.250,5.000,-1.250,2.500,2000-01-01 00:09:26,3,run/data/m2/debug.log,1120
109,110,m3,12,6.250,5.000,-1.250,2.500,2000-01-01 00:09:27,3,run/data/m3/debug.log,728
110,111,admin,12,6.333,5.000,-1.333,2.500,2000-01-01 00:09:41,5,run/data/admin/debug.log,802
110,111,m1,12,6.333,5.000,-1.333,2.500,2000-01-01 00:09:34,6,run/data/m1/debug.log,4065
110,111,m2,12,6.333,5.000,-1.333,2.500,2000-01-01 00:09:33,6,run/data/m2/debug.log,1209
110,111,m3,12,6.333,5.000,-1.333,2.500,2000-01-01 00:09:34,6,run/data/m3/debug.log,743
111,112,admin,12,6.333,5.000,-1.333,2.500,2000-01-01 00:09:47,2,run/data/admin/debug.log,834
111,112,m1,12,6.333,5.000,-1.333,2.500,2000-01-01 00:09:41,3,run/data/m1/debug.log,4517
111,112,m2,12,6.333,5.000,-1.333,2.500,2000-01-01 00:09:41,3,run/data/m2/debug.log,1449
111,112,m3,12,6.333,5.000,-1.333,2.500,2000-01-01 00:09:42,3,run/data/m3/debug.log,774
112,113,admin,12,6.167,5.000,-1.167,2.500,2000-01-01 00:09:54,5,run/data/admin/debug.log,848
112,113,m1,12,6.167,5.000,-1.167,2.500,2000-01-01 00:09:46,6,run/data/m1/debug.log,4703
112,113,m2,12,6.167,5.000,-1.167,2.500,2000-01-01 00:09:48,6,run/data/m2/debug.log,1484
112,113,m3,12,6.167,5.000,-1.167,2.500,2000-01-01 00:09:48,6,run/data/m3/debug.log,789
113,114,admin,12,6.583,5.000,-1.583,2.500,2000-01-01 00:09:59,2,run/data/admin/debug.log,879
113,114,m1,12,6.583,5.000,-1.583,2.500,2000-01-01 00:09:54,3,run/data/m1/debug.log,4775
113,114,m2,12,6.583,5.000,-1.583,2.500,2000-01-01 00:09:55,3,run/data/m2/debug.log,1515
113,114,m3,12,6.583,5.000,-1.583,2.500,2000-01-01 00:09:54,3,run/data/m3/debug.log,977
114,115,admin,12,6.500,5.000,-1.500,2.500,2000-01-01 00:10:03,2,run/data/admin/debug.log,900
114,115,m1,12,6.500,5.000,-1.500,2.500,2000-01-01 00:09:59,3,run/data/m1/debug.log,5029
114,115,m2,12,6.500,5.000,-1.500,2.500,2000-01-01 00:10:00,3,run/data/m2/debug.log,1535
114,115,m3,12,6.500,5.000,-1.500,2.500,2000-01-01 00:10:00,3,run/data/m3/debug.log,1017
115,116,admin,12,6.250,5.000,-1.250,2.500,2000-01-01 00:10:08,2,run/data/admin/debug.log,914
115,116,m1,12,6.250,5.000,-1.250,2.500,2000-01-01 00:10:04,3,run/data/m1/debug.log,5044
115,116,m2,12,6.250,5.000,-1.250,2.500,2000-01-01 00:10:03,3,run/data/m2/debug.log,1629
115,116,m3,12,6.250,5.000,-1.250,2.500,2000-01-01 00:10:04,3,run/data/m3/debug.log,1032
116,117,admin,12,6.333,5.000,-1.333,2.500,2000-01-01 00:10:13,2,run/data/admin/debug.log,928
116,117,m1,12,6.333,5.000,-1.333,2.500,2000-01-01 00:10:07,3,run/data/m1/debug.log,6066
116,117,m2,12,6.333,5.000,-1.333,2.500,2000-01-01 00:10:08,3,run/data/m2/debug.log,1644
116,117,m3,12,6.333,5.000,-1.333,2.500,2000-01-01 00:10:08,3,run/data/m3/debug.log,1047
117,118,admin,12,6.250,5.000,-1.250,2.500,2000-01-01 00:10:19,2,run/data/admin/debug.log,942
117,118,m1,12,6.250,5.000,-1.250,2.500,2000-01-01 00:10:13,3,run/data/m1/debug.log,6433
117,118,m2,12,6.250,5.000,-1.250,2.500,2000-01-01 00:10:14,3,run/data/m2/debug.log,1659
117,118,m3,12,6.250,5.000,-1.250,2.500,2000-01-01 00:10:14,3,run/data/m3/debug.log,1062
118,119,admin,12,6.000,5.000,-1.000,2.500,2000-01-01 00:10:22,2,run/data/admin/debug.log,956
118,119,m1,12,6.000,5.000,-1.000,2.500,2000-01-01 00:10:18,3,run/data/m1/debug.log,6541
118,119,m2,12,6.000,5.000,-1.000,2.500,2000-01-01 00:10:19,3,run/data/m2/debug.log,1674
118,119,m3,12,6.000,5.000,-1.000,2.500,2000-01-01 00:10:19,3,run/data/m3/debug.log,1077
119,120,admin,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:29,2,run/data/admin/debug.log,970
119,120,m1,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:22,3,run/data/m1/debug.log,6764
119,120,m2,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:23,3,run/data/m2/debug.log,1689
119,120,m3,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:23,3,run/data/m3/debug.log,1092
120,121,admin,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:35,2,run/data/admin/debug.log,984
120,121,m1,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:28,3,run/data/m1/debug.log,6896
120,121,m2,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:29,3,run/data/m2/debug.log,1704
120,121,m3,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:29,3,run/data/m3/debug.log,1107
121,122,admin,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:41,2,run/data/admin/debug.log,998
121,122,m1,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:35,3,run/data/m1/debug.log,6995
121,122,m2,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:36,3,run/data/m2/debug.log,1723
121,122,m3,12,5.750,5.000,-0.750,2.500,2000-01-01 00:10:36,3,run/data/m3/debug.log,1126
122,123,admin,12,5.583,5.000,-0.583,2.500,2000-01-01 00:10:49,5,run/data/admin/debug.log,1013
