run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run2-tbt-10s/regionale,regionale,10,34,35,3,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,1,ok,,5e09f51720d2a90165271ab5672ec3aa074cc4eb9db420599cfb27ed10d1aa80
run2-tbt-10s/regionale,regionale,10,34,35,3,c4,1RNinnWHk18yFwNrDviXwK4oyJtZRTHU6YR4MW,m2,1,ok,,ea0e28ab7b27b7939a9c18c87133d2cab67a2b8756caf69fe0626b31c4cb01a1
run2-tbt-10s/regionale,regionale,10,34,35,3,c5,1HW1Y78Q8DyPU8YKdN6gzrGyAC2HS8qt346Gcd,m3,1,ok,,77db2de1c4a87a73d570899843a4af40775f331df8ca06a553a405ad01fadd03
run2-tbt-10s/regionale,regionale,10,34,35,3,c2,1KwDQh1YXp8Gjcm5PUTzw4oojyETr76SR6K5g4,m1,1,ok,,c0fc914d2249dd88fe6753cdd6f0403843011299fcb5c0d9939683951beabdc4
run2-tbt-10s/regionale,regionale,10,34,35,3,c3,1akYxtSrcSsAR7FUMwZr2RAjBZeS9pefqhTGii,m2,1,ok,,57df684a2aa6815a030eddc7e9f9f3c706583707cfb840232978be842246d279
run2-tbt-10s/regionale,regionale,10,34,35,3,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,2,ok,,60324167de7c7a33a3ed664abd5235f77a655a43f73469a37f0984eaaea1f9b5
run2-tbt-10s/regionale,regionale,10,35,36,4,c2,1KwDQh1YXp8Gjcm5PUTzw4oojyETr76SR6K5g4,m1,2,ok,,9d534e8e7f6860b8f6937980824e86392a203ecf8e3975a0810c4783a7754053
run2-tbt-10s/regionale,regionale,10,35,36,4,c3,1akYxtSrcSsAR7FUMwZr2RAjBZeS9pefqhTGii,m2,2,ok,,c7fbc0ffcca5badddbe0304c54160619c0601910a139a36a89e2581aed77de18
run2-tbt-10s/regionale,regionale,10,35,36,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,3,ok,,c014ba30b62fdac9b1f5a8b286b74e3eb1914dd1c59531e312ba365f7962e0d1
run2-tbt-10s/regionale,regionale,10,35,36,4,c4,1RNinnWHk18yFwNrDviXwK4oyJtZRTHU6YR4MW,m2,2,ok,,8d6a80b1013d2a79ed25a43b63551ad9eebf5e362cd0a826b369dba743b2471f
run2-tbt-10s/regionale,regionale,10,36,37,4,c2,1KwDQh1YXp8Gjcm5PUTzw4oojyETr76SR6K5g4,m1,3,ok,,d76c0648dd3e89d5f64ea48c81d2ee748b340929f89111c873dd372e4443513c
run2-tbt-10s/regionale,regionale,10,36,37,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,4,ok,,8bf16f6d2c82df3b4bf2f7d7dfd71e17fc121231e2198e116fe76fd9f7df17d0
run2-tbt-10s/regionale,regionale,10,36,37,4,c5,1HW1Y78Q8DyPU8YKdN6gzrGyAC2HS8qt346Gcd,m3,2,ok,,102377f8a565056669564cef55a9cd6bbc6a8b81b3a53bd20d73f72fd006df88
run2-tbt-10s/regionale,regionale,10,37,38,4,c3,1akYxtSrcSsAR7FUMwZr2RAjBZeS9pefqhTGii,m2,3,ok,,820204aa1e4dda4ba8788124888c9699f8854379fea6a6bbe5c2321ea6f49eef
run2-tbt-10s/regionale,regionale,10,37,38,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,5,ok,,357862dd11aa075991d61faef7b9490105841ad47bc11ea8626fe3a54ea03e50
run2-tbt-10s/regionale,regionale,10,37,38,4,c2,1KwDQh1YXp8Gjcm5PUTzw4oojyETr76SR6K5g4,m1,4,ok,,8cf1d0dea7c32a4d9a5fd8de8309367d8d38d3246a6713c8d322db7ca2d5bcc2
run2-tbt-10s/regionale,regionale,10,37,38,4,c4,1RNinnWHk18yFwNrDviXwK4oyJtZRTHU6YR4MW,m2,3,ok,,64c1069fa4e6ff1ba1a7d291b0b2d0bd51eaa5b730d9411662d55d0b608c9ad7
run2-tbt-10s/regionale,regionale,10,37,38,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,6,ok,,d81d76f77bb7063285804152d96194e9f54b527902d8657d0fe7cce0e471af6a
run2-tbt-10s/regionale,regionale,10,38,39,4,c3,1akYxtSrcSsAR7FUMwZr2RAjBZeS9pefqhTGii,m2,4,ok,,c345aa69a73666574fb8136ee61113fd71448477ff70fafca786e5f358a5ca59
run2-tbt-10s/regionale,regionale,10,38,39,4,c2,1KwDQh1YXp8Gjcm5PUTzw4oojyETr76SR6K5g4,m1,5,ok,,e73347ea0f12e87f3bea0fb451ae74db8427e6444fdc9600e82bba2d1d021b9d
run2-tbt-10s/regionale,regionale,10,38,39,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,7,ok,,8a3fbce246a7e6310fa41260791ee3a5dac917e23fbabd3d2dd1a2fa77a14dec
run2-tbt-10s/regionale,regionale,10,39,40,4,c5,1HW1Y78Q8DyPU8YKdN6gzrGyAC2HS8qt346Gcd,m3,3,ok,,05a95fee1dd77b58d1d3f2b2f04e7f06f6a6d29ae37ac326affcdc2e55a08bb1
run2-tbt-10s/regionale,regionale,10,39,40,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,8,ok,,da9ea01b60cbd7598109bff12dfd756365d4335cc512401874b1e5e4ddaeb254
run2-tbt-10s/regionale,regionale,10,40,41,4,c4,1RNinnWHk18yFwNrDviXwK4oyJtZRTHU6YR4MW,m2,4,ok,,f40813b709ec60f6d12498abde5b0ed7ee65be5865b0e063f700f04f7d2c48f7
run2-tbt-10s/regionale,regionale,10,40,41,4,c2,1KwDQh1YXp8Gjcm5PUTzw4oojyETr76SR6K5g4,m1,6,ok,,cac207c01e64604a3786bdfa940b0c09f3fa1f5552f3c3c905c3e1dd36dffc62
run2-tbt-10s/regionale,regionale,10,40,41,4,c3,1akYxtSrcSsAR7FUMwZr2RAjBZeS9pefqhTGii,m2,5,ok,,6cfd162a8c57208ef994d4528f5411f76120ffa29c381c519d943f5985ac2d74
run2-tbt-10s/regionale,regionale,10,40,41,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,9,ok,,2642d2718fcff00a2aa3b9a73e850cf023b9721500f4f08e86b59b7b2b1713fc
run2-tbt-10s/regionale,regionale,10,41,42,4,c2,1KwDQh1YXp8Gjcm5PUTzw4oojyETr76SR6K5g4,m1,7,ok,,87cf9794b9bdb9c194a3539fbf72993c07693d9a512d1a54bc003bf2818bfc33
run2-tbt-10s/regionale,regionale,10,41,42,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,10,ok,,349672687914793a95b62059db0aad6605af075be573dc66bc74a6a8ea942c2f
run2-tbt-10s/regionale,regionale,10,41,42,4,c5,1HW1Y78Q8DyPU8YKdN6gzrGyAC2HS8qt346Gcd,m3,4,ok,,45612a70aae2bd1327f5a9139b55739d90fff8aea7b90418ca6267081738b3c5
run2-tbt-10s/regionale,regionale,10,42,43,4,c4,1RNinnWHk18yFwNrDviXwK4oyJtZRTHU6YR4MW,m2,5,ok,,74ce2bdd2b2d31ed78aeec986f5c04c6dbc6fa3352112af7cf6e890d5f78262f
run2-tbt-10s/regionale,regionale,10,42,43,4,c3,1akYxtSrcSsAR7FUMwZr2RAjBZeS9pefqhTGii,m2,6,ok,,5820f2c8cde8424f17ad0eb754e76b4e22f1f859678fd2f250f402debaa2005f
run2-tbt-10s/regionale,regionale,10,42,43,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,11,ok,,948b4aaf13729ff5ce725accfffed341670af524eeb68b30a6ca48c9c2074366
run2-tbt-10s/regionale,regionale,10,42,43,4,c2,1KwDQh1YXp8Gjcm5PUTzw4oojyETr76SR6K5g4,m1,8,ok,,804017b0f5832652914c2035b21d2d3a98188c399ce1766bc710a8575abfbef8
run2-tbt-10s/regionale,regionale,10,42,43,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,12,ok,,372b14622fc61343cbd957b3c285c6ce2c4b958fd9fbce2d99fc2ee6abebe3f9
run2-tbt-10s/regionale,regionale,10,43,44,4,c3,1akYxtSrcSsAR7FUMwZr2RAjBZeS9pefqhTGii,m2,7,ok,,e15919e1d35018493a68ebe09c1259db5c1e13951d37167ddaf7ed8337511626
run2-tbt-10s/regionale,regionale,10,43,44,4,c2,1KwDQh1YXp8Gjcm5PUTzw4oojyETr76SR6K5g4,m1,9,ok,,bfcaa97ad1b30469b1d3eb97ec318362efe5890e0b765ad3a796552274d64980
run2-tbt-10s/regionale,regionale,10,43,44,4,c1,1C53cY45GLP1jCtGZ3jjRxK41xDpogMscxLoET,m1,13,ok,,72a2a5a98ed268d0e93d89dab2ade23d243f83cff4e04d3be25c771aec5ed69d
