tip_height,round_height,host,window,mean_spacing_s,tblock_s,phi_s,phi_bound_s,log_timestamp,n_occurrences,source_file,source_line
151,152,admin,12,9.833,10.000,+0.167,5.000,2000-01-01 00:25:30,5,run/data/admin/debug.log,738
151,152,m1,12,9.833,10.000,+0.167,5.000,2000-01-01 00:25:14,6,run/data/m1/debug.log,638
151,152,m2,12,9.833,10.000,+0.167,5.000,2000-01-01 00:25:15,6,run/data/m2/debug.log,647
151,152,m3,12,9.833,10.000,+0.167,5.000,2000-01-01 00:25:15,6,run/data/m3/debug.log,653
152,153,admin,12,10.667,10.000,-0.667,5.000,2000-01-01 00:25:43,2,run/data/admin/debug.log,768
152,153,m1,12,10.667,10.000,-0.667,5.000,2000-01-01 00:25:29,3,run/data/m1/debug.log,723
152,153,m2,12,10.667,10.000,-0.667,5.000,2000-01-01 00:25:29,3,run/data/m2/debug.log,754
152,153,m3,12,10.667,10.000,-0.667,5.000,2000-01-01 00:25:30,3,run/data/m3/debug.log,684
153,154,admin,12,11.000,10.000,-1.000,5.000,2000-01-01 00:25:53,2,run/data/admin/debug.log,782
153,154,m1,12,11.000,10.000,-1.000,5.000,2000-01-01 00:25:42,3,run/data/m1/debug.log,869
153,154,m2,12,11.000,10.000,-1.000,5.000,2000-01-01 00:25:43,3,run/data/m2/debug.log,789
153,154,m3,12,11.000,10.000,-1.000,5.000,2000-01-01 00:25:43,3,run/data/m3/debug.log,703
154,155,admin,12,10.750,10.000,-0.750,5.000,2000-01-01 00:26:01,2,run/data/admin/debug.log,799
154,155,m1,12,10.750,10.000,-0.750,5.000,2000-01-01 00:25:52,3,run/data/m1/debug.log,995
154,155,m2,12,10.750,10.000,-0.750,5.000,2000-01-01 00:25:53,3,run/data/m2/debug.log,804
154,155,m3,12,10.750,10.000,-0.750,5.000,2000-01-01 00:25:53,3,run/data/m3/debug.log,718
155,156,admin,12,10.833,10.000,-0.833,5.000,2000-01-01 00:26:16,2,run/data/admin/debug.log,813
155,156,m1,12,10.833,10.000,-0.833,5.000,2000-01-01 00:26:02,3,run/data/m1/debug.log,1010
155,156,m2,12,10.833,10.000,-0.833,5.000,2000-01-01 00:26:02,3,run/data/m2/debug.log,819
155,156,m3,12,10.833,10.000,-0.833,5.000,2000-01-01 00:26:01,3,run/data/m3/debug.log,807
156,157,admin,12,10.833,10.000,-0.833,5.000,2000-01-01 00:26:23,2,run/data/admin/debug.log,827
156,157,m1,12,10.833,10.000,-0.833,5.000,2000-01-01 00:26:16,3,run/data/m1/debug.log,1025
156,157,m2,12,10.833,10.000,-0.833,5.000,2000-01-01 00:26:16,3,run/data/m2/debug.log,834
156,157,m3,12,10.833,10.000,-0.833,5.000,2000-01-01 00:26:15,3,run/data/m3/debug.log,842
157,158,admin,12,10.917,10.000,-0.917,5.000,2000-01-01 00:26:32,2,run/data/admin/debug.log,841
157,158,m1,12,10.917,10.000,-0.917,5.000,2000-01-01 00:26:23,3,run/data/m1/debug.log,1092
157,158,m2,12,10.917,10.000,-0.917,5.000,2000-01-01 00:26:24,3,run/data/m2/debug.log,849
157,158,m3,12,10.917,10.000,-0.917,5.000,2000-01-01 00:26:24,3,run/data/m3/debug.log,857
158,159,admin,12,10.667,10.000,-0.667,5.000,2000-01-01 00:26:40,2,run/data/admin/debug.log,855
158,159,m1,12,10.667,10.000,-0.667,5.000,2000-01-01 00:26:32,3,run/data/m1/debug.log,1607
158,159,m2,12,10.667,10.000,-0.667,5.000,2000-01-01 00:26:33,3,run/data/m2/debug.log,867
158,159,m3,12,10.667,10.000,-0.667,5.000,2000-01-01 00:26:33,3,run/data/m3/debug.log,875
159,160,admin,12,10.417,10.000,-0.417,5.000,2000-01-01 00:26:54,2,run/data/admin/debug.log,869
159,160,m1,12,10.417,10.000,-0.417,5.000,2000-01-01 00:26:40,3,run/data/m1/debug.log,1893
159,160,m2,12,10.417,10.000,-0.417,5.000,2000-01-01 00:26:41,3,run/data/m2/debug.log,882
159,160,m3,12,10.417,10.000,-0.417,5.000,2000-01-01 00:26:41,3,run/data/m3/debug.log,890
160,161,admin,12,10.917,10.000,-0.917,5.000,2000-01-01 00:27:04,2,run/data/admin/debug.log,883
160,161,m1,12,10.917,10.000,-0.917,5.000,2000-01-01 00:26:54,3,run/data/m1/debug.log,2408
160,161,m2,12,10.917,10.000,-0.917,5.000,2000-01-01 00:26:55,3,run/data/m2/debug.log,897
160,161,m3,12,10.917,10.000,-0.917,5.000,2000-01-01 00:26:55,3,run/data/m3/debug.log,905
161,162,admin,12,11.000,10.000,-1.000,5.000,2000-01-01 00:27:17,2,run/data/admin/debug.log,897
161,162,m1,12,11.000,10.000,-1.000,5.000,2000-01-01 00:27:05,3,run/data/m1/debug.log,2423
161,162,m2,12,11.000,10.000,-1.000,5.000,2000-01-01 00:27:04,3,run/data/m2/debug.log,1073
161,162,m3,12,11.000,10.000,-1.000,5.000,2000-01-01 00:27:05,3,run/data/m3/debug.log,920
162,163,admin,12,11.000,10.000,-1.000,5.000,2000-01-01 00:27:33,2,run/data/admin/debug.log,911
162,163,m1,12,11.000,10.000,-1.000,5.000,2000-01-01 00:27:17,3,run/data/m1/debug.log,2590
162,163,m2,12,11.000,10.000,-1.000,5.000,2000-01-01 00:27:18,3,run/data/m2/debug.log,1088
