sample_height,host,balance_gas
76,c4,98.6058
76,c5,98.8842
76,m1,106.7659
76,m2,22.2797
76,m3,43.5556
76,ca,49.3568
78,c1,96.6538
78,c2,97.713
78,c3,98.2154
78,c4,98.55
78,c5,98.7726
78,m1,107.2121
78,m2,22.2797
78,m3,43.5556
78,ca,49.3568
82,c1,96.4306
82,c2,97.5456
82,c3,98.1042
82,c4,98.4384
82,c5,98.7168
82,m1,107.8811
82,m2,22.2797
82,m3,43.6672
82,ca,49.3568
85,c1,96.2634
85,c2,97.434
85,c3,97.9926
85,c4,98.3826
85,c5,98.6612
85,m1,108.2715
85,m2,22.2797
85,m3,43.6672
85,ca,49.3568
87,c1,96.0402
87,c2,97.2668
87,c3,97.9368
87,c4,98.2714
87,c5,98.6054
87,m1,108.3831
87,m2,22.2797
87,m3,43.6672
87,ca,49.3568
91,c1,95.817
91,c2,97.1556
91,c3,97.8252
91,c4,98.2156
91,c5,98.5496
91,m1,108.3831
91,m2,22.8371
91,m3,43.6672
91,ca,49.3568
94,c1,95.594
94,c2,96.9884
94,c3,97.714
94,c4,98.1044
94,c5,98.4382
94,m1,108.3831
94,m2,22.8371
94,m3,43.6672
94,ca,49.3568
96,c1,95.371
96,c2,96.8768
96,c3,97.6026
96,c4,98.0486
96,c5,98.3826
96,m1,108.3831
96,m2,22.8371
96,m3,44.0568
96,ca,49.3568
100,c1,95.2038
100,c2,96.7096
100,c3,97.4914
100,c4,97.9372
100,c5,98.3268
100,m1,108.3831
100,m2,23.0599
100,m3,44.0568
100,ca,49.3568
103,c1,94.98
103,c2,96.5976
103,c3,97.3794
103,c4,97.8812
103,c5,98.2708
103,m1,7.0968
103,m2,10.9716
103,m3,35.6002
103,ca,49.3568
106,c1,94.7562
106,c2,96.4298
106,c3,97.2674
106,c4,97.7694
106,c5,98.2148
106,m1,106.9908
106,m2,111.4032
106,m3,35.7742
106,ca,49.3568
109,c1,94.5322
109,c2,96.3178
109,c3,97.1558
109,c4,97.7136
109,c5,98.1028
109,m1,106.9908
109,m2,111.4032
109,m3,35.8862
109,ca,49.3568
112,c1,94.3642
112,c2,96.1502
112,c3,97.0998
112,c4,97.6018
112,c5,98.0468
112,m1,106.9908
112,m2,111.683
112,m3,36.222
112,ca,49.3568
114,c1,94.1396
114,c2,96.0384
114,c3,96.9878
114,c4,97.5458
114,c5,97.991
114,m1,106.9908
114,m2,111.683
114,m3,36.5576
114,ca,49.3568
118,c1,93.915
118,c2,95.8704
118,c3,96.8758
118,c4,97.4338
118,c5,97.9352
118,m1,107.439
118,m2,111.683
118,m3,37.0618
118,ca,49.3568
121,c1,93.6904
121,c2,95.7584
121,c3,96.7638
121,c4,97.3778
121,c5,97.8794
121,m1,107.775
121,m2,111.683
121,m3,37.23
121,ca,49.3568
123,c1,93.5218
123,c2,95.5906
123,c3,96.6518
123,c4,97.266
123,c5,97.7676
123,m1,108.1112
123,m2,111.683
123,m3,37.51
123,ca,49.3568
126,c1,93.297
126,c2,95.4786
126,c3,96.54
126,c4,97.21
126,c5,97.7116
126,m1,108.6158
126,m2,111.683
126,m3,37.51
126,ca,49.3568
130,c1,93.0726
130,c2,95.3106
130,c3,96.428
130,c4,97.0982
130,c5,97.6558
130,m1,108.6158
130,m2,111.683
130,m3,38.2382
130,ca,49.3568
133,c1,92.8478
133,c2,95.1988
133,c3,96.316
133,c4,97.0422
133,c5,97.5998
133,m1,108.6158
133,m2,111.9632
133,m3,38.5744
133,ca,49.3568
135,c1,92.6794
135,c2,95.0308
135,c3,96.204
135,c4,96.9302
135,c5,97.5438
135,m1,108.6158
135,m2,112.1874
135,m3,38.7986
135,ca,49.3568
138,c1,92.4552
138,c2,94.919
138,c3,96.1482
138,c4,96.8742
138,c5,97.4318
138,m1,108.6158
138,m2,112.4114
138,m3,38.7986
138,ca,49.3568
142,c1,92.2306
142,c2,94.7512
142,c3,96.0364
142,c4,96.7626
142,c5,97.3758
142,m1,108.6158
142,m2,112.7472
142,m3,39.2464
142,ca,49.3568
145,c1,92.006
145,c2,94.6392
145,c3,95.9246
145,c4,96.7068
145,c5,97.32
145,m1,108.6158
145,m2,113.1954
145,m3,39.2464
145,ca,49.3568
148,c1,91.7816
148,c2,94.4714
148,c3,95.8126
148,c4,96.5948
148,c5,97.2642
148,m1,108.6158
148,m2,113.1954
148,m3,39.2464
148,ca,49.3568
151,c1,91.6132
151,c2,94.3594
151,c3,95.7008
151,c4,96.5388
151,c5,97.2084
151,m1,108.6158
151,m2,113.3072
151,m3,39.2464
151,ca,49.3568
153,c1,91.3884
153,c2,94.191
153,c3,95.5888
153,c4,96.4268
153,c5,97.0964
153,m1,109.1202
153,m2,113.3072
153,m3,39.2464
153,ca,49.3568
155,c1,91.1636
155,c2,94.0788
155,c3,95.4772
155,c4,96.3708
155,c5,97.0406
155,m1,109.513
155,m2,113.3072
155,m3,39.2464
155,ca,49.3568
159,c1,90.939
159,c2,93.9104
159,c3,95.3652
159,c4,96.2588
159,c5,96.9846
159,m1,109.9056
159,m2,113.3072
159,m3,39.7506
159,ca,49.3568
161,c1,90.7706
161,c2,93.798
161,c3,95.3094
161,c4,96.2028
161,c5,96.9286
161,m1,110.2984
161,m2,113.3072
161,m3,39.7506
161,ca,49.3568
163,c1,90.5458
163,c2,93.6294
163,c3,95.1976
163,c4,96.091
163,c5,96.8166
163,m1,110.579
163,m2,113.5312
163,m3,39.7506
163,ca,49.3568
166,c1,90.3214
166,c2,93.517
166,c3,95.0858
166,c4,96.035
166,c5,96.7606
166,m1,111.364
166,m2,113.5312
166,m3,39.7506
166,ca,49.3568
168,c1,90.097
168,c2,93.3488
168,c3,94.974
168,c4,95.9232
168,c5,96.7048
168,m1,111.8122
168,m2,113.7552
168,m3,39.7506
168,ca,49.3568
171,c1,89.9288
171,c2,93.2368
171,c3,94.8624
171,c4,95.8674
171,c5,96.6488
171,m1,112.316
171,m2,113.7552
171,m3,39.7506
171,ca,49.3568
174,c1,89.7044
174,c2,93.0686
174,c3,94.7506
174,c4,95.7554
174,c5,96.5928
174,m1,112.7082
174,m2,114.091
174,m3,39.7506
174,ca,49.3568
178,c1,89.4796
178,c2,92.9562
178,c3,94.6386
178,c4,95.6994
178,c5,96.4808
178,m1,113.4374
178,m2,114.091
178,m3,39.7506
178,ca,49.3568
181,c1,89.2552
181,c2,92.7876
181,c3,94.5266
181,c4,95.5874
181,c5,96.4248
181,m1,113.9422
181,m2,114.091
181,m3,39.7506
181,ca,49.3568
184,c1,89.0868
184,c2,92.6192
184,c3,94.4148
184,c4,95.5316
184,c5,96.3688
184,m1,113.1864
184,m2,114.091
184,m3,39.7506
184,ca,49.3568
187,c1,88.8624
187,c2,92.5072
187,c3,94.3588
187,c4,95.4196
187,c5,96.3128
187,m1,113.4104
187,m2,116.136
187,m3,39.7506
187,ca,49.3568
189,c1,88.6376
189,c2,92.3386
189,c3,94.2468
189,c4,95.3638
189,c5,96.2568
189,m1,113.7466
189,m2,115.912
189,m3,39.7506
189,ca,49.3568
192,c1,88.4132
192,c2,92.2262
192,c3,94.1344
192,c4,95.252
192,c5,96.145
192,m1,114.4196
192,m2,115.912
192,m3,39.7506
192,ca,49.3568
195,c1,88.1888
195,c2,92.0576
195,c3,94.0222
195,c4,95.1962
195,c5,96.089
195,m1,114.8684
195,m2,116.1922
195,m3,39.7506
195,ca,49.3568
197,c1,88.0204
197,c2,91.9452
197,c3,93.9098
197,c4,95.0846
197,c5,96.033
197,m1,115.5418
197,m2,116.1922
197,m3,39.7506
197,ca,49.3568
200,c1,87.796
200,c2,91.7768
200,c3,93.7978
200,c4,95.0288
200,c5,95.9772
200,m1,115.766
200,m2,116.4166
200,m3,39.7506
200,ca,49.3568
202,c1,87.5712
202,c2,91.6644
202,c3,93.6856
202,c4,94.9168
202,c5,95.9212
202,m1,9.3987
202,m2,47.7214
202,m3,31.1517
202,ca,49.3568
206,c1,87.3466
206,c2,91.4958
206,c3,93.5732
206,c4,94.8608
206,c5,95.8092
206,m1,110.1535
206,m2,47.5858
206,m3,31.0459
206,ca,49.3568
208,c1,87.178
208,c2,91.3834
208,c3,93.5172
208,c4,94.749
208,c5,95.7532
208,m1,110.2657
208,m2,48.1842
208,m3,31.0459
208,ca,49.3568
211,c1,86.9536
211,c2,91.215
211,c3,93.4048
211,c4,94.693
211,c5,95.6972
211,m1,110.5463
211,m2,48.5768
211,m3,31.0459
211,ca,49.3568
214,c1,86.729
214,c2,91.1028
214,c3,93.2924
214,c4,94.5812
214,c5,95.6412
214,m1,111.0511
214,m2,48.5768
214,m3,31.2141
214,ca,49.3568
218,c1,86.5044
218,c2,90.9344
218,c3,93.1802
218,c4,94.5252
218,c5,95.5854
218,m1,111.5559
218,m2,48.5768
218,m3,31.3263
218,ca,49.3568
221,c1,86.3358
221,c2,90.8224
221,c3,93.0678
221,c4,94.4132
221,c5,95.4734
221,m1,112.0609
221,m2,48.5768
221,m3,31.4385
221,ca,49.3568
223,c1,86.1112
223,c2,90.654
223,c3,92.9556
223,c4,94.3572
223,c5,95.4176
223,m1,112.7341
223,m2,48.5768
223,m3,31.4385
223,ca,49.3568
227,c1,85.8868
227,c2,90.5418
227,c3,92.8434
227,c4,94.245
227,c5,95.3616
227,m1,113.2385
227,m2,48.5768
227,m3,31.4385
227,ca,49.3568
230,c1,85.662
230,c2,90.3732
230,c3,92.731
230,c4,94.1888
230,c5,95.3056
230,m1,113.6877
230,m2,48.8576
230,m3,31.4385
230,ca,49.3568
233,c1,85.4372
233,c2,90.261
233,c3,92.6188
233,c4,94.0768
233,c5,95.2496
233,m1,114.2491
233,m2,48.8576
233,m3,31.4385
233,ca,49.3568
236,c1,85.2688
236,c2,90.0928
236,c3,92.5626
236,c4,94.0206
236,c5,95.1376
236,m1,114.4175
236,m2,49.082
236,m3,31.7193
236,ca,49.3568
239,c1,85.0442
239,c2,89.9806
239,c3,92.4504
239,c4,93.9084
239,c5,95.0816
239,m1,114.7539
239,m2,49.082
239,m3,32.1119
239,ca,49.3568
241,c1,84.8198
241,c2,89.8124
241,c3,92.338
241,c4,93.8524
241,c5,95.0258
241,m1,115.0905
241,m2,49.082
241,m3,32.1119
241,ca,49.3568
244,c1,84.595
244,c2,89.7004
244,c3,92.2256
244,c4,93.74
244,c5,94.9698
244,m1,115.7637
244,m2,49.082
244,m3,32.1119
244,ca,49.3568
246,c1,84.4264
246,c2,89.532
246,c3,92.1132
246,c4,93.6276
246,c5,94.8578
246,m1,114.7271
246,m2,49.3066
246,m3,32.1119
246,ca,49.3568
250,c1,84.202
250,c2,89.4196
250,c3,92.0008
250,c4,93.5714
250,c5,94.8018
250,m1,116.8307
250,m2,49.3066
250,m3,32.1119
250,ca,49.3568
254,c1,83.9776
254,c2,89.251
254,c3,91.8886
254,c4,93.4592
254,c5,94.7458
254,m1,117.5039
254,m2,49.3066
254,m3,32.1119
254,ca,49.3568
256,c1,83.7528
256,c2,89.1386
256,c3,91.7762
256,c4,93.403
256,c5,94.6898
256,m1,117.5039
256,m2,49.756
256,m3,32.1119
256,ca,49.3568
259,c1,83.5844
259,c2,88.97
259,c3,91.664
259,c4,93.2906
259,c5,94.6338
259,m1,117.8969
259,m2,49.9246
259,m3,32.1119
259,ca,49.3568
261,c1,83.36
261,c2,88.8578
261,c3,91.6078
261,c4,93.2344
261,c5,94.522
261,m1,117.8969
261,m2,50.4294
261,m3,32.1119
261,ca,49.3568
264,c1,83.1352
264,c2,88.6896
264,c3,91.4954
264,c4,93.1222
264,c5,94.466
264,m1,118.1775
264,m2,50.7662
264,m3,32.1119
264,ca,49.3568
267,c1,82.9104
267,c2,88.5774
267,c3,91.383
267,c4,93.066
267,c5,94.41
267,m1,118.5703
267,m2,50.7662
267,m3,32.3929
267,ca,49.3568
270,c1,82.6856
270,c2,88.409
270,c3,91.2708
270,c4,92.9536
270,c5,94.354
270,m1,119.3561
270,m2,50.7662
270,m3,32.3929
270,ca,49.3568
272,c1,82.5172
272,c2,88.2968
272,c3,91.1584
272,c4,92.8976
272,c5,94.298
272,m1,119.8615
272,m2,50.7662
272,m3,32.3929
272,ca,49.3568
275,c1,82.2928
275,c2,88.1284
275,c3,91.046
275,c4,92.7852
275,c5,94.1856
275,m1,120.3105
275,m2,51.0468
275,m3,32.3929
275,ca,49.3568
277,c1,82.0684
277,c2,87.96
277,c3,90.9336
277,c4,92.729
277,c5,94.1294
277,m1,120.4791
277,m2,51.0468
277,m3,32.6175
277,ca,49.3568
280,c1,81.8438
280,c2,87.8476
280,c3,90.8214
280,c4,92.6166
280,c5,94.0732
280,m1,120.9845
280,m2,51.3276
280,m3,32.6175
280,ca,49.3568
282,c1,81.6756
282,c2,87.6792
282,c3,90.7092
282,c4,92.5604
282,c5,94.017
282,m1,121.7707
282,m2,51.3276
282,m3,32.6175
282,ca,49.3568
287,c1,81.4514
287,c2,87.5668
287,c3,90.653
287,c4,92.4482
287,c5,93.961
287,m1,122.1069
287,m2,51.496
287,m3,32.6175
287,ca,49.3568
290,c1,81.2268
290,c2,87.3982
290,c3,90.5408
290,c4,92.3922
290,c5,93.8488
290,m1,123.7045
290,m2,50.3474
290,m3,32.6175
290,ca,49.3568
292,c1,81.0022
292,c2,87.286
292,c3,90.4284
292,c4,92.28
292,c5,93.7926
292,m1,124.0413
292,m2,50.572
292,m3,32.6175
292,ca,49.3568
294,c1,80.7778
294,c2,87.1176
294,c3,90.3162
294,c4,92.2238
294,c5,93.7364
294,m1,124.2661
294,m2,50.7964
294,m3,32.6175
294,ca,49.3568
297,c1,80.6092
297,c2,87.0052
297,c3,90.2042
297,c4,92.1114
297,c5,93.6802
297,m1,125.0519
297,m2,50.7964
297,m3,32.6175
297,ca,49.3568
300,c1,80.3846
300,c2,86.8372
300,c3,90.092
300,c4,92.0554
300,c5,93.624
300,m1,125.7259
300,m2,50.7964
300,m3,32.6175
300,ca,49.3568
302,c1,80.1602
302,c2,86.725
302,c3,89.9798
302,c4,91.943
302,c5,93.5116
302,m1,8.5011
302,m2,21.7536
302,m3,26.449
302,ca,49.3568
305,c1,79.9356
305,c2,86.5566
305,c3,89.8674
305,c4,91.8868
305,c5,93.4554
305,m1,109.1635
305,m2,21.677
305,m3,26.3134
305,ca,49.3568
308,c1,79.7672
308,c2,86.4444
308,c3,89.8112
308,c4,91.7746
308,c5,93.3992
308,m1,109.9935
308,m2,21.677
308,m3,26.3134
308,ca,49.3568
311,c1,79.5424
311,c2,86.276
311,c3,89.699
311,c4,91.7184
311,c5,93.343
311,m1,110.6107
311,m2,21.677
311,m3,26.3134
311,ca,49.3568
314,c1,79.3178
314,c2,86.1636
314,c3,89.587
314,c4,91.606
314,c5,93.2868
314,m1,111.3409
314,m2,21.677
314,m3,26.3134
314,ca,49.3568
316,c1,79.093
316,c2,85.995
316,c3,89.4748
316,c4,91.55
316,c5,93.1744
316,m1,111.4531
316,m2,21.9578
316,m3,26.482
316,ca,49.3568
319,c1,78.9246
319,c2,85.8826
319,c3,89.3624
319,c4,91.438
319,c5,93.1182
319,m1,111.4531
319,m2,22.6316
319,m3,26.482
319,ca,49.3568
322,c1,78.7002
322,c2,85.7142
322,c3,89.2502
322,c4,91.3818
322,c5,93.0622
322,m1,111.9017
322,m2,22.9124
322,m3,26.482
322,ca,49.3568
324,c1,78.4758
324,c2,85.6018
324,c3,89.138
324,c4,91.2694
324,c5,93.006
324,m1,112.0701
324,m2,22.9124
324,m3,26.5944
324,ca,49.3568
327,c1,78.251
327,c2,85.4332
327,c3,89.026
327,c4,91.2132
327,c5,92.95
327,m1,111.0919
327,m2,23.193
327,m3,26.5944
327,ca,49.3568
331,c1,78.0826
331,c2,85.321
331,c3,88.9136
331,c4,91.101
331,c5,92.8378
331,m1,113.0245
331,m2,23.193
331,m3,26.819
331,ca,49.3568
333,c1,77.8582
333,c2,85.1524
333,c3,88.8574
333,c4,91.0448
333,c5,92.7816
333,m1,113.3055
333,m2,23.193
333,m3,26.9312
333,ca,49.3568
335,c1,77.6336
335,c2,85.0402
335,c3,88.7452
335,c4,90.9326
335,c5,92.7254
335,m1,113.8109
335,m2,23.4738
335,m3,26.9312
335,ca,49.3568
339,c1,77.4092
339,c2,84.8716
339,c3,88.6328
339,c4,90.8766
339,c5,92.6692
339,m1,114.4843
339,m2,23.4738
339,m3,26.9312
339,ca,49.3568
342,c1,77.1848
342,c2,84.7594
342,c3,88.5204
342,c4,90.7642
342,c5,92.5568
342,m1,115.0457
342,m2,23.4738
342,m3,26.9312
342,ca,49.3568
344,c1,77.0164
344,c2,84.5908
344,c3,88.408
344,c4,90.7082
344,c5,92.5006
344,m1,115.2141
344,m2,23.6986
344,m3,26.9312
344,ca,49.3568
347,c1,76.7918
347,c2,84.4784
347,c3,88.2956
347,c4,90.596
347,c5,92.4444
347,m1,116.0005
347,m2,23.6986
347,m3,26.9312
347,ca,49.3568
350,c1,76.5672
350,c2,84.31
350,c3,88.1834
350,c4,90.5398
350,c5,92.3882
350,m1,116.2249
350,m2,24.0354
350,m3,26.9312
350,ca,49.3568
353,c1,76.3426
353,c2,84.1978
353,c3,88.071
353,c4,90.4274
353,c5,92.3322
353,m1,116.9549
353,m2,24.0354
353,m3,26.9312
353,ca,49.3568
357,c1,76.1742
357,c2,84.0294
357,c3,88.0148
357,c4,90.3712
357,c5,92.2198
357,m1,117.6289
357,m2,24.0354
357,m3,26.9312
357,ca,49.3568
360,c1,75.9494
360,c2,83.917
360,c3,87.9024
360,c4,90.2588
360,c5,92.1636
360,m1,118.1907
360,m2,24.0354
360,m3,26.9312
360,ca,49.3568
362,c1,75.7246
362,c2,83.7484
362,c3,87.79
362,c4,90.2026
362,c5,92.1074
362,m1,118.5841
362,m2,24.0354
362,m3,26.9312
362,ca,49.3568
365,c1,75.5
365,c2,83.6362
365,c3,87.678
365,c4,90.0904
365,c5,92.0514
365,m1,119.0897
365,m2,24.0354
365,m3,27.0998
365,ca,49.3568
368,c1,75.3316
368,c2,83.4678
368,c3,87.5658
368,c4,90.0342
368,c5,91.9954
368,m1,119.4821
368,m2,24.3158
368,m3,27.0998
368,ca,49.3568
370,c1,75.1072
370,c2,83.3558
370,c3,87.4536
370,c4,89.9218
370,c5,91.8832
370,m1,120.0993
370,m2,24.3158
370,m3,27.0998
370,ca,49.3568
373,c1,74.8826
373,c2,83.1874
373,c3,87.3412
373,c4,89.8656
373,c5,91.827
373,m1,120.7729
373,m2,24.3158
373,m3,27.0998
373,ca,49.3568
375,c1,74.6578
375,c2,83.075
375,c3,87.2288
375,c4,89.7532
375,c5,91.7708
375,m1,120.7729
375,m2,24.653
375,m3,27.2122
375,ca,49.3568
378,c1,74.4892
378,c2,82.9064
378,c3,87.1164
378,c4,89.697
378,c5,91.7146
378,m1,120.9977
378,m2,24.9902
378,m3,27.2122
378,ca,49.3568
381,c1,74.2648
381,c2,82.794
381,c3,87.0602
381,c4,89.5846
381,c5,91.6584
381,m1,121.7279
381,m2,24.9902
381,m3,27.2122
381,ca,49.3568
385,c1,74.0406
385,c2,82.6254
385,c3,86.9478
385,c4,89.5284
385,c5,91.546
385,m1,122.0649
385,m2,24.9902
385,m3,27.5492
385,ca,49.3568
387,c1,73.8158
387,c2,82.513
387,c3,86.8356
387,c4,89.4162
387,c5,91.4898
387,m1,122.5705
387,m2,24.9902
387,m3,27.5492
387,ca,49.3568
390,c1,73.5912
390,c2,82.3446
390,c3,86.7232
390,c4,89.36
390,c5,91.4338
390,m1,121.8165
390,m2,24.9902
390,m3,27.5492
390,ca,49.3568
394,c1,73.4226
394,c2,82.2324
394,c3,86.611
394,c4,89.2476
394,c5,91.3778
394,m1,123.8619
394,m2,25.1024
394,m3,27.5492
394,ca,49.3568
397,c1,73.198
397,c2,82.064
397,c3,86.4986
397,c4,89.1914
397,c5,91.3218
397,m1,124.4795
397,m2,25.1024
397,m3,27.5492
397,ca,49.3568
399,c1,72.9734
399,c2,81.9518
399,c3,86.3864
399,c4,89.0792
399,c5,91.2094
399,m1,124.4795
399,m2,25.2708
399,m3,27.7736
399,ca,49.3568
401,c1,72.7486
401,c2,81.7836
401,c3,86.274
401,c4,89.023
401,c5,91.1532
401,m1,8.3596
401,m2,11.2631
401,m3,22.7983
401,ca,49.3568
404,c1,72.5804
404,c2,81.6712
404,c3,86.218
404,c4,88.9106
404,c5,91.097
404,m1,109.2594
404,m2,111.2631
404,m3,22.7983
404,ca,49.3568
407,c1,72.3556
407,c2,81.5028
407,c3,86.1058
407,c4,88.8544
407,c5,91.0408
407,m1,109.6882
407,m2,111.1865
407,m3,23.1761
407,ca,49.3568
409,c1,72.131
409,c2,81.3904
409,c3,85.9934
409,c4,88.7422
409,c5,90.9846
409,m1,109.6882
409,m2,111.4111
409,m3,23.5131
409,ca,49.3568
411,c1,71.9064
411,c2,81.2218
411,c3,85.8812
411,c4,88.6862
411,c5,90.8724
411,m1,110.1934
411,m2,111.4111
411,m3,23.5131
411,ca,49.3568
414,c1,71.7378
414,c2,81.1094
414,c3,85.769
414,c4,88.5738
414,c5,90.8162
414,m1,110.9236
414,m2,111.4111
414,m3,23.5131
414,ca,49.3568
416,c1,71.5132
416,c2,80.941
416,c3,85.657
416,c4,88.5178
416,c5,90.7602
416,m1,111.2044
416,m2,111.5235
416,m3,23.5131
416,ca,49.3568
419,c1,71.2886
419,c2,80.7726
419,c3,85.5446
419,c4,88.4054
419,c5,90.704
419,m1,112.046
419,m2,111.5235
419,m3,23.5131
419,ca,49.3568
422,c1,71.0642
422,c2,80.6602
422,c3,85.4324
422,c4,88.3492
422,c5,90.6478
422,m1,112.4388
422,m2,111.8045
422,m3,23.5131
422,ca,49.3568
424,c1,70.8956
424,c2,80.4916
424,c3,85.32
424,c4,88.237
424,c5,90.5354
424,m1,112.4388
424,m2,112.1415
424,m3,23.5131
424,ca,49.3568
428,c1,70.6708
428,c2,80.3792
428,c3,85.2638
428,c4,88.1808
428,c5,90.4794
428,m1,113.0008
428,m2,112.4785
428,m3,23.5131
428,ca,49.3568
430,c1,70.4464
430,c2,80.2106
430,c3,85.1514
430,c4,88.0688
430,c5,90.4232
430,m1,113.0008
430,m2,112.9273
430,m3,23.5131
430,ca,49.3568
433,c1,70.2224
433,c2,80.0984
433,c3,85.0392
433,c4,88.0126
433,c5,90.367
433,m1,113.5062
433,m2,112.9273
433,m3,23.7375
433,ca,49.3568
435,c1,69.9982
435,c2,79.93
435,c3,84.927
435,c4,87.9002
435,c5,90.311
435,m1,113.5062
435,m2,113.4317
435,m3,23.7375
435,ca,49.3568
438,c1,69.8298
438,c2,79.8176
438,c3,84.8146
438,c4,87.844
438,c5,90.1988
438,m1,113.787
438,m2,113.8807
438,m3,23.7375
438,ca,49.3568
440,c1,69.6054
440,c2,79.649
440,c3,84.7024
440,c4,87.7318
440,c5,90.1426
440,m1,113.899
440,m2,114.1055
440,m3,23.7375
440,ca,49.3568
443,c1,69.381
443,c2,79.5366
443,c3,84.59
443,c4,87.6756
443,c5,90.0864
443,m1,114.5166
443,m2,114.1055
443,m3,23.7375
443,ca,49.3568
445,c1,69.1564
445,c2,79.368
445,c3,84.4776
445,c4,87.5632
445,c5,90.0302
445,m1,114.91
445,m2,114.1055
445,m3,24.0745
445,ca,49.3568
448,c1,68.9878
448,c2,79.2558
448,c3,84.4214
448,c4,87.5072
448,c5,89.918
448,m1,115.5838
448,m2,114.1055
448,m3,24.0745
448,ca,49.3568
451,c1,68.763
451,c2,79.0874
451,c3,84.309
451,c4,87.395
451,c5,89.8618
451,m1,116.1452
451,m2,114.1055
451,m3,24.0745
451,ca,49.3568
453,c1,68.5386
453,c2,78.9752
453,c3,84.1968
453,c4,87.2828
453,c5,89.8056
453,m1,116.3134
453,m2,114.4427
453,m3,24.0745
453,ca,49.3568
456,c1,68.3138
456,c2,78.8068
456,c3,84.0846
456,c4,87.2266
456,c5,89.7494
456,m1,116.6504
456,m2,114.4427
456,m3,24.7483
456,ca,49.3568
458,c1,68.1452
458,c2,78.6946
458,c3,83.9724
458,c4,87.1142
458,c5,89.6932
458,m1,117.0432
458,m2,114.4427
458,m3,24.7483
458,ca,49.3568
460,c1,67.9206
460,c2,78.5262
460,c3,83.86
460,c4,87.058
460,c5,89.581
460,m1,117.5488
460,m2,114.4427
460,m3,24.7483
460,ca,49.3568
463,c1,67.696
463,c2,78.4138
463,c3,83.7476
463,c4,86.9456
463,c5,89.525
463,m1,116.7954
463,m2,114.4427
463,m3,24.7483
463,ca,49.3568
466,c1,67.4714
466,c2,78.2454
466,c3,83.6352
466,c4,86.8894
466,c5,89.4688
466,m1,118.8406
466,m2,114.4427
466,m3,24.7483
466,ca,49.3568
468,c1,67.3032
468,c2,78.1332
468,c3,83.523
468,c4,86.7772
468,c5,89.4128
468,m1,118.8406
468,m2,114.8919
468,m3,24.7483
468,ca,49.3568
471,c1,67.0786
471,c2,77.965
471,c3,83.4668
471,c4,86.721
471,c5,89.3566
471,m1,119.682
471,m2,114.8919
471,m3,24.7483
471,ca,49.3568
474,c1,66.8538
474,c2,77.8528
474,c3,83.3546
474,c4,86.609
474,c5,89.2442
474,m1,120.2994
474,m2,114.8919
474,m3,24.7483
474,ca,49.3568
476,c1,66.629
476,c2,77.6846
476,c3,83.2424
476,c4,86.5528
476,c5,89.188
