experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_host,validator_address,n_rounds_theoretical_argmin,n_rounds_theoretical_argmin_lost,MissedTurnRate,MissedTurnRate_note,n_rounds_won_not_argmin,blocks_won
run5-tbt-2s,continentale,1,2,none,true,17,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,continentale,1,2,none,true,17,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,2,2,1.0,,0,0
run5-tbt-2s,continentale,1,2,none,true,17,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,1,0,0.0,,2,3
run5-tbt-2s,continentale,1,2,none,true,18,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,1,1,1.0,,0,0
run5-tbt-2s,continentale,1,2,none,true,18,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,7,3,0.42857143,,1,5
run5-tbt-2s,continentale,1,2,none,true,18,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,4,1,0.25,,4,7
run5-tbt-2s,continentale,1,2,none,true,19,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,1,1,1.0,,0,0
run5-tbt-2s,continentale,1,2,none,true,19,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,continentale,1,2,none,true,19,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,11,0,0.0,,1,12
run5-tbt-2s,continentale,1,2,none,true,20,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,2,1,0.5,,0,1
run5-tbt-2s,continentale,1,2,none,true,20,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,4,4,1.0,,0,0
run5-tbt-2s,continentale,1,2,none,true,20,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,6,0,0.0,,5,11
run5-tbt-2s,continentale,1,2,none,true,21,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,1,1,1.0,,0,0
run5-tbt-2s,continentale,1,2,none,true,21,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,2,2,1.0,,0,0
run5-tbt-2s,continentale,1,2,none,true,21,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,9,0,0.0,,3,12
run5-tbt-2s,continentale,1,2,none,true,22,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,continentale,1,2,none,true,22,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,5,1,0.2,,1,5
run5-tbt-2s,continentale,1,2,none,true,22,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,7,1,0.14285714,,1,7
run5-tbt-2s,continentale,1,2,none,true,23,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,0,0,,not computable: never the theoretical argmin in this epoch,0,0
run5-tbt-2s,continentale,1,2,none,true,23,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,6,4,0.66666667,,2,4
run5-tbt-2s,continentale,1,2,none,true,23,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,6,2,0.33333333,,4,8
run5-tbt-2s,continentale,1,2,none,true,24,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,2,1,0.5,,0,1
run5-tbt-2s,continentale,1,2,none,true,24,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,3,0,0.0,,2,5
run5-tbt-2s,continentale,1,2,none,true,24,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,7,1,0.14285714,,0,6
run5-tbt-2s,continentale,1,2,none,true,25,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,4,4,1.0,,0,0
run5-tbt-2s,continentale,1,2,none,true,25,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,3,0,0.0,,8,11
run5-tbt-2s,continentale,1,2,none,true,25,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,5,4,0.8,,0,1
