experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,epoch_buried,validator_host,validator_address,w_raw_start,w_raw_end,w_eff_start,w_eff_end,psi,p_theoretical_blockweighted,n_blocks,O_i,E_i,p_hat,wilson95_low,wilson95_high,p_theoretical_inside_wilson95,abs_error_p,share_changed_within_epoch
run5-tbt-2s,continentale,1,2,none,true,17,1,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,6539,6539,6539.0,6539.0,1.0,0.112165,3,0,0.336495,0.0,0.0,0.56149703,1,0.112165,0
run5-tbt-2s,continentale,1,2,none,true,17,1,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,15454,15454,15454.0,15454.0,1.0,0.265086,3,0,0.795258,0.0,0.0,0.56149703,1,0.265086,0
run5-tbt-2s,continentale,1,2,none,true,17,1,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,36305,36305,36305.0,36305.0,1.0,0.622749,3,3,1.868247,1.0,0.43850297,1.0,1,0.377251,0
run5-tbt-2s,continentale,1,2,none,true,18,1,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,6539,4122,6539.0,4122.0,1.0,0.100265,12,0,1.20318,0.0,0.0,0.24249401,1,0.100265,1
run5-tbt-2s,continentale,1,2,none,true,18,1,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,15454,10373,15454.0,10373.0,1.0,0.24229725,12,5,2.907567,0.41666667,0.19326031,0.68048869,1,0.17436942,1
run5-tbt-2s,continentale,1,2,none,true,18,1,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,36305,34808,36305.0,34808.0,1.0,0.65743775,12,7,7.889253,0.58333333,0.31951131,0.80673969,1,0.07410442,1
run5-tbt-2s,continentale,1,2,none,true,19,1,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,4122,6539,4122.0,6539.0,1.0,0.09075083,12,0,1.08901,0.0,0.0,0.24249401,1,0.09075083,1
run5-tbt-2s,continentale,1,2,none,true,19,1,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,10373,15454,10373.0,15454.0,1.0,0.22194592,12,0,2.663351,0.0,0.0,0.24249401,1,0.22194592,1
run5-tbt-2s,continentale,1,2,none,true,19,1,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,34808,42907,34808.0,42907.0,1.0,0.68730325,12,12,8.247639,1.0,0.75750599,1.0,0,0.31269675,1
run5-tbt-2s,continentale,1,2,none,true,20,1,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,6539,8243,6539.0,8243.0,1.0,0.11491633,12,1,1.378996,0.08333333,0.01486509,0.35387991,1,0.031583,1
run5-tbt-2s,continentale,1,2,none,true,20,1,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,15454,12999,15454.0,12999.0,1.0,0.23404167,12,0,2.8085,0.0,0.0,0.24249401,1,0.23404167,1
run5-tbt-2s,continentale,1,2,none,true,20,1,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,42907,36305,42907.0,36305.0,1.0,0.651042,12,11,7.812504,0.91666667,0.64612009,0.98513491,1,0.26562467,1
run5-tbt-2s,continentale,1,2,none,true,21,1,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,8243,6539,8243.0,6539.0,1.0,0.12907767,12,0,1.548932,0.0,0.0,0.24249401,1,0.12907767,1
run5-tbt-2s,continentale,1,2,none,true,21,1,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,12999,15454,12999.0,15454.0,1.0,0.22996333,12,0,2.75956,0.0,0.0,0.24249401,1,0.22996333,1
run5-tbt-2s,continentale,1,2,none,true,21,1,m1,1PsQyHWKH4xk2wTCB5JLwBYXPAAA9wdtm1u1pA,36305,42907,36305.0,42907.0,1.0,0.640959,12,12,7.691508,1.0,0.75750599,1.0,0,0.359041,1
run5-tbt-2s,continentale,1,2,none,true,22,1,m3,17T8kJfSiCizDdpFGYkHLao39XoWdGo3yaEjhJ,6539,6539,6539.0,6539.0,1.0,0.10240542,12,0,1.228865,0.0,0.0,0.24249401,1,0.10240542,1
run5-tbt-2s,continentale,1,2,none,true,22,1,m2,18GGauDrTeEJnuo5WxTDKBoNSryjXMhQvGRPjC,15454,12999,15454.0,12999.0,1.0,0.22563958,12,5,2.707675,0.41666667,0.19326031,0.68048869,1,0.19102708,1
