height,block_hash,proposer_address,proposer_host,n_hosts_seen,hosts_seen,n_lines,first_log_timestamp,first_source_file,first_source_line
60,00c01d183bd8425788c16bcd810155d97680f7287857e6a43307d2300c579b5f,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,4,admin m1 m2 m3,8,2000-01-01 00:14:47,run/data/admin/debug.log,541
61,00609ebcb8e5bc30346f56d9789a7f02182b284a05097070b4332f6d6986b213,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,4,admin m1 m2 m3,8,2000-01-01 00:15:05,run/data/admin/debug.log,555
62,00cf296a2ca8ab5477d6f953c22f023c6b411d44ff052dac7bd9f8a28f7debb9,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,4,admin m1 m2 m3,8,2000-01-01 00:15:15,run/data/admin/debug.log,569
63,0074d96a3855436890a8eb2e41b47e27e7790674bc6d4c1985e17f965c29c776,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4,admin m1 m2 m3,8,2000-01-01 00:15:36,run/data/admin/debug.log,585
64,00f0efece8df82a65ce37c29e9a5ad0553baea82d51edfe5316ba4b9d84eac2b,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4,admin m1 m2 m3,8,2000-01-01 00:15:58,run/data/admin/debug.log,599
65,00336f2ccd31c651a5b667f8c0d5b292cb81602c0e9412f9c51dab46812e37e9,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4,admin m1 m2 m3,8,2000-01-01 00:16:16,run/data/admin/debug.log,616
66,0058081192a5fd37ef7874bfd200513ec33db01a6149a2d23be0803e6f87e289,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4,admin m1 m2 m3,8,2000-01-01 00:16:32,run/data/admin/debug.log,631
67,00f62039113d2eb895158ff59f4c3295466c6c282b01e7cd60cb2c46639faa3c,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4,admin m1 m2 m3,8,2000-01-01 00:16:50,run/data/admin/debug.log,645
68,0021f9bd82427fcadaf9083b969ca0b8a750a44952ceb88afac1da85b534d610,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,m3,4,admin m1 m2 m3,8,2000-01-01 00:17:02,run/data/admin/debug.log,659
69,002c59f6fda0c75154aab87f22d745b87d00a33243381e1e2d7e49388d80cad9,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,4,admin m1 m2 m3,8,2000-01-01 00:17:19,run/data/admin/debug.log,673
70,00fdd3496513265f649aa50a55d998920f286eb0395617175f2ac241d02579b3,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4,admin m1 m2 m3,8,2000-01-01 00:17:40,run/data/admin/debug.log,687
71,0015f6d1083c2e92e499afd46f6a96f7ac8d2f130cc9bc18f57e332a348da11d,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4,admin m1 m2 m3,8,2000-01-01 00:18:02,run/data/admin/debug.log,704
72,00ca999dc59c73962aedd53b4c252d9210b4167eb61607ad4a2b64221cda8014,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,4,admin m1 m2 m3,8,2000-01-01 00:18:18,run/data/admin/debug.log,718
73,00ba3275eee942bdb6dab0aae94d83863e61751ef139336b98aa0d93cc4db123,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,4,admin m1 m2 m3,8,2000-01-01 00:18:40,run/data/admin/debug.log,733
74,0016b882e22ba5e04a207f01113b1d021990c5e30cd69428466fd21f67cfea1d,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,4,admin m1 m2 m3,8,2000-01-01 00:18:58,run/data/admin/debug.log,747
75,00258fe518921fe0ef70c9965c1f0094c6bc4e249d9fe4488b97a4b6cc277c7e,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,4,admin m1 m2 m3,8,2000-01-01 00:19:14,run/data/admin/debug.log,761
76,00b1ab47fb51a7063d8b4fcdd3b986038f186e814e9c48dbcf3ade4b1032a3ef,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4,admin m1 m2 m3,8,2000-01-01 00:19:27,run/data/admin/debug.log,775
77,007d99bd822b854adee3fd0dfef05afff185c2014870eb0a624a7ceef98eaa37,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4,admin m1 m2 m3,8,2000-01-01 00:19:49,run/data/admin/debug.log,789
