txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
0ff576fd4d77af0337b567f94b5a56f4ab111207fb6cc4a44b3381068f3add47,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,1,1,18,946685067,946685085,151,19,txs.log UpdateTx
c6042967d25fb1431693a34a10bcac99b5a59abab12af411356f56c0e4dbe608,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,1,1,18,946685067,946685085,151,19,txs.log UpdateTx
38e1beafbed84da01fa2134dedac0b494775fb85424c97eb253b608195e1edf2,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,m3,1,1,18,946685067,946685085,151,19,txs.log UpdateTx
609ee73eee460c52df7ef5462fb8d30aa3f7db9935be4bc011558537b3b931ca,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,4390,2,29,946685229,946685242,140,30,txs.log UpdateTx
dec5ce978f75ca78f1620c8a8a3726df580a65c02b1e8a073ed20fb7f2a1f917,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,4980,2,29,946685229,946685242,140,30,txs.log UpdateTx
3b56ab04a4f16c56d61aad73c5096ca88218dd11050455fd4bad1a8f7372e1cc,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,m3,2418,2,29,946685229,946685242,140,30,txs.log UpdateTx
e2342f95a2a5845994ce231b9563cdb26c8805b7d943babb3573ed2a1fba24dd,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,47146,3,41,946685415,946685427,128,42,txs.log UpdateTx
1e7b090100bd0067c60cb44197580f5b88def77faa8afd1dbc34baa5e7d84ba7,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,24749,3,41,946685415,946685427,128,42,txs.log UpdateTx
1e144ae599916dcec54eb3414464492afe2f71fc767ba309c5e568b5eb2d3b52,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,m3,7967,3,41,946685415,946685427,128,42,txs.log UpdateTx
9e3b30521170e6ca935a2c3e92e5728f84e82c4c26e79a41692b83e5b1820efc,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,46543,4,53,946685592,946685602,116,54,txs.log UpdateTx
4e7e770f50202f2035138d4ce207a293fc76f4073fdec09bd7b62ead1151f8e9,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,94273,4,53,946685592,946685602,116,54,txs.log UpdateTx
abb0003830aa6dff991aecfdaa6a620445ac525ae88fc9298ebcda7931cbc118,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,m3,1DVAYRLwA57d87NS9TFhcyQtj8C9mS32fKGiy9,m3,12849,4,53,946685592,946685602,116,54,txs.log UpdateTx
985e6ba3b47ba512eb592e22476921308dab0aeb4d1856a7b905c695bd93cd01,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,1PpTi3s5tJLjp9iNH9aPhA4Q5X1xfyjCBggDGf,m1,86978,5,65,946685778,946685791,104,66,txs.log UpdateTx
f4f6706f71e2b23f923191b772e6eedcb97b9588bb8b4ab3992badfd91258f4b,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,1Fa91C9vk2Fmhr2c3x5vQUpki246CgvwBUVKfa,m2,43134,5,65,946685778,946685791,104,66,txs.log UpdateTx
