height,epoch,in_setup,host,address,score_raw,delay_logged_s,start_in_s,log_timestamp,duplicate_index,source_file,source_line
98,9,1,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,3.68653651e-07,2.656,2.656,2000-01-01 00:08:12,0,run/data/m1/debug.log,575
98,9,1,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2.72863355e-05,7.112,7.112,2000-01-01 00:08:11,0,run/data/m2/debug.log,565
98,9,1,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.00015925527,7.483,7.483,2000-01-01 00:08:11,0,run/data/m3/debug.log,548
99,9,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,9.75260947e-06,5.525,5.525,2000-01-01 00:08:15,0,run/data/m1/debug.log,910
99,9,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,3.19831551e-05,7.262,7.262,2000-01-01 00:08:16,0,run/data/m2/debug.log,580
99,9,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.000286910313,7.500,7.500,2000-01-01 00:08:16,0,run/data/m3/debug.log,563
100,9,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,1.43233162e-06,3.138,3.138,2000-01-01 00:08:22,0,run/data/m1/debug.log,1078
100,9,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,3.86615794e-05,7.374,7.374,2000-01-01 00:08:23,0,run/data/m2/debug.log,595
100,9,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,5.13305094e-05,7.462,7.462,2000-01-01 00:08:22,0,run/data/m3/debug.log,578
101,9,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,1.0940169e-06,3.011,3.011,2000-01-01 00:08:25,0,run/data/m1/debug.log,1185
101,9,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,4.19822112e-05,7.425,7.425,2000-01-01 00:08:26,0,run/data/m2/debug.log,610
101,9,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.000286094395,7.517,7.517,2000-01-01 00:08:26,0,run/data/m3/debug.log,593
102,9,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,1.49662464e-05,6.331,6.331,2000-01-01 00:08:28,0,run/data/m1/debug.log,1263
102,9,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,6.35698503e-05,7.522,7.522,2000-01-01 00:08:29,0,run/data/m2/debug.log,625
102,9,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.00025435484,7.533,7.533,2000-01-01 00:08:29,0,run/data/m3/debug.log,608
103,9,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,4.20407042e-07,2.718,2.718,2000-01-01 00:08:35,0,run/data/m1/debug.log,1361
103,9,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,4.1285651e-05,7.408,7.408,2000-01-01 00:08:36,0,run/data/m2/debug.log,648
103,9,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.000134882196,7.533,7.533,2000-01-01 00:08:36,0,run/data/m3/debug.log,631
104,9,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,1.00457446e-05,5.496,5.496,2000-01-01 00:08:38,0,run/data/m1/debug.log,1907
104,9,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,8.42405108e-05,7.531,7.531,2000-01-01 00:08:39,0,run/data/m2/debug.log,663
104,9,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.000133650983,7.533,7.533,2000-01-01 00:08:39,0,run/data/m3/debug.log,646
105,9,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,1.73773673e-05,6.492,6.492,2000-01-01 00:08:44,0,run/data/m1/debug.log,2238
105,9,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1.73535266e-05,6.490,6.490,2000-01-01 00:08:45,0,run/data/m2/debug.log,678
105,9,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,6.44384746e-05,7.534,7.534,2000-01-01 00:08:44,0,run/data/m3/debug.log,661
106,9,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,6.1307529e-06,4.659,4.659,2000-01-01 00:08:50,0,run/data/m1/debug.log,2686
106,9,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,0.00010309147,7.550,7.550,2000-01-01 00:08:51,0,run/data/m2/debug.log,693
106,9,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.000150468905,7.550,7.550,2000-01-01 00:08:51,0,run/data/m3/debug.log,676
107,9,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,3.85452273e-06,3.941,3.941,2000-01-01 00:08:56,0,run/data/m1/debug.log,2989
107,9,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,6.67047347e-05,7.470,7.470,2000-01-01 00:08:57,0,run/data/m2/debug.log,708
107,9,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,9.0011527e-05,7.482,7.482,2000-01-01 00:08:57,0,run/data/m3/debug.log,691
108,10,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,1.83958414e-06,3.275,3.275,2000-01-01 00:09:00,0,run/data/m1/debug.log,3424
108,10,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,4.19665069e-05,7.399,7.399,2000-01-01 00:09:01,0,run/data/m2/debug.log,723
108,10,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.000170956309,7.517,7.517,2000-01-01 00:09:01,0,run/data/m3/debug.log,706
109,10,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,4.81562469e-05,7.482,7.482,2000-01-01 00:09:04,0,run/data/m1/debug.log,3558
109,10,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,6.74469509e-05,7.538,7.538,2000-01-01 00:09:05,0,run/data/m2/debug.log,738
109,10,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.000122901049,7.550,7.550,2000-01-01 00:09:04,0,run/data/m3/debug.log,721
110,10,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,9.63060737e-06,5.386,5.386,2000-01-01 00:09:11,0,run/data/m1/debug.log,4681
110,10,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1.07616955e-05,5.589,5.589,2000-01-01 00:09:12,0,run/data/m2/debug.log,754
110,10,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,5.65987411e-05,7.468,7.468,2000-01-01 00:09:12,0,run/data/m3/debug.log,737
111,10,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,7.82917054e-05,7.462,7.462,2000-01-01 00:09:17,0,run/data/m1/debug.log,4704
111,10,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,1.37017217e-05,5.997,5.997,2000-01-01 00:09:18,0,run/data/m2/debug.log,769
111,10,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,2.97582167e-07,2.598,2.598,2000-01-01 00:09:17,0,run/data/m3/debug.log,752
112,10,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,4.05431686e-06,4.037,4.037,2000-01-01 00:09:22,0,run/data/m1/debug.log,4719
112,10,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,2.71124597e-05,7.074,7.074,2000-01-01 00:09:22,0,run/data/m2/debug.log,784
112,10,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,8.60513768e-05,7.514,7.514,2000-01-01 00:09:21,0,run/data/m3/debug.log,828
113,10,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,2.88923654e-08,2.480,2.480,2000-01-01 00:09:27,0,run/data/m1/debug.log,5571
113,10,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,3.56345783e-05,7.260,7.260,2000-01-01 00:09:28,0,run/data/m2/debug.log,799
113,10,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,6.7140935e-06,4.723,4.723,2000-01-01 00:09:27,0,run/data/m3/debug.log,843
114,10,0,m1,1ihctmEdJFVpXYNx7B1rbP9ALaeCCZpNVWv4q,4.69660469e-06,4.181,4.181,2000-01-01 00:09:30,0,run/data/m1/debug.log,5697
114,10,0,m2,1MHYudquDYbqcfKFeiPme4REV3zEevG9hz5JMm,9.45855735e-05,7.466,7.466,2000-01-01 00:09:31,0,run/data/m2/debug.log,814
114,10,0,m3,1azp6DNJXJxktRDqVLpMUDiVHKGQQTmFUsTbZR,0.000111147238,7.466,7.466,2000-01-01 00:09:32,0,run/data/m3/debug.log,858
