run_id,livello,tbt,height,epoca,nodo,indirizzo,tipo_movimento,importo_gas,controparte,motivo,saldo_gas_dopo,txid_o_riferimento,coerente_con_saldo
run3-tbt-5s/regionale,regionale,5,1,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,mining_reward,1000000.0,coinbase,"premio di catena del blocco 1, ricostruito da params.dat (nessuna metrica lo registra)",1000000.0,00cd68bb2ebf1ac2352b30e5fb323b3d13466d5bc9dd15bcb2bda91ca8526d0d,1
run3-tbt-5s/regionale,regionale,5,11,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,init,-100.0,c1,l'admin finanzia c1,999900.0,,1
run3-tbt-5s/regionale,regionale,5,11,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,init,-100.0,c2,l'admin finanzia c2,999800.0,,1
run3-tbt-5s/regionale,regionale,5,11,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,init,-100.0,c3,l'admin finanzia c3,999700.0,,1
run3-tbt-5s/regionale,regionale,5,11,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,init,-100.0,c4,l'admin finanzia c4,999600.0,,1
run3-tbt-5s/regionale,regionale,5,11,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,init,-100.0,c5,l'admin finanzia c5,999500.0,,1
run3-tbt-5s/regionale,regionale,5,11,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,init,-50.0,m1,l'admin finanzia m1,999450.0,,1
run3-tbt-5s/regionale,regionale,5,11,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,init,-50.0,m2,l'admin finanzia m2,999400.0,,1
run3-tbt-5s/regionale,regionale,5,11,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,init,-50.0,m3,l'admin finanzia m3,999350.0,,1
run3-tbt-5s/regionale,regionale,5,11,1,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,init,-50.0,ca,l'admin finanzia ca,999300.0,,1
run3-tbt-5s/regionale,regionale,5,67,6,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,999200.0,,1
run3-tbt-5s/regionale,regionale,5,73,7,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,999100.0,,1
run3-tbt-5s/regionale,regionale,5,73,7,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,999000.0,,1
run3-tbt-5s/regionale,regionale,5,85,8,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,998900.0,,1
run3-tbt-5s/regionale,regionale,5,97,9,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,998800.0,,1
run3-tbt-5s/regionale,regionale,5,97,9,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,998700.0,,1
run3-tbt-5s/regionale,regionale,5,109,10,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,998600.0,,1
run3-tbt-5s/regionale,regionale,5,109,10,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m3,l'admin finanzia m3,998500.0,,1
run3-tbt-5s/regionale,regionale,5,124,11,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,998400.0,,1
run3-tbt-5s/regionale,regionale,5,137,12,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,998300.0,,1
run3-tbt-5s/regionale,regionale,5,137,12,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,998200.0,,1
run3-tbt-5s/regionale,regionale,5,149,13,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,998100.0,,1
run3-tbt-5s/regionale,regionale,5,159,14,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,998000.0,,1
run3-tbt-5s/regionale,regionale,5,159,14,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,997900.0,,1
run3-tbt-5s/regionale,regionale,5,169,15,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,997800.0,,1
run3-tbt-5s/regionale,regionale,5,181,16,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,997700.0,,1
run3-tbt-5s/regionale,regionale,5,196,17,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,997600.0,,1
run3-tbt-5s/regionale,regionale,5,196,17,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,997500.0,,1
run3-tbt-5s/regionale,regionale,5,207,18,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,997400.0,,1
run3-tbt-5s/regionale,regionale,5,218,19,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,997300.0,,1
run3-tbt-5s/regionale,regionale,5,218,19,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,997200.0,,1
run3-tbt-5s/regionale,regionale,5,218,19,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m3,l'admin finanzia m3,997100.0,,1
run3-tbt-5s/regionale,regionale,5,230,20,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,997000.0,,1
run3-tbt-5s/regionale,regionale,5,242,21,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,996900.0,,1
run3-tbt-5s/regionale,regionale,5,255,22,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,996800.0,,1
run3-tbt-5s/regionale,regionale,5,255,22,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,996700.0,,1
run3-tbt-5s/regionale,regionale,5,266,23,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,996600.0,,1
run3-tbt-5s/regionale,regionale,5,281,24,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,996500.0,,1
run3-tbt-5s/regionale,regionale,5,281,24,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,996400.0,,1
run3-tbt-5s/regionale,regionale,5,292,25,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,996300.0,,1
run3-tbt-5s/regionale,regionale,5,303,26,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,996200.0,,1
run3-tbt-5s/regionale,regionale,5,318,27,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,996100.0,,1
run3-tbt-5s/regionale,regionale,5,318,27,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,996000.0,,1
run3-tbt-5s/regionale,regionale,5,329,28,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,995900.0,,1
run3-tbt-5s/regionale,regionale,5,329,28,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m3,l'admin finanzia m3,995800.0,,1
run3-tbt-5s/regionale,regionale,5,339,29,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,995700.0,,1
run3-tbt-5s/regionale,regionale,5,339,29,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m2,l'admin finanzia m2,995600.0,,1
run3-tbt-5s/regionale,regionale,5,349,30,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,995500.0,,1
run3-tbt-5s/regionale,regionale,5,365,31,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,995400.0,,1
run3-tbt-5s/regionale,regionale,5,374,32,admin,1FQyjdy72ALUVPJzGeNmNMAJ3cCBZcsobxd1DT,refill,-100.0,m1,l'admin finanzia m1,995300.0,,1
