run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run3-tbt-5s/regionale,regionale,5,67,68,6,c2,1A4CrFTvpKkWiGKyfcWKP3P5Ds6KMtYA11iE14,m1,1,ok,,ed7b89d232a35e0ed56dd48f04dc2a25775438405fb6eb3541ba929313d6d0cc
run3-tbt-5s/regionale,regionale,5,67,68,6,c5,1XZvMfDDwwKtNGuGmjcDCiMPgHW9iyKB5AV7kN,m3,1,ok,,ca7909851bd967169c88c9eaea02a0e0c83beb445968c87b8714d5852300484b
run3-tbt-5s/regionale,regionale,5,67,68,6,c4,1CyRAtgWZSyPLhC773ckjxce1q6dYoQKSyNrqt,m2,1,ok,,a5ea1f887795e97a9e0ef7be07fe23eba72f137d73309fef34797656768b093c
run3-tbt-5s/regionale,regionale,5,67,68,6,c3,1b1ZDAStzMbTZrRLLYn6FkR3gJu28HRKRSfWAa,m2,1,ok,,ecc527a3a8dad481173fb662b8002de848ca3205ab166d05a1025843da75b5b2
run3-tbt-5s/regionale,regionale,5,67,68,6,c1,1SQMyZsYBPsB6Z3JdtVvK5Z4nzaQ7kisunM2wk,m1,1,ok,,181b06d4793079a9c79f0d1cc6816f9f939b1c8530eeeed9d5d19ad939da7f9c
run3-tbt-5s/regionale,regionale,5,68,70,6,c1,1SQMyZsYBPsB6Z3JdtVvK5Z4nzaQ7kisunM2wk,m1,2,ok,,077f2f38fa116981bd0a587e39c87deb20a82971113a07a80dd1217ad8deb1ca
run3-tbt-5s/regionale,regionale,5,70,71,6,c2,1A4CrFTvpKkWiGKyfcWKP3P5Ds6KMtYA11iE14,m1,2,ok,,3aa6dcbe050dd9ebf315724c6e787cda7ae6cfa532fa1044995fef926a51c69a
run3-tbt-5s/regionale,regionale,5,70,71,6,c3,1b1ZDAStzMbTZrRLLYn6FkR3gJu28HRKRSfWAa,m2,2,ok,,4c980f4dc7036d3c00a06b77d37848bc5cef394709775f1ef82f8b75d30cde02
run3-tbt-5s/regionale,regionale,5,70,71,6,c1,1SQMyZsYBPsB6Z3JdtVvK5Z4nzaQ7kisunM2wk,m1,3,ok,,73b5d7581cd280b3b4c0406b39574c3506a2dd8d20af7b3efdec07dc990a186e
run3-tbt-5s/regionale,regionale,5,71,72,7,c4,1CyRAtgWZSyPLhC773ckjxce1q6dYoQKSyNrqt,m2,2,ok,,2b92f23454a87af2242b78fe510a1614ca7bd6387a299fa64c12678ca3cdc947
