run_id,livello,tbt,height_invio,height_conferma,epoca,nodo_publisher,indirizzo,miner_cluster,seq,esito,dettaglio_errore,txid
run4-tbt-3s/regionale,regionale,3,110,111,10,c5,1RXZQ2pkeED1MeS3kxqEnJDMNAhSdezJkkp58U,m3,1,ok,,5e8c4b83aef49da38b9e6da77b7e28d19c2dcea1bff640ef5dac8073b964d782
run4-tbt-3s/regionale,regionale,3,110,111,10,c2,1NANoPBR8wpgcbQn9rF3rafBCqk3Ge8FZyUyFo,m1,1,ok,,c48b89d910d7bbd25c50a6960669cd4f283911df018b519d85cc635013afc5ed
run4-tbt-3s/regionale,regionale,3,110,111,10,c1,14SymtvjoTZsyNvK9hmhZXPizVBCkbRqbkLBte,m1,1,ok,,d08409a4ecadf418cabbf032e466e082423f6dc4254a8da800345e5b0346e1db
run4-tbt-3s/regionale,regionale,3,110,111,10,c4,1YdH7mJHbFr7JsSZFQrDKgWA2WQofB6BE4jWN6,m2,1,ok,,3dd931a7ad2b630a459e1a3d44b2da2dd96390eae357b556bb27d89633a0084c
run4-tbt-3s/regionale,regionale,3,110,111,10,c3,13HRhqN6skbEU5KGpLtLoZtwjN76WMQ1iMUaMB,m2,1,ok,,e4fb1751b72c0f071650c1baec680fd2853ab867ffbce5d9b7d21a7c3b3e1949
run4-tbt-3s/regionale,regionale,3,112,113,10,c1,14SymtvjoTZsyNvK9hmhZXPizVBCkbRqbkLBte,m1,2,ok,,6ba37473b7010fa2e471bd6088ca1bfc44f13230f9c407fda096311a71b4f3fa
run4-tbt-3s/regionale,regionale,3,114,115,10,c2,1NANoPBR8wpgcbQn9rF3rafBCqk3Ge8FZyUyFo,m1,2,ok,,86f5ee2837a4ae80451ed50c343a7592915efab1d9428717676f6a3b4e55d24f
run4-tbt-3s/regionale,regionale,3,115,116,10,c3,13HRhqN6skbEU5KGpLtLoZtwjN76WMQ1iMUaMB,m2,2,ok,,24f506d2e2e74bb724e5128d0f4b33026f42baac2c1c541a03f8ae8e1e4213e9
run4-tbt-3s/regionale,regionale,3,115,116,10,c1,14SymtvjoTZsyNvK9hmhZXPizVBCkbRqbkLBte,m1,3,ok,,4874ab8a710a8dae3938da466652bbfd59ae91df247c26636871cf0c77427325
run4-tbt-3s/regionale,regionale,3,116,117,10,c4,1YdH7mJHbFr7JsSZFQrDKgWA2WQofB6BE4jWN6,m2,2,ok,,9949142debf52bffaa151b6b205dbaddbc488e7fd258916663a954a625e4c4b5
run4-tbt-3s/regionale,regionale,3,117,118,10,c2,1NANoPBR8wpgcbQn9rF3rafBCqk3Ge8FZyUyFo,m1,3,ok,,d4e25cde22bbdd3cc8a1d398d9f83da004c73f90b09470ca9b022482c9bb1c86
