txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
cfc8a8163301e993f9cedfff5d92a5ba2fd65c9c3837f09910e9886d332ba742,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,1,6,85,946685064,946685065,446,86,txs.log UpdateTx
fc4ef334c12bbb8e13bfdf7649e2097707f27c508360454cedfb167deb83d378,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,1,6,85,946685064,946685065,446,86,txs.log UpdateTx
95a8630e82ac6c5455c885b32fa5da9e855be404441da0a5b4957b3744b76f00,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,1,6,85,946685064,946685065,446,86,txs.log UpdateTx
8545ad412b888e4ae307275e2f866962a58999583552de6ff1fe1544e8824725,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,3269,8,101,946685112,946685116,430,102,txs.log UpdateTx
1f05bb3b38a458f7041ca4143d67e93c2e456faaa3afdd5a4e1b5d3ea9436685,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,5186,8,101,946685112,946685116,430,102,txs.log UpdateTx
93e9646fc0db1fb42bacb320fa62c09620477f6d4849f6626a43fe557f7dbf15,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,12606,8,101,946685112,946685116,430,102,txs.log UpdateTx
c66ed25e407ab034a97a6e84e069705c4225b8f007947306adb29d638f127061,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,1323,9,113,946685151,946685154,417,115,txs.log UpdateTx
870e608c578523359a2ddcfbbf384478c1b985ae239e87a0d951eb24f5abfba6,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,4278,9,114,946685151,946685154,417,115,txs.log UpdateTx
91c92cf55a72949b090d1342457de8f7f8d763ce0171b754b72bb5cb2c22de38,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,1209,9,113,946685151,946685154,417,115,txs.log UpdateTx
0f56611df85cad3403a1b6425bf940888c8b6a97eebf19e52880efd488d9e2f7,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,7727,10,125,946685187,946685189,406,126,txs.log UpdateTx
