height,signer_address,signer_host,score,delay_floor_s,ntime,parent_ntime,n_hosts_seen,hosts_seen,n_lines,first_log_timestamp,first_source_file,first_source_line
144,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,2.81930785e-05,4,946685246,946685241,4,admin m1 m2 m3,8,2000-01-01 00:07:26,run/data/admin/debug.log,795
145,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,5.15178907e-05,4,946685250,946685246,4,admin m1 m2 m3,8,2000-01-01 00:07:30,run/data/admin/debug.log,809
146,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,4.7593789e-07,1,946685252,946685250,4,admin m1 m2 m3,8,2000-01-01 00:07:32,run/data/admin/debug.log,823
147,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,3.0299137e-06,2,946685254,946685252,4,admin m1 m2 m3,8,2000-01-01 00:07:35,run/data/admin/debug.log,837
148,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,2.55226114e-05,3,946685259,946685254,4,admin m1 m2 m3,8,2000-01-01 00:07:39,run/data/admin/debug.log,851
149,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,2.26778624e-06,1,946685261,946685259,4,admin m1 m2 m3,8,2000-01-01 00:07:41,run/data/admin/debug.log,867
150,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,6.57750739e-06,2,946685264,946685261,4,admin m1 m2 m3,8,2000-01-01 00:07:45,run/data/admin/debug.log,882
151,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,7.01863367e-07,1,946685267,946685264,4,admin m1 m2 m3,8,2000-01-01 00:07:47,run/data/admin/debug.log,896
152,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,8.54785746e-06,2,946685271,946685267,4,admin m1 m2 m3,11,2000-01-01 00:07:51,run/data/admin/debug.log,910
152,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,2.97587023e-05,4,946685271,946685267,4,admin m1 m2 m3,9,2000-01-01 00:07:51,run/data/admin/debug.log,921
153,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,9.37809899e-06,2,946685274,946685271,4,admin m1 m2 m3,11,2000-01-01 00:07:55,run/data/admin/debug.log,940
153,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,1.10540833e-05,3,946685274,946685271,4,admin m1 m2 m3,9,2000-01-01 00:07:55,run/data/admin/debug.log,951
154,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,2.10604384e-05,3,946685279,946685274,4,admin m1 m2 m3,8,2000-01-01 00:07:59,run/data/admin/debug.log,970
155,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,1.81744699e-07,1,946685282,946685279,4,admin m1 m2 m3,11,2000-01-01 00:08:02,run/data/admin/debug.log,994
155,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,5.12354513e-06,2,946685282,946685279,4,admin m1 m2 m3,9,2000-01-01 00:08:02,run/data/admin/debug.log,1005
156,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,6.71088258e-07,1,946685284,946685282,4,admin m1 m2 m3,8,2000-01-01 00:08:05,run/data/admin/debug.log,1024
157,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,9.44603823e-06,2,946685289,946685284,4,admin m1 m2 m3,8,2000-01-01 00:08:09,run/data/admin/debug.log,1038
158,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,7.03839078e-06,2,946685292,946685289,4,admin m1 m2 m3,8,2000-01-01 00:08:12,run/data/admin/debug.log,1054
159,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,8.43330814e-06,2,946685295,946685292,4,admin m1 m2 m3,8,2000-01-01 00:08:16,run/data/admin/debug.log,1068
160,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,6.68376822e-05,4,946685300,946685295,4,admin m1 m2 m3,8,2000-01-01 00:08:20,run/data/admin/debug.log,1082
161,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,1.42102401e-05,3,946685304,946685300,4,admin m1 m2 m3,11,2000-01-01 00:08:24,run/data/admin/debug.log,1096
161,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,5.95306345e-05,4,946685304,946685300,4,admin m1 m2 m3,9,2000-01-01 00:08:25,run/data/admin/debug.log,1107
162,1Fvwvr9t6JbW7AevoxRSprbvz8VvNC6RQrjo4j,m3,0.000269989531,4,946685308,946685304,4,admin m1 m2 m3,11,2000-01-01 00:08:29,run/data/admin/debug.log,1127
162,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,2.93999142e-05,3,946685308,946685304,4,admin m1 m2 m3,9,2000-01-01 00:08:29,run/data/admin/debug.log,1138
163,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,1.55618961e-05,3,946685312,946685308,4,admin m1 m2 m3,8,2000-01-01 00:08:32,run/data/admin/debug.log,1157
164,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,3.65123405e-05,4,946685316,946685312,4,admin m1 m2 m3,8,2000-01-01 00:08:37,run/data/admin/debug.log,1178
165,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,5.29531513e-06,2,946685319,946685316,4,admin m1 m2 m3,8,2000-01-01 00:08:40,run/data/admin/debug.log,1192
166,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,6.53125636e-05,4,946685324,946685319,4,admin m1 m2 m3,8,2000-01-01 00:08:44,run/data/admin/debug.log,1206
167,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,4.28568532e-05,4,946685328,946685324,4,admin m1 m2 m3,8,2000-01-01 00:08:49,run/data/admin/debug.log,1220
168,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,3.13811453e-05,3,946685333,946685328,4,admin m1 m2 m3,8,2000-01-01 00:08:53,run/data/admin/debug.log,1234
169,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,9.24070529e-06,2,946685336,946685333,4,admin m1 m2 m3,8,2000-01-01 00:08:57,run/data/admin/debug.log,1248
170,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,3.01202748e-05,3,946685340,946685336,4,admin m1 m2 m3,8,2000-01-01 00:09:01,run/data/admin/debug.log,1262
171,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,5.2912046e-06,2,946685343,946685340,4,admin m1 m2 m3,8,2000-01-01 00:09:03,run/data/admin/debug.log,1276
172,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,9.71182978e-06,2,946685346,946685343,4,admin m1 m2 m3,8,2000-01-01 00:09:06,run/data/admin/debug.log,1290
173,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,3.87655365e-05,4,946685350,946685346,4,admin m1 m2 m3,8,2000-01-01 00:09:11,run/data/admin/debug.log,1305
174,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,1.08278723e-05,2,946685354,946685350,4,admin m1 m2 m3,8,2000-01-01 00:09:14,run/data/admin/debug.log,1320
175,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,2.31688998e-06,1,946685356,946685354,4,admin m1 m2 m3,8,2000-01-01 00:09:16,run/data/admin/debug.log,1334
176,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,2.27039716e-05,3,946685360,946685356,4,admin m1 m2 m3,8,2000-01-01 00:09:21,run/data/admin/debug.log,1348
177,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,5.93829478e-05,4,946685365,946685360,4,admin m1 m2 m3,8,2000-01-01 00:09:25,run/data/admin/debug.log,1362
178,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,7.75483235e-06,2,946685368,946685365,4,admin m1 m2 m3,8,2000-01-01 00:09:28,run/data/admin/debug.log,1376
179,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,1.15842077e-06,1,946685371,946685368,4,admin m1 m2 m3,11,2000-01-01 00:09:31,run/data/admin/debug.log,1390
179,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,1.0457921e-05,3,946685371,946685368,4,admin m1 m2 m3,9,2000-01-01 00:09:32,run/data/admin/debug.log,1401
180,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,1.93636806e-05,3,946685375,946685371,4,admin m1 m2 m3,8,2000-01-01 00:09:36,run/data/admin/debug.log,1420
181,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,2.54919336e-05,3,946685380,946685375,4,admin m1 m2 m3,11,2000-01-01 00:09:40,run/data/admin/debug.log,1434
181,1LDi4AMPpyKL7zUKtJHfjBPmNqTCR7cePZa1hk,m1,1.35647423e-05,3,946685380,946685375,4,admin m1 m2 m3,9,2000-01-01 00:09:40,run/data/admin/debug.log,1445
182,1ZizoV8be5qn4x2Uk4tmToQ9Usx1nqZaxZUHs,m2,7.87598759e-05,4,946685384,946685380,4,admin m1 m2 m3,8,2000-01-01 00:09:45,run/data/admin/debug.log,1466
