tip_height,round_height,host,window,mean_spacing_s,tblock_s,phi_s,phi_bound_s,log_timestamp,n_occurrences,source_file,source_line
199,200,admin,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:03,2,run/data/admin/debug.log,895
199,200,m1,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:01,3,run/data/m1/debug.log,777
199,200,m2,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:02,3,run/data/m2/debug.log,751
199,200,m3,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:02,3,run/data/m3/debug.log,740
200,201,admin,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:06,5,run/data/admin/debug.log,909
200,201,m1,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:03,6,run/data/m1/debug.log,892
200,201,m2,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:04,6,run/data/m2/debug.log,766
200,201,m3,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:04,6,run/data/m3/debug.log,755
201,202,admin,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:10,5,run/data/admin/debug.log,939
201,202,m1,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:06,6,run/data/m1/debug.log,1078
201,202,m2,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:06,6,run/data/m2/debug.log,896
201,202,m3,12,2.167,2.000,-0.167,1.000,2000-01-01 00:07:07,6,run/data/m3/debug.log,786
202,203,admin,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:13,5,run/data/admin/debug.log,975
202,203,m1,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:09,6,run/data/m1/debug.log,1403
202,203,m2,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:09,6,run/data/m2/debug.log,1085
202,203,m3,12,2.250,2.000,-0.250,1.000,2000-01-01 00:07:11,6,run/data/m3/debug.log,821
203,204,admin,12,2.417,2.000,-0.417,1.000,2000-01-01 00:07:16,5,run/data/admin/debug.log,1005
203,204,m1,12,2.417,2.000,-0.417,1.000,2000-01-01 00:07:13,6,run/data/m1/debug.log,1549
203,204,m2,12,2.417,2.000,-0.417,1.000,2000-01-01 00:07:13,6,run/data/m2/debug.log,1382
203,204,m3,12,2.417,2.000,-0.417,1.000,2000-01-01 00:07:14,6,run/data/m3/debug.log,852
204,205,admin,12,2.417,2.000,-0.417,1.000,2000-01-01 00:07:20,5,run/data/admin/debug.log,1045
204,205,m1,12,2.417,2.000,-0.417,1.000,2000-01-01 00:07:16,6,run/data/m1/debug.log,1584
204,205,m2,12,2.417,2.000,-0.417,1.000,2000-01-01 00:07:16,6,run/data/m2/debug.log,1563
204,205,m3,12,2.417,2.000,-0.417,1.000,2000-01-01 00:07:17,6,run/data/m3/debug.log,893
205,206,admin,12,2.583,2.000,-0.583,1.000,2000-01-01 00:07:23,5,run/data/admin/debug.log,1088
205,206,m1,12,2.583,2.000,-0.583,1.000,2000-01-01 00:07:19,6,run/data/m1/debug.log,1837
205,206,m2,12,2.583,2.000,-0.583,1.000,2000-01-01 00:07:19,6,run/data/m2/debug.log,1630
205,206,m3,12,2.583,2.000,-0.583,1.000,2000-01-01 00:07:21,6,run/data/m3/debug.log,938
206,207,admin,12,2.750,2.000,-0.750,1.000,2000-01-01 00:07:25,2,run/data/admin/debug.log,1118
206,207,m1,12,2.750,2.000,-0.750,1.000,2000-01-01 00:07:23,3,run/data/m1/debug.log,2510
206,207,m2,12,2.667,2.000,-0.667,1.000,2000-01-01 00:07:22,3,run/data/m2/debug.log,1770
206,207,m3,12,2.667,2.000,-0.667,1.000,2000-01-01 00:07:24,3,run/data/m3/debug.log,985
207,208,admin,12,2.750,2.000,-0.750,1.000,2000-01-01 00:07:27,2,run/data/admin/debug.log,1132
