txid,publisher_address,publisher_host,node_address,node_host,weight,epoch_tag,height_payload,timestamp_payload,blocktime,confirmations,confirm_height,confirm_height_source
5226e7542fe411907264623aa12504be6df4628c13982b511b890cf9d7d9f95a,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,1,3,52,946685061,946685065,364,53,txs.log UpdateTx
4868bbd2c78544226f404326ad8ab02f823c5cf3bf60bf9282aab6d6ffd02cb8,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,1,3,52,946685064,946685065,364,53,txs.log UpdateTx
cb8cc02522381c464a1de8a9bfdac710639cb4ab0f2fa7b56b33d171e5f681a6,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1,3,52,946685064,946685065,364,53,txs.log UpdateTx
bed503821972480988cfd2b72bca2e6213581d191233124134b7722fa3d88d3a,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,3269,5,65,946685127,946685133,351,66,txs.log UpdateTx
6ed4b1dd260d1c629549414b2453ec89c12e2f99c1749bc8a3fc6851472f04b7,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12606,5,65,946685127,946685133,351,66,txs.log UpdateTx
56ad5194c04026f6dcf39242ad07d66ba01ff4e23a721ae16131708355880328,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,5186,5,65,946685127,946685133,351,66,txs.log UpdateTx
096c1f0a6d6e58b9855acec7aec91a93c4bea97ae2b72b0beb89903c57c8b402,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,17404,6,77,946685190,946685195,339,78,txs.log UpdateTx
cc4d109ce1eb30d25e9d7ceaa407ae8f923eab06e966f30c2297b42bf496e0e1,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,6500,6,77,946685190,946685195,339,78,txs.log UpdateTx
032155111db39d4ba90709e7f0a92715d5860b43c1caa8477b6d6f8c346a7819,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,62099,7,89,946685250,946685254,327,90,txs.log UpdateTx
517453cdb345b64f71751d865eac5a44c24e3fd08047503d712c8160f5833b57,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,7531,7,89,946685250,946685254,327,90,txs.log UpdateTx
e3204f2c73a0130c85f7e736310e74e2eaf43a9e151326c4b4f432df118a8647,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,25615,7,89,946685253,946685254,327,90,txs.log UpdateTx
9dadac77701dfdcf5b2a5722420fc7644e071f4d9c9d03f950e2136108aae869,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,60602,8,101,946685310,946685314,315,102,txs.log UpdateTx
8a56077bf467423435cccb8c069e0f52f8e48a2fc82a3a811d66a20a92e39446,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,20535,8,101,946685310,946685314,315,102,txs.log UpdateTx
8e8524d183bb45c8d7bb7ad1e72ecbf7402d60581a3d37899fc58e8e8ece3044,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,8243,8,101,946685310,946685314,315,102,txs.log UpdateTx
ede99f5029066bf0ce5d65292c7db99fca7fcc0ce1b9a21cd1ffce56dee5f74a,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,20707,9,113,946685376,946685380,303,114,txs.log UpdateTx
3719567475159b8916cd6497d932cafb0cebd11f5151bd4262648c840e9b68d1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,61643,10,125,946685442,946685445,291,126,txs.log UpdateTx
dc49c453b81ac83bcb60e93cab75ff6a89e236f43cc439c30fd0847a1e8161b7,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,25615,10,125,946685442,946685445,291,126,txs.log UpdateTx
f43c8fa69c449f1581a193d2fdae61f188aa2831401943382583f7bfc98f0e2b,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,1CL4LiiNpuWSxPGYkh8WN8g7EnEjU4EK3kDWCA,m3,7531,10,125,946685442,946685445,291,126,txs.log UpdateTx
c61a5f99c48150e8eb8450a72c97ec347b4dcd6a9fb5d1f346bb700a30849378,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,12zTjgCumTMomJBYYnuKAixmrhW7dXX12NKDwg,m1,60602,11,137,946685499,946685502,279,138,txs.log UpdateTx
4fef0816216e282a44276534a8448765f5fa0c967967b6e00efdb4d8e71c4ca6,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,1B6r6YPpfhSzpSvUo39JkyfYERxVrLyDC1ai7u,m2,23161,11,137,946685499,946685502,279,138,txs.log UpdateTx
