sample_height,host,balance_gas
196,m3,26.2621
196,ca,49.3562
202,c1,94.745
202,c2,96.4216
202,c3,97.2604
202,c4,97.764
202,c5,98.2118
202,m1,109.0454
202,m2,109.1892
202,m3,26.1565
202,ca,49.3562
207,c1,94.5212
207,c2,96.3096
207,c3,97.1486
207,c4,97.708
207,c5,98.1
207,m1,7.7225
207,m2,44.9423
207,m3,21.28
207,ca,49.3562
212,c1,94.3536
212,c2,96.1416
212,c3,97.0926
212,c4,97.596
212,c5,98.044
212,m1,108.4591
212,m2,44.8665
212,m3,21.28
212,ca,49.3562
218,c1,94.129
218,c2,96.0298
218,c3,96.9808
218,c4,97.54
218,c5,97.988
218,m1,7.0124
218,m2,19.5604
218,m3,17.3788
218,ca,49.3562
224,c1,93.9044
224,c2,95.862
224,c3,96.8688
224,c4,97.4282
224,c5,97.932
224,m1,107.86
224,m2,119.7846
224,m3,117.4042
224,ca,49.3562
230,c1,93.6798
230,c2,95.75
230,c3,96.757
230,c4,97.3722
230,c5,97.876
230,m1,7.1284
230,m2,49.1134
230,m3,94.2784
230,ca,49.3562
236,c1,93.5116
236,c2,95.5824
236,c3,96.645
236,c4,97.2606
236,c5,97.7642
236,m1,108.115
236,m2,49.0078
236,m3,94.173
236,ca,49.3562
242,c1,93.287
242,c2,95.4704
242,c3,96.5332
242,c4,97.2046
242,c5,97.7084
242,m1,7.2528
242,m2,20.7579
242,m3,75.6932
242,ca,49.3562
246,c1,93.0624
246,c2,95.3026
246,c3,96.4216
246,c4,97.093
246,c5,97.6524
246,m1,108.144
246,m2,20.6525
246,m3,75.5878
246,ca,49.3562
251,c1,92.8376
251,c2,95.1908
251,c3,96.3098
251,c4,97.037
251,c5,97.5966
251,m1,108.592
251,m2,21.0871
251,m3,75.5878
251,ca,49.3562
255,c1,92.669
255,c2,95.023
255,c3,96.1982
255,c4,96.9252
255,c5,97.5406
255,m1,8.2192
255,m2,9.3238
255,m3,60.7956
255,ca,49.3562
260,c1,92.4446
260,c2,94.911
260,c3,96.1424
260,c4,96.8692
260,c5,97.4288
260,m1,109.1336
260,m2,109.2478
260,m3,60.7194
260,ca,49.3562
266,c1,92.22
266,c2,94.7432
266,c3,96.0306
266,c4,96.7572
266,c5,97.3728
266,m1,7.0863
266,m2,44.8541
266,m3,49.5317
266,ca,49.3562
270,c1,91.9954
270,c2,94.6312
270,c3,95.9186
270,c4,96.7014
270,c5,97.317
270,m1,106.9803
270,m2,45.1293
270,m3,49.7557
270,ca,49.3562
275,c1,91.7708
275,c2,94.4634
275,c3,95.8068
275,c4,96.5894
275,c5,97.261
275,m1,107.4725
275,m2,45.4653
275,m3,49.7557
275,ca,49.3562
281,c1,91.6024
281,c2,94.3514
281,c3,95.6948
281,c4,96.5336
281,c5,97.205
281,m1,7.4664
281,m2,19.5089
281,m3,40.0832
281,ca,49.3562
287,c1,91.3782
287,c2,94.1832
287,c3,95.583
287,c4,96.4218
287,c5,97.093
287,m1,108.3288
287,m2,119.5089
287,m3,40.0832
287,ca,49.3562
292,c1,91.1534
292,c2,94.0708
292,c3,95.4712
292,c4,96.3658
292,c5,97.0372
292,m1,7.1878
292,m2,49.472
292,m3,32.4214
292,ca,49.3562
298,c1,90.929
298,c2,93.9024
298,c3,95.3594
298,c4,96.254
298,c5,96.9814
298,m1,108.2846
298,m2,49.3664
298,m3,32.3158
298,ca,49.3562
303,c1,90.7604
303,c2,93.79
303,c3,95.3034
303,c4,96.198
303,c5,96.9254
303,m1,7.8536
303,m2,20.9462
303,m3,26.2074
303,ca,49.3562
308,c1,90.5358
308,c2,93.6216
308,c3,95.1918
308,c4,96.0862
308,c5,96.8134
308,m1,108.5846
308,m2,20.8406
308,m3,26.1312
308,ca,49.3562
313,c1,90.3112
313,c2,93.5092
313,c3,95.0798
313,c4,96.0302
313,c5,96.7576
313,m1,109.2576
313,m2,20.8966
313,m3,26.1312
313,ca,49.3562
318,c1,90.0868
318,c2,93.3408
318,c3,94.9678
318,c4,95.9182
318,c5,96.7016
318,m1,7.9753
318,m2,9.2282
318,m3,21.1836
318,ca,49.3562
323,c1,89.9182
323,c2,93.2286
323,c3,94.8558
323,c4,95.8624
323,c5,96.6456
323,m1,108.9729
323,m2,109.2282
323,m3,21.1836
323,ca,49.3562
329,c1,89.6936
329,c2,93.0602
329,c3,94.7438
329,c4,95.7506
329,c5,96.5896
329,m1,7.076
329,m2,45.461
329,m3,17.3017
329,ca,49.3562
333,c1,89.469
333,c2,92.9478
333,c3,94.632
333,c4,95.6948
333,c5,96.4778
333,m1,107.9678
333,m2,45.5734
333,m3,117.3017
333,ca,49.3562
339,c1,89.2444
339,c2,92.7792
339,c3,94.5202
339,c4,95.583
339,c5,96.422
339,m1,7.1108
339,m2,19.9622
339,m3,94.1962
339,ca,49.3562
344,c1,89.0758
344,c2,92.6106
344,c3,94.4084
344,c4,95.527
344,c5,96.366
344,m1,107.671
344,m2,120.2706
344,m3,94.0904
344,ca,49.3562
349,c1,88.851
349,c2,92.4982
349,c3,94.3524
349,c4,95.415
349,c5,96.31
349,m1,7.1902
349,m2,49.3079
349,m3,75.6271
349,ca,49.3562
354,c1,88.6268
354,c2,92.3298
354,c3,94.2402
354,c4,95.3592
354,c5,96.2542
354,m1,107.9728
354,m2,49.2023
354,m3,75.6629
354,ca,49.3562
359,c1,88.4022
359,c2,92.2174
359,c3,94.1278
359,c4,95.2472
359,c5,96.1422
359,m1,108.7394
359,m2,49.4267
359,m3,75.6629
359,ca,49.3562
365,c1,88.1776
365,c2,92.049
365,c3,94.0154
365,c4,95.1912
365,c5,96.0862
365,m1,7.3338
365,m2,21.7249
365,m3,60.7965
365,ca,49.3562
369,c1,88.0092
369,c2,91.9366
369,c3,93.903
369,c4,95.0792
369,c5,96.0304
369,m1,108.0096
369,m2,21.6193
369,m3,60.7203
369,ca,49.3562
374,c1,87.785
374,c2,91.7684
374,c3,93.7906
374,c4,95.0232
374,c5,95.9744
374,m1,8.0687
374,m2,9.4779
374,m3,48.931
374,ca,49.3562
379,c1,87.5604
379,c2,91.6562
379,c3,93.6782
379,c4,94.9112
379,c5,95.9186
379,m1,108.8159
379,m2,109.4017
379,m3,48.8548
379,ca,49.3562
384,c1,87.336
384,c2,91.4876
384,c3,93.5658
384,c4,94.8554
384,c5,95.8066
384,m1,109.4333
384,m2,109.4579
384,m3,48.8548
384,ca,49.3562
389,c1,87.1678
389,c2,91.3752
389,c3,93.5096
389,c4,94.7434
389,c5,95.7506
389,m1,7.6361
389,m2,45.0568
389,m3,39.4836
389,ca,49.3562
394,c1,86.943
394,c2,91.2068
394,c3,93.3972
394,c4,94.6874
394,c5,95.6946
394,m1,108.2859
394,m2,45.2814
394,m3,39.4836
394,ca,49.3562
400,c1,86.7182
400,c2,91.0946
400,c3,93.2848
400,c4,94.5754
400,c5,95.6386
400,m1,7.8085
400,m2,19.436
400,m3,31.9417
400,ca,49.3562
404,c1,86.4938
404,c2,90.9264
404,c3,93.1724
404,c4,94.5194
404,c5,95.5828
404,m1,108.4387
404,m2,119.4504
404,m3,31.8359
404,ca,49.3562
409,c1,86.3256
409,c2,90.814
409,c3,93.0602
409,c4,94.4074
409,c5,95.4708
409,m1,7.0632
409,m2,48.935
409,m3,25.8237
409,ca,49.3562
414,c1,86.101
414,c2,90.6454
414,c3,92.948
414,c4,94.3516
414,c5,95.415
414,m1,108.2114
414,m2,48.8292
414,m3,25.7475
414,ca,49.3562
420,c1,85.8762
420,c2,90.5332
420,c3,92.8356
420,c4,94.2394
420,c5,95.359
420,m1,108.9546
420,m2,48.9976
420,m3,25.7475
420,ca,49.3562
425,c1,85.6516
425,c2,90.3646
425,c3,92.7232
425,c4,94.1832
425,c5,95.303
425,m1,7.3409
425,m2,21.2508
425,m3,20.9528
425,ca,49.3562
431,c1,85.4832
431,c2,90.2522
431,c3,92.6108
431,c4,94.0708
431,c5,95.247
431,m1,107.5159
431,m2,21.9568
431,m3,20.9528
431,ca,49.3562
436,c1,85.2588
436,c2,90.0836
436,c3,92.5546
436,c4,94.0146
436,c5,95.135
436,m1,7.3664
436,m2,10.4985
436,m3,17.1172
436,ca,49.3562
